SOLADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1699142400000,,,,,,1699156799999,,,,,1699142400000,,,,,,1699156799999,,,,,1699142400000,0.1789000000,0.1792000000,0.1750000000,0.1751000000,2334.0200000000,1699156799999,412.9851470000,1238,976.6600000000,172.8858170000,1699142400000,0.0012095000,0.0012251000,0.0011934000,0.0012057000,108302.6100000000,1699156799999,131.1542286600,10211,46276.9000000000,56.0103988400,1699142400000,,,,,,1699156799999,,,,,1699142400000,,,,,,1699156799999,,,,,1699142400000,0.0228600000,0.0231900000,0.0224900000,0.0225100000,6157.7860000000,1699156799999,140.8014305500,979,3872.4970000000,88.4982404600,1699142400000,,,,,,1699156799999,,,,,1699142400000,,,,,,1699156799999,,,,,1699142400000,,,,,,1699156799999,,,,,1699142400000,1,1,1,1,,1699156799999,,,,,1699142400000,,,,,,1699156799999,,,,,1699142400000,42.4100000000,42.8500000000,41.7000000000,42.5200000000,783261.5800000000,1699156799999,33164230.9503999986,48964,380824.8300000000,16133590.8606000002,1699142400000,,,,,,1699156799999,,,,,1699142400000,,,,,,1699156799999,,,,
1699156800000,,,,,,1699171199999,,,,,1699156800000,,,,,,1699171199999,,,,,1699156800000,0.1750000000,0.1752000000,0.1696000000,0.1699000000,1909.0800000000,1699171199999,328.3461940000,892,644.3200000000,111.0192960000,1699156800000,0.0012048000,0.0012048000,0.0011813000,0.0011820000,57740.4000000000,1699171199999,68.6781119100,6322,28941.2500000000,34.4141499000,1699156800000,,,,,,1699171199999,,,,,1699156800000,,,,,,1699171199999,,,,,1699156800000,0.0225300000,0.0225600000,0.0220100000,0.0220400000,6085.0500000000,1699171199999,135.0848528900,850,3303.3610000000,73.3224218000,1699156800000,,,,,,1699171199999,,,,,1699156800000,,,,,,1699171199999,,,,,1699156800000,,,,,,1699171199999,,,,,1699156800000,1,1,1,1,,1699171199999,,,,,1699156800000,,,,,,1699171199999,,,,,1699156800000,42.5200000000,42.5400000000,41.4200000000,41.5700000000,708728.9300000001,1699171199999,29634141.0700999983,39080,338941.6700000000,14174582.6508000009,1699156800000,,,,,,1699171199999,,,,,1699156800000,,,,,,1699171199999,,,,
1699171200000,,,,,,1699185599999,,,,,1699171200000,,,,,,1699185599999,,,,,1699171200000,0.1701000000,0.1716000000,0.1696000000,0.1708000000,1552.9900000000,1699185599999,264.6466180000,734,808.3900000000,137.8461610000,1699171200000,0.0011818000,0.0011903000,0.0011739000,0.0011870000,49488.6400000000,1699185599999,58.4747155700,5416,24488.4300000000,28.9389023700,1699171200000,,,,,,1699185599999,,,,,1699171200000,,,,,,1699185599999,,,,,1699171200000,0.0220600000,0.0221100000,0.0218800000,0.0220700000,4797.1890000000,1699185599999,105.4830754200,681,1679.4250000000,36.9421886500,1699171200000,,,,,,1699185599999,,,,,1699171200000,,,,,,1699185599999,,,,,1699171200000,,,,,,1699185599999,,,,,1699171200000,1,1,1,1,,1699185599999,,,,,1699171200000,,,,,,1699185599999,,,,,1699171200000,41.5600000000,41.8100000000,41.1000000000,41.6400000000,588265.2400000000,1699185599999,24407412.1737000011,38543,281934.3600000000,11702220.3531999998,1699171200000,,,,,,1699185599999,,,,,1699171200000,,,,,,1699185599999,,,,
1699185600000,,,,,,1699199999999,,,,,1699185600000,,,,,,1699199999999,,,,,1699185600000,0.1709000000,0.1716000000,0.1660000000,0.1691000000,5769.9400000000,1699199999999,979.6784590000,1408,2731.5700000000,464.7102640000,1699185600000,0.0011870000,0.0011902000,0.0011598000,0.0011668000,52088.1100000000,1699199999999,61.2027265200,6605,23102.5100000000,27.1586334000,1699185600000,,,,,,1699199999999,,,,,1699185600000,,,,,,1699199999999,,,,,1699185600000,0.0220700000,0.0221000000,0.0216000000,0.0217600000,7559.5150000000,1699199999999,165.4243154600,1070,4735.3290000000,103.6933573100,1699185600000,,,,,,1699199999999,,,,,1699185600000,,,,,,1699199999999,,,,,1699185600000,,,,,,1699199999999,,,,,1699185600000,1,1,1,1,,1699199999999,,,,,1699185600000,,,,,,1699199999999,,,,,1699185600000,41.6400000000,41.8800000000,40.5000000000,40.7200000000,854099.0100000000,1699199999999,35083629.9983000010,48744,400991.5500000000,16467805.5353999995,1699185600000,,,,,,1699199999999,,,,,1699185600000,,,,,,1699199999999,,,,
1699200000000,,,,,,1699214399999,,,,,1699200000000,,,,,,1699214399999,,,,,1699200000000,0.1691000000,0.1709000000,0.1674000000,0.1675000000,2025.8400000000,1699214399999,342.4331580000,767,1134.9100000000,192.0304860000,1699200000000,0.0011672000,0.0011794000,0.0011628000,0.0011643000,34285.0700000000,1699214399999,40.1468396300,3752,13887.6700000000,16.2564534300,1699200000000,,,,,,1699214399999,,,,,1699200000000,,,,,,1699214399999,,,,,1699200000000,0.0217000000,0.0219200000,0.0214900000,0.0215800000,5694.7630000000,1699214399999,123.3927563500,726,3538.8010000000,76.6222820400,1699200000000,,,,,,1699214399999,,,,,1699200000000,,,,,,1699214399999,,,,,1699200000000,,,,,,1699214399999,,,,,1699200000000,1,1,1,1,,1699214399999,,,,,1699200000000,,,,,,1699214399999,,,,,1699200000000,40.7200000000,41.6000000000,40.6300000000,40.7400000000,576377.2700000000,1699214399999,23659954.0815000013,32116,292281.5300000000,12001647.6475000009,1699200000000,,,,,,1699214399999,,,,,1699200000000,,,,,,1699214399999,,,,
1699214400000,,,,,,1699228799999,,,,,1699214400000,,,,,,1699228799999,,,,,1699214400000,0.1673000000,0.1695000000,0.1664000000,0.1688000000,2276.0500000000,1699228799999,382.4968100000,749,1587.0000000000,267.0610640000,1699214400000,0.0011643000,0.0011807000,0.0011583000,0.0011751000,35510.8300000000,1699228799999,41.5234526700,4354,15097.3500000000,17.6515966800,1699214400000,,,,,,1699228799999,,,,,1699214400000,,,,,,1699228799999,,,,,1699214400000,0.0215800000,0.0218400000,0.0215300000,0.0217400000,4140.1090000000,1699228799999,89.7744357100,618,2211.9100000000,47.9750926600,1699214400000,,,,,,1699228799999,,,,,1699214400000,,,,,,1699228799999,,,,,1699214400000,,,,,,1699228799999,,,,,1699214400000,1,1,1,1,,1699228799999,,,,,1699214400000,,,,,,1699228799999,,,,,1699214400000,40.7500000000,41.5500000000,40.1000000000,41.1500000000,607230.3600000000,1699228799999,24796079.7974000014,35800,291955.4300000000,11927629.3979000002,1699214400000,,,,,,1699228799999,,,,,1699214400000,,,,,,1699228799999,,,,
1699228800000,,,,,,1699243199999,,,,,1699228800000,,,,,,1699243199999,,,,,1699228800000,0.1689000000,0.1715000000,0.1682000000,0.1687000000,1922.6000000000,1699243199999,325.5127940000,810,803.9300000000,136.4282900000,1699228800000,0.0011758000,0.0011992000,0.0011700000,0.0011753000,64910.4400000000,1699243199999,76.8031713900,7407,35417.3600000000,41.9113279900,1699228800000,,,,,,1699243199999,,,,,1699228800000,,,,,,1699243199999,,,,,1699228800000,0.0217500000,0.0221800000,0.0216400000,0.0218100000,5794.7890000000,1699243199999,127.3818278700,630,3196.9680000000,70.2517051000,1699228800000,,,,,,1699243199999,,,,,1699228800000,,,,,,1699243199999,,,,,1699228800000,,,,,,1699243199999,,,,,1699228800000,1,1,1,1,,1699243199999,,,,,1699228800000,,,,,,1699243199999,,,,,1699228800000,41.1600000000,41.8300000000,40.8800000000,41.1100000000,620297.6300000000,1699243199999,25650342.2287000008,40009,292501.1300000000,12097260.2752000000,1699228800000,,,,,,1699243199999,,,,,1699228800000,,,,,,1699243199999,,,,
1699243200000,,,,,,1699257599999,,,,,1699243200000,,,,,,1699257599999,,,,,1699243200000,0.1686000000,0.1690000000,0.1634000000,0.1635000000,3379.3900000000,1699257599999,558.6491340000,1241,1913.4800000000,316.0276780000,1699243200000,0.0011757000,0.0011770000,0.0011406000,0.0011440000,93877.6700000000,1699257599999,108.3443642800,9643,46443.4400000000,53.6047068800,1699243200000,,,,,,1699257599999,,,,,1699243200000,,,,,,1699257599999,,,,,1699243200000,0.0217800000,0.0218400000,0.0212000000,0.0212700000,8372.2830000000,1699257599999,178.6946864400,943,5463.3100000000,116.4237719100,1699243200000,,,,,,1699257599999,,,,,1699243200000,,,,,,1699257599999,,,,,1699243200000,,,,,,1699257599999,,,,,1699243200000,1,1,1,1,,1699257599999,,,,,1699243200000,,,,,,1699257599999,,,,,1699243200000,41.1100000000,41.2300000000,39.6600000000,39.9300000000,1077333.2600000000,1699257599999,43302759.3326999992,59443,514068.2600000000,20660542.5487000011,1699243200000,,,,,,1699257599999,,,,,1699243200000,,,,,,1699257599999,,,,
1699257600000,,,,,,1699271999999,,,,,1699257600000,,,,,,1699271999999,,,,,1699257600000,0.1635000000,0.1664000000,0.1628000000,0.1644000000,2616.3000000000,1699271999999,430.5656050000,860,1092.4800000000,180.0171080000,1699257600000,0.0011437000,0.0011548000,0.0011383000,0.0011439000,51139.7400000000,1699271999999,58.6594988900,6079,23939.0400000000,27.4676198800,1699257600000,,,,,,1699271999999,,,,,1699257600000,,,,,,1699271999999,,,,,1699257600000,0.0212600000,0.0215100000,0.0211700000,0.0212100000,8241.3050000000,1699271999999,175.7574993400,853,4689.5180000000,100.0909282900,1699257600000,,,,,,1699271999999,,,,,1699257600000,,,,,,1699271999999,,,,,1699257600000,,,,,,1699271999999,,,,,1699257600000,1,1,1,1,,1699271999999,,,,,1699257600000,,,,,,1699271999999,,,,,1699257600000,39.9300000000,40.7300000000,39.7000000000,40.3200000000,635724.6500000000,1699271999999,25578975.7263000011,48693,316675.8500000000,12747770.2322000004,1699257600000,,,,,,1699271999999,,,,,1699257600000,,,,,,1699271999999,,,,
1699272000000,,,,,,1699286399999,,,,,1699272000000,,,,,,1699286399999,,,,,1699272000000,0.1644000000,0.1646000000,0.1585000000,0.1599000000,5495.1800000000,1699286399999,884.5447820000,1972,2174.7600000000,349.1455090000,1699272000000,0.0011441000,0.0011576000,0.0011398000,0.0011466000,58665.1200000000,1699286399999,67.3888113300,6187,33203.0900000000,38.1313167000,1699272000000,,,,,,1699286399999,,,,,1699272000000,,,,,,1699286399999,,,,,1699272000000,0.0212300000,0.0213300000,0.0210100000,0.0211500000,8665.7140000000,1699286399999,183.3189837200,1070,4708.8870000000,99.5620520000,1699272000000,,,,,,1699286399999,,,,,1699272000000,,,,,,1699286399999,,,,,1699272000000,,,,,,1699286399999,,,,,1699272000000,1,1,1,1,,1699286399999,,,,,1699272000000,,,,,,1699286399999,,,,,1699272000000,40.3200000000,40.7000000000,39.9000000000,40.2300000000,853730.4600000000,1699286399999,34410687.2160999998,54195,427578.4100000000,17238123.2531999983,1699272000000,,,,,,1699286399999,,,,,1699272000000,,,,,,1699286399999,,,,
1699286400000,,,,,,1699300799999,,,,,1699286400000,,,,,,1699300799999,,,,,1699286400000,0.1598000000,0.1609000000,0.1590000000,0.1596000000,3873.6700000000,1699300799999,619.7759180000,856,2813.9100000000,450.3331670000,1699286400000,0.0011465000,0.0011565000,0.0011400000,0.0011543000,45190.8500000000,1699300799999,51.9588079800,5092,23595.4700000000,27.1328441700,1699286400000,,,,,,1699300799999,,,,,1699286400000,,,,,,1699300799999,,,,,1699286400000,0.0211500000,0.0213300000,0.0210800000,0.0212700000,3291.2830000000,1699300799999,69.8034588400,599,1655.4620000000,35.1231826300,1699286400000,,,,,,1699300799999,,,,,1699286400000,,,,,,1699300799999,,,,,1699286400000,,,,,,1699300799999,,,,,1699286400000,1,1,1,1,,1699300799999,,,,,1699286400000,,,,,,1699300799999,,,,,1699286400000,40.2300000000,40.5200000000,39.8800000000,40.4800000000,657456.1200000000,1699300799999,26437458.8088999987,40949,338946.1400000000,13629591.3007999994,1699286400000,,,,,,1699300799999,,,,,1699286400000,,,,,,1699300799999,,,,
1699300800000,,,,,,1699315199999,,,,,1699300800000,,,,,,1699315199999,,,,,1699300800000,0.1594000000,0.1665000000,0.1581000000,0.1652000000,3587.0000000000,1699315199999,584.1293260000,1329,2336.2000000000,380.9025730000,1699300800000,0.0011547000,0.0012056000,0.0011462000,0.0012033000,88891.4300000000,1699315199999,104.9448376600,9854,45931.9800000000,54.2095293400,1699300800000,,,,,,1699315199999,,,,,1699300800000,,,,,,1699315199999,,,,,1699300800000,0.0212700000,0.0222200000,0.0212200000,0.0221500000,7884.6540000000,1699315199999,171.8505212700,1100,2845.2080000000,61.7577193100,1699300800000,,,,,,1699315199999,,,,,1699300800000,,,,,,1699315199999,,,,,1699300800000,,,,,,1699315199999,,,,,1699300800000,1,1,1,1,,1699315199999,,,,,1699300800000,,,,,,1699315199999,,,,,1699300800000,40.4900000000,42.2000000000,40.0300000000,42.1600000000,1022016.4700000000,1699315199999,42146511.6788000017,67763,552976.9300000001,22816127.7457000017,1699300800000,,,,,,1699315199999,,,,,1699300800000,,,,,,1699315199999,,,,
1699315200000,,,,,,1699329599999,,,,,1699315200000,,,,,,1699329599999,,,,,1699315200000,0.1652000000,0.1669000000,0.1604000000,0.1622000000,3036.3600000000,1699329599999,497.0589220000,1481,1334.2700000000,218.4942200000,1699315200000,0.0012029000,0.0012092000,0.0011523000,0.0011688000,111307.0100000000,1699329599999,131.7569260200,13508,53995.4300000000,63.8946903600,1699315200000,,,,,,1699329599999,,,,,1699315200000,,,,,,1699329599999,,,,,1699315200000,0.0221900000,0.0223300000,0.0213500000,0.0215800000,9355.8400000000,1699329599999,204.2112836400,1525,4468.0950000000,97.6125967300,1699315200000,,,,,,1699329599999,,,,,1699315200000,,,,,,1699329599999,,,,,1699315200000,,,,,,1699329599999,,,,,1699315200000,1,1,1,1,,1699329599999,,,,,1699315200000,,,,,,1699329599999,,,,,1699315200000,42.1600000000,42.2900000000,40.0800000000,40.8100000000,1289109.0600000001,1699329599999,53328993.6401999965,88038,618894.2700000000,25603719.5027999990,1699315200000,,,,,,1699329599999,,,,,1699315200000,,,,,,1699329599999,,,,
1699329600000,,,,,,1699343999999,,,,,1699329600000,,,,,,1699343999999,,,,,1699329600000,0.1623000000,0.1665000000,0.1621000000,0.1665000000,3238.0600000000,1699343999999,530.9710700000,1080,1789.7500000000,293.5407340000,1699329600000,0.0011688000,0.0011926000,0.0011668000,0.0011890000,65410.7700000000,1699343999999,77.2409837000,6925,31157.2800000000,36.7925052700,1699329600000,,,,,,1699343999999,,,,,1699329600000,,,,,,1699343999999,,,,,1699329600000,0.0215900000,0.0219900000,0.0215400000,0.0219900000,5955.3740000000,1699343999999,129.7497108800,860,3402.7820000000,74.1906204400,1699329600000,,,,,,1699343999999,,,,,1699329600000,,,,,,1699343999999,,,,,1699329600000,,,,,,1699343999999,,,,,1699329600000,1,1,1,1,,1699343999999,,,,,1699329600000,,,,,,1699343999999,,,,,1699329600000,40.8200000000,41.6800000000,40.6700000000,41.5500000000,689817.2500000000,1699343999999,28438836.8460999988,44096,364525.9100000000,15025722.8320000004,1699329600000,,,,,,1699343999999,,,,,1699329600000,,,,,,1699343999999,,,,
1699344000000,,,,,,1699358399999,,,,,1699344000000,,,,,,1699358399999,,,,,1699344000000,0.1655000000,0.1679000000,0.1633000000,0.1661000000,4005.4800000000,1699358399999,661.6860210000,1219,1875.6300000000,310.1769930000,1699344000000,0.0011895000,0.0011971000,0.0011671000,0.0011864000,69662.4300000000,1699358399999,82.3893019900,7811,34597.4500000000,40.8985633800,1699344000000,,,,,,1699358399999,,,,,1699344000000,,,,,,1699358399999,,,,,1699344000000,0.0219600000,0.0221500000,0.0216400000,0.0219100000,6350.5960000000,1699358399999,138.9752740900,1099,3321.3470000000,72.7110983100,1699344000000,,,,,,1699358399999,,,,,1699344000000,,,,,,1699358399999,,,,,1699344000000,,,,,,1699358399999,,,,,1699344000000,1,1,1,1,,1699358399999,,,,,1699344000000,,,,,,1699358399999,,,,,1699344000000,41.5600000000,41.7500000000,40.4800000000,41.1000000000,1012562.4600000000,1699358399999,41588780.5574999973,63718,483666.8900000000,19868108.7050999999,1699344000000,,,,,,1699358399999,,,,,1699344000000,,,,,,1699358399999,,,,
1699358400000,,,,,,1699372799999,,,,,1699358400000,,,,,,1699372799999,,,,,1699358400000,0.1658000000,0.1713000000,0.1651000000,0.1686000000,5414.1600000000,1699372799999,915.1111720000,1594,2998.7300000000,507.2211290000,1699358400000,0.0011863000,0.0012129000,0.0011776000,0.0011864000,126181.4600000000,1699372799999,151.2446673300,12142,53584.9800000000,64.2512860400,1699358400000,,,,,,1699372799999,,,,,1699358400000,,,,,,1699372799999,,,,,1699358400000,0.0219900000,0.0224800000,0.0218000000,0.0221300000,10592.8860000000,1699372799999,235.7213012000,1554,5170.4760000000,114.9280089400,1699358400000,,,,,,1699372799999,,,,,1699358400000,,,,,,1699372799999,,,,,1699358400000,,,,,,1699372799999,,,,,1699358400000,1,1,1,1,,1699372799999,,,,,1699358400000,,,,,,1699372799999,,,,,1699358400000,41.1000000000,42.1000000000,40.7100000000,41.2100000000,1567153.0600000001,1699372799999,65163783.6089000031,88564,737280.9600000000,30672882.4085999988,1699358400000,,,,,,1699372799999,,,,,1699358400000,,,,,,1699372799999,,,,
1699372800000,,,,,,1699387199999,,,,,1699372800000,,,,,,1699387199999,,,,,1699372800000,0.1687000000,0.1794000000,0.1681000000,0.1770000000,5332.0700000000,1699387199999,926.5765860000,2276,2727.8300000000,474.8309900000,1699372800000,0.0011871000,0.0012519000,0.0011827000,0.0012373000,194843.0600000000,1699387199999,239.0113438800,20423,97792.7900000000,119.9394201200,1699372800000,,,,,,1699387199999,,,,,1699372800000,,,,,,1699387199999,,,,,1699372800000,0.0221300000,0.0233900000,0.0220500000,0.0231600000,11860.5480000000,1699387199999,270.5400073800,2475,6924.1670000000,158.2030001000,1699372800000,,,,,,1699387199999,,,,,1699372800000,,,,,,1699387199999,,,,,1699372800000,,,,,,1699387199999,,,,,1699372800000,1,1,1,1,,1699387199999,,,,,1699372800000,,,,,,1699387199999,,,,,1699372800000,41.2100000000,44.3900000000,41.0200000000,43.8600000000,2767947.4500000002,1699387199999,118925034.4818000048,163911,1427825.5500000000,61280568.6626999974,1699372800000,,,,,,1699387199999,,,,,1699372800000,,,,,,1699387199999,,,,
1699387200000,,,,,,1699401599999,,,,,1699387200000,,,,,,1699401599999,,,,,1699387200000,0.1771000000,0.1796000000,0.1740000000,0.1744000000,3574.2600000000,1699401599999,630.2131830000,1430,1618.8800000000,285.6057030000,1699387200000,0.0012376000,0.0012520000,0.0012092000,0.0012129000,124343.9400000000,1699401599999,152.7939878600,13074,56947.5600000000,70.0341129800,1699387200000,,,,,,1699401599999,,,,,1699387200000,,,,,,1699401599999,,,,,1699387200000,0.0231800000,0.0234900000,0.0227200000,0.0227700000,8877.8770000000,1699401599999,204.9405009200,1782,4612.6670000000,106.6070710700,1699387200000,,,,,,1699401599999,,,,,1699387200000,,,,,,1699401599999,,,,,1699387200000,,,,,,1699401599999,,,,,1699387200000,1,1,1,1,,1699401599999,,,,,1699387200000,,,,,,1699401599999,,,,,1699387200000,43.8600000000,44.7800000000,42.7600000000,42.9300000000,1500071.1899999999,1699401599999,65462574.8959000036,84895,733565.1200000000,32038481.6801000014,1699387200000,,,,,,1699401599999,,,,,1699387200000,,,,,,1699401599999,,,,
1699401600000,,,,,,1699415999999,,,,,1699401600000,,,,,,1699415999999,,,,,1699401600000,0.1744000000,0.1770000000,0.1716000000,0.1767000000,3984.9700000000,1699415999999,694.2972250000,1222,1581.7300000000,275.5561460000,1699401600000,0.0012130000,0.0012318000,0.0011957000,0.0012300000,99123.4000000000,1699415999999,120.3645082100,9475,41882.5400000000,50.9355412800,1699401600000,,,,,,1699415999999,,,,,1699401600000,,,,,,1699415999999,,,,,1699401600000,0.0227700000,0.0230700000,0.0224300000,0.0230500000,3846.2710000000,1699415999999,87.5201748300,986,1856.5090000000,42.2659589300,1699401600000,,,,,,1699415999999,,,,,1699401600000,,,,,,1699415999999,,,,,1699401600000,,,,,,1699415999999,,,,,1699401600000,1,1,1,1,,1699415999999,,,,,1699401600000,,,,,,1699415999999,,,,,1699401600000,42.9300000000,43.5000000000,42.2500000000,43.3700000000,698981.9700000000,1699415999999,29982377.3139999993,44251,356653.2800000000,15307062.3988000005,1699401600000,,,,,,1699415999999,,,,,1699401600000,,,,,,1699415999999,,,,
1699416000000,,,,,,1699430399999,,,,,1699416000000,,,,,,1699430399999,,,,,1699416000000,0.1765000000,0.1777000000,0.1753000000,0.1768000000,5019.0400000000,1699430399999,886.2881500000,950,1443.4000000000,254.9176060000,1699416000000,0.0012292000,0.0012399000,0.0012193000,0.0012341000,66925.4100000000,1699430399999,82.3755606500,6580,31129.7300000000,38.3156315500,1699416000000,,,,,,1699430399999,,,,,1699416000000,,,,,,1699430399999,,,,,1699416000000,0.0230500000,0.0232800000,0.0228900000,0.0231800000,3679.5320000000,1699430399999,84.9654797700,766,1819.7510000000,42.0432829000,1699416000000,,,,,,1699430399999,,,,,1699416000000,,,,,,1699430399999,,,,,1699416000000,,,,,,1699430399999,,,,,1699416000000,1,1,1,1,,1699430399999,,,,,1699416000000,,,,,,1699430399999,,,,,1699416000000,43.3600000000,43.7800000000,42.9800000000,43.4900000000,515665.9400000000,1699430399999,22387715.2829999998,32957,261845.6000000000,11370614.6019000001,1699416000000,,,,,,1699430399999,,,,,1699416000000,,,,,,1699430399999,,,,
1699430400000,,,,,,1699444799999,,,,,1699430400000,,,,,,1699444799999,,,,,1699430400000,0.1768000000,0.1792000000,0.1749000000,0.1758000000,4426.4300000000,1699444799999,780.1731690000,1074,1288.3100000000,227.6719630000,1699430400000,0.0012340000,0.0012438000,0.0012191000,0.0012256000,67434.5300000000,1699444799999,82.8363802300,6787,34640.0300000000,42.5469311500,1699430400000,,,,,,1699444799999,,,,,1699430400000,,,,,,1699444799999,,,,,1699430400000,0.0231800000,0.0233500000,0.0228700000,0.0230500000,4589.6100000000,1699444799999,105.8112776100,990,2759.0460000000,63.6109013800,1699430400000,,,,,,1699444799999,,,,,1699430400000,,,,,,1699444799999,,,,,1699430400000,,,,,,1699444799999,,,,,1699430400000,1,1,1,1,,1699444799999,,,,,1699430400000,,,,,,1699444799999,,,,,1699430400000,43.4700000000,43.8800000000,43.0900000000,43.3100000000,716189.8300000000,1699444799999,31067614.3828999996,38297,324761.1700000000,14094015.2591999993,1699430400000,,,,,,1699444799999,,,,,1699430400000,,,,,,1699444799999,,,,
1699444800000,,,,,,1699459199999,,,,,1699444800000,,,,,,1699459199999,,,,,1699444800000,0.1758000000,0.1772000000,0.1729000000,0.1739000000,5608.0400000000,1699459199999,981.1998550000,1324,2117.6500000000,371.6272890000,1699444800000,0.0012259000,0.0012301000,0.0012000000,0.0012142000,108643.8500000000,1699459199999,132.0614969100,9868,52154.3300000000,63.3741831600,1699444800000,,,,,,1699459199999,,,,,1699444800000,,,,,,1699459199999,,,,,1699444800000,0.0230400000,0.0231000000,0.0224900000,0.0226200000,9144.8330000000,1699459199999,208.5514944000,1226,2632.1840000000,59.9552714700,1699444800000,,,,,,1699459199999,,,,,1699444800000,,,,,,1699459199999,,,,,1699444800000,,,,,,1699459199999,,,,,1699444800000,1,1,1,1,,1699459199999,,,,,1699444800000,,,,,,1699459199999,,,,,1699444800000,43.3000000000,43.6000000000,42.3100000000,42.7700000000,929544.5300000000,1699459199999,39890857.2179000005,51921,443607.2400000000,19040058.6409999989,1699444800000,,,,,,1699459199999,,,,,1699444800000,,,,,,1699459199999,,,,
1699459200000,,,,,,1699473599999,,,,,1699459200000,,,,,,1699473599999,,,,,1699459200000,0.1739000000,0.1759000000,0.1731000000,0.1747000000,2287.9100000000,1699473599999,398.6724590000,839,1022.9100000000,178.3870680000,1699459200000,0.0012140000,0.0012202000,0.0012075000,0.0012100000,59558.0400000000,1699473599999,72.3088496800,5785,27838.3000000000,33.7996348700,1699459200000,,,,,,1699473599999,,,,,1699459200000,,,,,,1699473599999,,,,,1699459200000,0.0226300000,0.0229200000,0.0225200000,0.0227000000,3683.9070000000,1699473599999,83.5540219300,757,1994.5680000000,45.2235235000,1699459200000,,,,,,1699473599999,,,,,1699459200000,,,,,,1699473599999,,,,,1699459200000,,,,,,1699473599999,,,,,1699459200000,1,1,1,1,,1699473599999,,,,,1699459200000,,,,,,1699473599999,,,,,1699459200000,42.7700000000,43.6100000000,42.5500000000,43.1000000000,768404.6500000000,1699473599999,33061087.3273999989,42574,396013.4800000000,17039660.2393999994,1699459200000,,,,,,1699473599999,,,,,1699459200000,,,,,,1699473599999,,,,
1699473600000,,,,,,1699487999999,,,,,1699473600000,,,,,,1699487999999,,,,,1699473600000,0.1745000000,0.1761000000,0.1736000000,0.1749000000,2256.4800000000,1699487999999,394.6721380000,768,1303.3500000000,227.9592580000,1699473600000,0.0012096000,0.0012160000,0.0011973000,0.0012105000,69702.1900000000,1699487999999,84.1833200100,6915,36546.7900000000,44.1340500700,1699473600000,,,,,,1699487999999,,,,,1699473600000,,,,,,1699487999999,,,,,1699473600000,0.0227000000,0.0229700000,0.0226500000,0.0228500000,3741.0130000000,1699487999999,85.1701597500,686,1436.2430000000,32.7107565100,1699473600000,,,,,,1699487999999,,,,,1699473600000,,,,,,1699487999999,,,,,1699473600000,,,,,,1699487999999,,,,,1699473600000,1,1,1,1,,1699487999999,,,,,1699473600000,,,,,,1699487999999,,,,,1699473600000,43.0800000000,43.5100000000,42.6300000000,43.1300000000,951584.0900000000,1699487999999,41054962.0838000029,47006,483247.1900000000,20848087.3029000014,1699473600000,,,,,,1699487999999,,,,,1699473600000,,,,,,1699487999999,,,,
1699488000000,,,,,,1699502399999,,,,,1699488000000,,,,,,1699502399999,,,,,1699488000000,0.1748000000,0.1767000000,0.1722000000,0.1764000000,6887.6900000000,1699502399999,1202.0673930000,1568,2486.9000000000,435.0992840000,1699488000000,0.0012105000,0.0012154000,0.0011750000,0.0012097000,175914.6400000000,1699502399999,211.2391579500,14671,85760.7600000000,102.9832567000,1699488000000,,,,,,1699502399999,,,,,1699488000000,,,,,,1699502399999,,,,,1699488000000,0.0228500000,0.0230000000,0.0224200000,0.0229600000,7058.7780000000,1699502399999,160.6765130200,1176,3705.2340000000,84.3646934000,1699488000000,,,,,,1699502399999,,,,,1699488000000,,,,,,1699502399999,,,,,1699488000000,,,,,,1699502399999,,,,,1699488000000,1,1,1,1,,1699502399999,,,,,1699488000000,,,,,,1699502399999,,,,,1699488000000,43.1200000000,44.1500000000,42.5000000000,44.0900000000,1336250.8000000000,1699502399999,57942560.6120000035,66571,673388.7000000000,29215055.0311000012,1699488000000,,,,,,1699502399999,,,,,1699488000000,,,,,,1699502399999,,,,
