LTCADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1695009600000,,,,,,1695023999999,,,,,1695009600000,,,,,,1695023999999,,,,,1695009600000,0.2974000000,0.3004000000,0.2972000000,0.2991000000,164.3180000000,1695023999999,49.1194961000,210,62.3750000000,18.6643144000,1695009600000,0.0024290000,0.0024480000,0.0024250000,0.0024280000,8684.1550000000,1695023999999,21.1637267800,1963,5378.7630000000,13.1104659600,1695009600000,,,,,,1695023999999,,,,,1695009600000,,,,,,1695023999999,,,,,1695009600000,0.0397500000,0.0400000000,0.0396200000,0.0396900000,354.3900000000,1695023999999,14.1043567300,219,114.3840000000,4.5521232300,1695009600000,,,,,,1695023999999,,,,,1695009600000,1,1,1,1,,1695023999999,,,,,1695009600000,,,,,,1695023999999,,,,,1695009600000,,,,,,1695023999999,,,,,1695009600000,,,,,,1695023999999,,,,,1695009600000,64.7700000000,65.2700000000,64.4300000000,64.8300000000,84398.2550000000,1695023999999,5481346.0414399998,10334,37609.2940000000,2442092.2437999998,1695009600000,,,,,,1695023999999,,,,,1695009600000,,,,,,1695023999999,,,,
1695024000000,,,,,,1695038399999,,,,,1695024000000,,,,,,1695038399999,,,,,1695024000000,0.2989000000,0.3020000000,0.2969000000,0.2992000000,868.2490000000,1695038399999,260.0019881000,455,246.4010000000,73.8656359000,1695024000000,0.0024270000,0.0024550000,0.0024140000,0.0024180000,10780.1530000000,1695038399999,26.2611207200,2529,6078.5520000000,14.8064859800,1695024000000,,,,,,1695038399999,,,,,1695024000000,,,,,,1695038399999,,,,,1695024000000,0.0396900000,0.0402400000,0.0396400000,0.0397300000,588.8700000000,1695038399999,23.5255514700,371,362.2430000000,14.4711929500,1695024000000,,,,,,1695038399999,,,,,1695024000000,1,1,1,1,,1695038399999,,,,,1695024000000,,,,,,1695038399999,,,,,1695024000000,,,,,,1695038399999,,,,,1695024000000,,,,,,1695038399999,,,,,1695024000000,64.8400000000,66.4000000000,64.7100000000,65.7600000000,152683.1750000000,1695038399999,10012999.4443699997,17572,70415.1390000000,4619477.1088600000,1695024000000,,,,,,1695038399999,,,,,1695024000000,,,,,,1695038399999,,,,
1695038400000,,,,,,1695052799999,,,,,1695038400000,,,,,,1695052799999,,,,,1695038400000,0.2993000000,0.3088000000,0.2982000000,0.3048000000,1271.3180000000,1695052799999,387.3534233000,831,668.8240000000,204.1495214000,1695038400000,0.0024170000,0.0024900000,0.0024120000,0.0024520000,42105.9700000000,1695052799999,103.3995531000,6734,21312.2830000000,52.2962433200,1695038400000,,,,,,1695052799999,,,,,1695038400000,,,,,,1695052799999,,,,,1695038400000,0.0397300000,0.0409500000,0.0396900000,0.0403900000,3224.1230000000,1695052799999,130.2793226900,1088,1526.4060000000,61.5438193000,1695038400000,,,,,,1695052799999,,,,,1695038400000,1,1,1,1,,1695052799999,,,,,1695038400000,,,,,,1695052799999,,,,,1695038400000,,,,,,1695052799999,,,,,1695038400000,,,,,,1695052799999,,,,,1695038400000,65.7600000000,67.9000000000,65.5100000000,66.8500000000,272009.9490000000,1695052799999,18209015.7494900003,39000,142249.4280000000,9520240.3995099999,1695038400000,,,,,,1695052799999,,,,,1695038400000,,,,,,1695052799999,,,,
1695052800000,,,,,,1695067199999,,,,,1695052800000,,,,,,1695067199999,,,,,1695052800000,0.3045000000,0.3073000000,0.3039000000,0.3058000000,482.8020000000,1695067199999,147.5525354000,435,230.5630000000,70.5097641000,1695052800000,0.0024520000,0.0024770000,0.0024480000,0.0024700000,15514.6270000000,1695067199999,38.2482715900,2766,7554.2730000000,18.6171896100,1695052800000,,,,,,1695067199999,,,,,1695052800000,,,,,,1695067199999,,,,,1695052800000,0.0403800000,0.0406200000,0.0401900000,0.0403400000,697.1320000000,1695067199999,28.1558957100,373,413.1610000000,16.6919469500,1695052800000,,,,,,1695067199999,,,,,1695052800000,1,1,1,1,,1695067199999,,,,,1695052800000,,,,,,1695067199999,,,,,1695052800000,,,,,,1695067199999,,,,,1695052800000,,,,,,1695067199999,,,,,1695052800000,66.8500000000,67.3400000000,65.7100000000,66.2100000000,146981.3730000000,1695067199999,9752117.9575599991,21142,72902.8510000000,4838960.9045399996,1695052800000,,,,,,1695067199999,,,,,1695052800000,,,,,,1695067199999,,,,
1695067200000,,,,,,1695081599999,,,,,1695067200000,,,,,,1695081599999,,,,,1695067200000,0.3056000000,0.3079000000,0.3038000000,0.3052000000,350.4210000000,1695081599999,107.1364868000,275,172.8960000000,52.9483371000,1695067200000,0.0024690000,0.0024780000,0.0024510000,0.0024620000,5740.1040000000,1695081599999,14.1485546500,1874,2970.5410000000,7.3241331100,1695067200000,,,,,,1695081599999,,,,,1695067200000,,,,,,1695081599999,,,,,1695067200000,0.0403600000,0.0405200000,0.0400600000,0.0402300000,396.8900000000,1695081599999,15.9766936000,241,168.4060000000,6.7777606600,1695067200000,,,,,,1695081599999,,,,,1695067200000,1,1,1,1,,1695081599999,,,,,1695067200000,,,,,,1695081599999,,,,,1695067200000,,,,,,1695081599999,,,,,1695067200000,,,,,,1695081599999,,,,,1695067200000,66.2200000000,66.4500000000,65.5200000000,65.8900000000,53699.2740000000,1695081599999,3546031.1617700001,9139,27936.1860000000,1844637.0318000000,1695067200000,,,,,,1695081599999,,,,,1695067200000,,,,,,1695081599999,,,,
1695081600000,,,,,,1695095999999,,,,,1695081600000,,,,,,1695095999999,,,,,1695081600000,0.3054000000,0.3094000000,0.3049000000,0.3068000000,144.2330000000,1695095999999,44.2391954000,184,82.0820000000,25.1958282000,1695081600000,0.0024610000,0.0024990000,0.0024590000,0.0024800000,14939.1230000000,1695095999999,37.1010580200,2781,10019.3520000000,24.8829503800,1695081600000,,,,,,1695095999999,,,,,1695081600000,,,,,,1695095999999,,,,,1695081600000,0.0402500000,0.0408800000,0.0402200000,0.0406200000,584.1620000000,1695095999999,23.7368436000,334,356.2200000000,14.4706245300,1695081600000,,,,,,1695095999999,,,,,1695081600000,1,1,1,1,,1695095999999,,,,,1695081600000,,,,,,1695095999999,,,,,1695081600000,,,,,,1695095999999,,,,,1695081600000,,,,,,1695095999999,,,,,1695081600000,65.8700000000,67.0300000000,65.5900000000,66.5000000000,92310.0740000000,1695095999999,6128321.7364200000,12724,46481.8550000000,3085279.4863700001,1695081600000,,,,,,1695095999999,,,,,1695081600000,,,,,,1695095999999,,,,
1695096000000,,,,,,1695110399999,,,,,1695096000000,,,,,,1695110399999,,,,,1695096000000,0.3070000000,0.3114000000,0.3068000000,0.3088000000,245.8590000000,1695110399999,75.9660145000,274,147.9790000000,45.7553757000,1695096000000,0.0024790000,0.0025150000,0.0024750000,0.0024940000,13900.9530000000,1695110399999,34.6881729800,2866,7307.6830000000,18.2317783100,1695096000000,,,,,,1695110399999,,,,,1695096000000,,,,,,1695110399999,,,,,1695096000000,0.0406800000,0.0411800000,0.0406300000,0.0409100000,647.8900000000,1695110399999,26.4911022300,339,326.9240000000,13.3738200700,1695096000000,,,,,,1695110399999,,,,,1695096000000,1,1,1,1,,1695110399999,,,,,1695096000000,,,,,,1695110399999,,,,,1695096000000,,,,,,1695110399999,,,,,1695096000000,,,,,,1695110399999,,,,,1695096000000,66.4900000000,67.4800000000,66.3800000000,66.9600000000,95971.0230000000,1695110399999,6421012.4651899999,11612,46080.3810000000,3083262.0713499999,1695096000000,,,,,,1695110399999,,,,,1695096000000,,,,,,1695110399999,,,,
1695110400000,,,,,,1695124799999,,,,,1695110400000,,,,,,1695124799999,,,,,1695110400000,0.3087000000,0.3116000000,0.3078000000,0.3102000000,308.1170000000,1695124799999,95.4257445000,368,177.4200000000,54.9210029000,1695110400000,0.0024950000,0.0025040000,0.0024850000,0.0024860000,5295.3230000000,1695124799999,13.2009598700,2072,2647.6090000000,6.6001606300,1695110400000,,,,,,1695124799999,,,,,1695110400000,,,,,,1695124799999,,,,,1695110400000,0.0409300000,0.0413000000,0.0408700000,0.0410700000,361.5630000000,1695124799999,14.8542092500,258,203.7090000000,8.3723766100,1695110400000,,,,,,1695124799999,,,,,1695110400000,1,1,1,1,,1695124799999,,,,,1695110400000,,,,,,1695124799999,,,,,1695110400000,,,,,,1695124799999,,,,,1695110400000,,,,,,1695124799999,,,,,1695110400000,66.9500000000,68.4100000000,66.8800000000,67.6700000000,116845.9600000000,1695124799999,7912205.8129700003,17716,56063.4390000000,3795957.1060100002,1695110400000,,,,,,1695124799999,,,,,1695110400000,,,,,,1695124799999,,,,
1695124800000,,,,,,1695139199999,,,,,1695124800000,,,,,,1695139199999,,,,,1695124800000,0.3100000000,0.3128000000,0.3083000000,0.3123000000,285.9020000000,1695139199999,88.8229787000,397,158.8740000000,49.3680797000,1695124800000,0.0024850000,0.0024910000,0.0024750000,0.0024880000,5641.2460000000,1695139199999,14.0018285800,1910,2655.8450000000,6.5933360400,1695124800000,,,,,,1695139199999,,,,,1695124800000,,,,,,1695139199999,,,,,1695124800000,0.0410900000,0.0412200000,0.0408700000,0.0411400000,268.9310000000,1695139199999,11.0283583100,256,103.1030000000,4.2322060100,1695124800000,,,,,,1695139199999,,,,,1695124800000,1,1,1,1,,1695139199999,,,,,1695124800000,,,,,,1695139199999,,,,,1695124800000,,,,,,1695139199999,,,,,1695124800000,,,,,,1695139199999,,,,,1695124800000,67.6800000000,68.2800000000,66.8700000000,68.2500000000,115724.1300000000,1695139199999,7810920.1498199999,18321,60383.6390000000,4076888.5012200000,1695124800000,,,,,,1695139199999,,,,,1695124800000,,,,,,1695139199999,,,,
1695139200000,,,,,,1695153599999,,,,,1695139200000,,,,,,1695153599999,,,,,1695139200000,0.3125000000,0.3125000000,0.3098000000,0.3113000000,153.3830000000,1695153599999,47.7455982000,198,67.0240000000,20.8636692000,1695139200000,0.0024890000,0.0024910000,0.0024760000,0.0024860000,8286.7120000000,1695153599999,20.5823785900,1747,4472.8280000000,11.1128044900,1695139200000,,,,,,1695153599999,,,,,1695139200000,,,,,,1695153599999,,,,,1695139200000,0.0411500000,0.0411600000,0.0409000000,0.0411000000,224.3950000000,1695153599999,9.2034672100,167,106.2170000000,4.3560257400,1695139200000,,,,,,1695153599999,,,,,1695139200000,1,1,1,1,,1695153599999,,,,,1695139200000,,,,,,1695153599999,,,,,1695139200000,,,,,,1695153599999,,,,,1695139200000,,,,,,1695153599999,,,,,1695139200000,68.2600000000,68.2700000000,67.3000000000,67.6000000000,64023.1420000000,1695153599999,4329833.6772299996,11884,29850.5030000000,2018523.3082099999,1695139200000,,,,,,1695153599999,,,,,1695139200000,,,,,,1695153599999,,,,
1695153600000,,,,,,1695167999999,,,,,1695153600000,,,,,,1695167999999,,,,,1695153600000,0.3116000000,0.3116000000,0.3096000000,0.3103000000,94.2260000000,1695167999999,29.2299874000,146,38.5220000000,11.9493473000,1695153600000,0.0024860000,0.0024860000,0.0024710000,0.0024730000,5323.8000000000,1695167999999,13.1870699200,1478,2859.4750000000,7.0823794900,1695153600000,,,,,,1695167999999,,,,,1695153600000,,,,,,1695167999999,,,,,1695153600000,0.0410600000,0.0410800000,0.0408900000,0.0409400000,1744.9410000000,1695167999999,71.4030411000,157,1339.5700000000,54.8042611000,1695153600000,,,,,,1695167999999,,,,,1695153600000,1,1,1,1,,1695167999999,,,,,1695153600000,,,,,,1695167999999,,,,,1695153600000,,,,,,1695167999999,,,,,1695153600000,,,,,,1695167999999,,,,,1695153600000,67.5900000000,67.5900000000,66.9000000000,67.2800000000,42149.0270000000,1695167999999,2834760.5096999998,8073,20251.5410000000,1362205.8396500000,1695153600000,,,,,,1695167999999,,,,,1695153600000,,,,,,1695167999999,,,,
1695168000000,,,,,,1695182399999,,,,,1695168000000,,,,,,1695182399999,,,,,1695168000000,0.3100000000,0.3120000000,0.3075000000,0.3087000000,216.8720000000,1695182399999,67.0699933000,266,133.1230000000,41.1589885000,1695168000000,0.0024720000,0.0024850000,0.0024500000,0.0024640000,21809.0400000000,1695182399999,53.7513528000,3468,11703.4680000000,28.8466926600,1695168000000,,,,,,1695182399999,,,,,1695168000000,,,,,,1695182399999,,,,,1695168000000,0.0409500000,0.0412000000,0.0406000000,0.0407900000,622.5600000000,1695182399999,25.3968403200,373,290.5880000000,11.8573894500,1695168000000,,,,,,1695182399999,,,,,1695168000000,1,1,1,1,,1695182399999,,,,,1695168000000,,,,,,1695182399999,,,,,1695168000000,,,,,,1695182399999,,,,,1695168000000,,,,,,1695182399999,,,,,1695168000000,67.2800000000,67.8700000000,66.5000000000,66.8400000000,113684.8310000000,1695182399999,7629290.9907799996,14628,52138.0100000000,3500737.6836199998,1695168000000,,,,,,1695182399999,,,,,1695168000000,,,,,,1695182399999,,,,
1695182400000,,,,,,1695196799999,,,,,1695182400000,,,,,,1695196799999,,,,,1695182400000,0.3088000000,0.3091000000,0.3066000000,0.3073000000,101.6250000000,1695196799999,31.2511317000,119,37.2640000000,11.4633975000,1695182400000,0.0024630000,0.0024670000,0.0024470000,0.0024540000,7196.8710000000,1695196799999,17.6813548300,1634,3389.7280000000,8.3286083500,1695182400000,,,,,,1695196799999,,,,,1695182400000,,,,,,1695196799999,,,,,1695182400000,0.0408100000,0.0408600000,0.0405900000,0.0407000000,309.5930000000,1695196799999,12.5948652000,184,172.6690000000,7.0288716300,1695182400000,,,,,,1695196799999,,,,,1695182400000,1,1,1,1,,1695196799999,,,,,1695182400000,,,,,,1695196799999,,,,,1695182400000,,,,,,1695196799999,,,,,1695182400000,,,,,,1695196799999,,,,,1695182400000,66.8300000000,66.9400000000,66.2300000000,66.5100000000,101615.6340000000,1695196799999,6763077.5687699998,11410,50776.5560000000,3378928.2976099998,1695182400000,,,,,,1695196799999,,,,,1695182400000,,,,,,1695196799999,,,,
1695196800000,,,,,,1695211199999,,,,,1695196800000,,,,,,1695211199999,,,,,1695196800000,0.3073000000,0.3075000000,0.3000000000,0.3034000000,438.4160000000,1695211199999,133.2199595000,393,169.8550000000,51.7599905000,1695196800000,0.0024540000,0.0024540000,0.0024140000,0.0024160000,18460.7020000000,1695211199999,44.9607087900,3164,9587.6080000000,23.3607461200,1695196800000,,,,,,1695211199999,,,,,1695196800000,,,,,,1695211199999,,,,,1695196800000,0.0406700000,0.0407000000,0.0401700000,0.0401900000,563.2290000000,1695211199999,22.7692914500,381,292.7860000000,11.8262677400,1695196800000,,,,,,1695211199999,,,,,1695196800000,1,1,1,1,,1695211199999,,,,,1695196800000,,,,,,1695211199999,,,,,1695196800000,,,,,,1695211199999,,,,,1695196800000,,,,,,1695211199999,,,,,1695196800000,66.5100000000,66.5900000000,65.2200000000,65.4700000000,204087.1450000000,1695211199999,13463537.7391599994,20902,90275.9130000000,5953828.7420399999,1695196800000,,,,,,1695211199999,,,,,1695196800000,,,,,,1695211199999,,,,
1695211200000,,,,,,1695225599999,,,,,1695211200000,,,,,,1695225599999,,,,,1695211200000,0.3035000000,0.3035000000,0.2977000000,0.3002000000,265.6050000000,1695225599999,79.6542352000,385,129.5860000000,38.8646064000,1695211200000,0.0024160000,0.0024160000,0.0023690000,0.0023820000,33772.7360000000,1695225599999,80.6267548100,4185,12536.9390000000,29.9375846700,1695211200000,,,,,,1695225599999,,,,,1695211200000,,,,,,1695225599999,,,,,1695211200000,0.0401600000,0.0401600000,0.0394900000,0.0397500000,1298.7890000000,1695225599999,51.6145271200,787,585.4960000000,23.2460043300,1695211200000,,,,,,1695225599999,,,,,1695211200000,1,1,1,1,,1695225599999,,,,,1695211200000,,,,,,1695225599999,,,,,1695211200000,,,,,,1695225599999,,,,,1695211200000,,,,,,1695225599999,,,,,1695211200000,65.4800000000,65.5300000000,64.2300000000,64.7700000000,278071.6550000000,1695225599999,17985288.0775800012,32118,150731.6870000000,9748929.4534900002,1695211200000,,,,,,1695225599999,,,,,1695211200000,,,,,,1695225599999,,,,
1695225600000,,,,,,1695239999999,,,,,1695225600000,,,,,,1695239999999,,,,,1695225600000,0.3002000000,0.3024000000,0.2962000000,0.2992000000,365.2890000000,1695239999999,109.3578703000,439,191.5620000000,57.3914172000,1695225600000,0.0023820000,0.0024030000,0.0023560000,0.0023800000,12079.2040000000,1695239999999,28.7670530200,2992,5651.8260000000,13.4669226100,1695225600000,,,,,,1695239999999,,,,,1695225600000,,,,,,1695239999999,,,,,1695225600000,0.0397200000,0.0400200000,0.0393400000,0.0396600000,782.9130000000,1695239999999,31.1719042500,512,409.5080000000,16.3237558900,1695225600000,,,,,,1695239999999,,,,,1695225600000,1,1,1,1,,1695239999999,,,,,1695225600000,,,,,,1695239999999,,,,,1695225600000,,,,,,1695239999999,,,,,1695225600000,,,,,,1695239999999,,,,,1695225600000,64.7600000000,65.5800000000,63.2400000000,64.0900000000,172328.4940000000,1695239999999,11115908.1708000004,27631,83107.3410000000,5363428.3425399996,1695225600000,,,,,,1695239999999,,,,,1695225600000,,,,,,1695239999999,,,,
1695240000000,,,,,,1695254399999,,,,,1695240000000,,,,,,1695254399999,,,,,1695240000000,0.2992000000,0.3025000000,0.2992000000,0.3014000000,192.7540000000,1695254399999,58.0081701000,219,106.3080000000,32.0027585000,1695240000000,0.0023800000,0.0023890000,0.0023760000,0.0023800000,6474.8090000000,1695254399999,15.4153058800,1716,2757.3230000000,6.5669796000,1695240000000,,,,,,1695254399999,,,,,1695240000000,,,,,,1695254399999,,,,,1695240000000,0.0397100000,0.0398800000,0.0396700000,0.0397900000,368.2400000000,1695254399999,14.6403306200,188,206.8830000000,8.2258968100,1695240000000,,,,,,1695254399999,,,,,1695240000000,1,1,1,1,,1695254399999,,,,,1695240000000,,,,,,1695254399999,,,,,1695240000000,,,,,,1695254399999,,,,,1695240000000,,,,,,1695254399999,,,,,1695240000000,64.0900000000,64.9200000000,64.0800000000,64.5500000000,61339.1470000000,1695254399999,3958485.2709900001,10507,30269.9410000000,1952861.5549200000,1695240000000,,,,,,1695254399999,,,,,1695240000000,,,,,,1695254399999,,,,
1695254400000,,,,,,1695268799999,,,,,1695254400000,,,,,,1695268799999,,,,,1695254400000,0.3011000000,0.3023000000,0.3010000000,0.3020000000,81.8680000000,1695268799999,24.6978537000,106,43.9490000000,13.2643596000,1695254400000,0.0023790000,0.0024040000,0.0023770000,0.0024000000,5186.7060000000,1695268799999,12.4026232900,1573,2503.3160000000,5.9870345500,1695254400000,,,,,,1695268799999,,,,,1695254400000,,,,,,1695268799999,,,,,1695254400000,0.0398000000,0.0400600000,0.0397900000,0.0399900000,383.7160000000,1695268799999,15.3226148200,190,261.9400000000,10.4589163500,1695254400000,,,,,,1695268799999,,,,,1695254400000,1,1,1,1,,1695268799999,,,,,1695254400000,,,,,,1695268799999,,,,,1695254400000,,,,,,1695268799999,,,,,1695254400000,,,,,,1695268799999,,,,,1695254400000,64.5500000000,65.0100000000,64.3900000000,64.9100000000,58515.2600000000,1695268799999,3785486.6876900000,9167,24160.5720000000,1562903.9974400001,1695254400000,,,,,,1695268799999,,,,,1695254400000,,,,,,1695268799999,,,,
1695268800000,,,,,,1695283199999,,,,,1695268800000,,,,,,1695283199999,,,,,1695268800000,0.3017000000,0.3022000000,0.3002000000,0.3013000000,86.2710000000,1695283199999,25.9810279000,129,37.0830000000,11.1709766000,1695268800000,0.0024000000,0.0024030000,0.0023730000,0.0023810000,4091.5020000000,1695283199999,9.7524277100,1547,1589.5730000000,3.7870408700,1695268800000,,,,,,1695283199999,,,,,1695268800000,,,,,,1695283199999,,,,,1695268800000,0.0399500000,0.0399900000,0.0395800000,0.0396900000,138.5200000000,1695283199999,5.5075352400,153,47.6910000000,1.8957616800,1695268800000,,,,,,1695283199999,,,,,1695268800000,1,1,1,1,,1695283199999,,,,,1695268800000,,,,,,1695283199999,,,,,1695268800000,,,,,,1695283199999,,,,,1695268800000,,,,,,1695283199999,,,,,1695268800000,64.9200000000,64.9400000000,64.1200000000,64.2700000000,46524.8200000000,1695283199999,3000651.9632500000,7941,18389.4520000000,1185657.9454300001,1695268800000,,,,,,1695283199999,,,,,1695268800000,,,,,,1695283199999,,,,
1695283200000,,,,,,1695297599999,,,,,1695283200000,,,,,,1695297599999,,,,,1695283200000,0.3015000000,0.3029000000,0.3002000000,0.3018000000,184.9470000000,1695297599999,55.7608244000,248,98.1680000000,29.6100068000,1695283200000,0.0023810000,0.0023890000,0.0023620000,0.0023760000,7937.7390000000,1695297599999,18.8300802100,2158,2312.5390000000,5.4925149000,1695283200000,,,,,,1695297599999,,,,,1695283200000,,,,,,1695297599999,,,,,1695283200000,0.0397100000,0.0398200000,0.0394500000,0.0398100000,712.4130000000,1695297599999,28.2757890400,358,378.0980000000,15.0099351900,1695283200000,,,,,,1695297599999,,,,,1695283200000,1,1,1,1,,1695297599999,,,,,1695283200000,,,,,,1695297599999,,,,,1695283200000,,,,,,1695297599999,,,,,1695283200000,,,,,,1695297599999,,,,,1695283200000,64.2700000000,64.4600000000,62.9200000000,63.5400000000,111541.4970000000,1695297599999,7100141.1163600003,17419,51950.9680000000,3305198.8254600000,1695283200000,,,,,,1695297599999,,,,,1695283200000,,,,,,1695297599999,,,,
1695297600000,,,,,,1695311999999,,,,,1695297600000,,,,,,1695311999999,,,,,1695297600000,0.3017000000,0.3069000000,0.3001000000,0.3060000000,512.2640000000,1695311999999,155.3904309000,392,367.1230000000,111.3519556000,1695297600000,0.0023760000,0.0024350000,0.0023730000,0.0024250000,32009.0970000000,1695311999999,76.6096017500,3763,18038.4250000000,43.2261534600,1695297600000,,,,,,1695311999999,,,,,1695297600000,,,,,,1695311999999,,,,,1695297600000,0.0398300000,0.0408300000,0.0398100000,0.0407200000,4021.6120000000,1695311999999,161.8249424300,816,1148.0450000000,46.3462830300,1695297600000,,,,,,1695311999999,,,,,1695297600000,1,1,1,1,,1695311999999,,,,,1695297600000,,,,,,1695311999999,,,,,1695297600000,,,,,,1695311999999,,,,,1695297600000,,,,,,1695311999999,,,,,1695297600000,63.5300000000,64.7700000000,63.2300000000,64.4600000000,134160.1990000000,1695311999999,8573078.8367100004,19168,69119.8170000000,4417960.9605200002,1695297600000,,,,,,1695311999999,,,,,1695297600000,,,,,,1695311999999,,,,
1695312000000,,,,,,1695326399999,,,,,1695312000000,,,,,,1695326399999,,,,,1695312000000,0.3060000000,0.3077000000,0.3054000000,0.3063000000,177.6380000000,1695326399999,54.4437080000,198,94.6100000000,28.9984564000,1695312000000,0.0024250000,0.0024390000,0.0024170000,0.0024250000,13973.8010000000,1695326399999,33.9347768900,2263,9225.7660000000,22.4099907000,1695312000000,,,,,,1695326399999,,,,,1695312000000,,,,,,1695326399999,,,,,1695312000000,0.0407000000,0.0409200000,0.0405400000,0.0406100000,866.7550000000,1695326399999,35.2714290900,369,180.9460000000,7.3672987200,1695312000000,,,,,,1695326399999,,,,,1695312000000,1,1,1,1,,1695326399999,,,,,1695312000000,,,,,,1695326399999,,,,,1695312000000,,,,,,1695326399999,,,,,1695312000000,,,,,,1695326399999,,,,,1695312000000,64.4600000000,64.8700000000,64.3900000000,64.5300000000,55781.5110000000,1695326399999,3603858.2363999998,10873,22241.8910000000,1437119.9743400000,1695312000000,,,,,,1695326399999,,,,,1695312000000,,,,,,1695326399999,,,,
1695326400000,,,,,,1695340799999,,,,,1695326400000,,,,,,1695340799999,,,,,1695326400000,0.3063000000,0.3079000000,0.3060000000,0.3068000000,162.5720000000,1695340799999,49.9248902000,169,103.0910000000,31.6670051000,1695326400000,0.0024240000,0.0024390000,0.0024230000,0.0024350000,5122.0860000000,1695340799999,12.4497557300,1755,3488.8320000000,8.4811415200,1695326400000,,,,,,1695340799999,,,,,1695326400000,,,,,,1695340799999,,,,,1695326400000,0.0405900000,0.0408600000,0.0405400000,0.0408600000,282.1430000000,1695340799999,11.4941088900,315,134.8030000000,5.4941810600,1695326400000,,,,,,1695340799999,,,,,1695326400000,1,1,1,1,,1695340799999,,,,,1695326400000,,,,,,1695340799999,,,,,1695326400000,,,,,,1695340799999,,,,,1695326400000,,,,,,1695340799999,,,,,1695326400000,64.5300000000,64.8500000000,64.3100000000,64.6900000000,42558.4930000000,1695340799999,2748544.2229700000,8235,18737.8040000000,1210383.9283700001,1695326400000,,,,,,1695340799999,,,,,1695326400000,,,,,,1695340799999,,,,
1695340800000,,,,,,1695355199999,,,,,1695340800000,,,,,,1695355199999,,,,,1695340800000,0.3071000000,0.3111000000,0.3050000000,0.3072000000,210.1690000000,1695355199999,64.7604278000,427,126.1670000000,38.8767760000,1695340800000,0.0024350000,0.0024740000,0.0024150000,0.0024430000,9821.5330000000,1695355199999,24.0272695100,3156,5217.2340000000,12.7707816900,1695340800000,,,,,,1695355199999,,,,,1695340800000,,,,,,1695355199999,,,,,1695340800000,0.0408700000,0.0413700000,0.0405400000,0.0408700000,474.4140000000,1695355199999,19.4233575200,640,250.2180000000,10.2510518500,1695340800000,,,,,,1695355199999,,,,,1695340800000,1,1,1,1,,1695355199999,,,,,1695340800000,,,,,,1695355199999,,,,,1695340800000,,,,,,1695355199999,,,,,1695340800000,,,,,,1695355199999,,,,,1695340800000,64.6900000000,65.8800000000,63.8900000000,65.0800000000,122350.5400000000,1695355199999,7958364.1044300003,17282,58917.9780000000,3834895.6176900002,1695340800000,,,,,,1695355199999,,,,,1695340800000,,,,,,1695355199999,,,,
1695355200000,,,,,,1695369599999,,,,,1695355200000,,,,,,1695369599999,,,,,1695355200000,0.3072000000,0.3075000000,0.3059000000,0.3067000000,96.1820000000,1695369599999,29.5075445000,142,40.4860000000,12.4271516000,1695355200000,0.0024430000,0.0024460000,0.0024230000,0.0024320000,6151.6850000000,1695369599999,14.9652822000,1896,3038.3500000000,7.3963987000,1695355200000,,,,,,1695369599999,,,,,1695355200000,,,,,,1695369599999,,,,,1695355200000,0.0408100000,0.0408400000,0.0405300000,0.0406400000,141.6450000000,1695369599999,5.7594851000,149,40.2420000000,1.6350940500,1695355200000,,,,,,1695369599999,,,,,1695355200000,1,1,1,1,,1695369599999,,,,,1695355200000,,,,,,1695369599999,,,,,1695355200000,,,,,,1695369599999,,,,,1695355200000,,,,,,1695369599999,,,,,1695355200000,65.0700000000,65.1700000000,64.5000000000,64.8500000000,41917.1310000000,1695369599999,2714718.7276400002,6982,19828.2590000000,1284326.5238500000,1695355200000,,,,,,1695369599999,,,,,1695355200000,,,,,,1695369599999,,,,
