DOTADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1695571200000,,,,,,1695585599999,,,,,1695571200000,,,,,,1695585599999,,,,,1695571200000,0.0192000000,0.0192200000,0.0191700000,0.0192100000,681.0200000000,1695585599999,13.0722057000,49,368.4100000000,7.0751322000,1695571200000,0.0001520000,0.0001523000,0.0001516000,0.0001516000,5311.0000000000,1695585599999,0.8064084500,204,2431.7800000000,0.3694095900,1695571200000,,,,,,1695585599999,,,,,1695571200000,1,1,1,1,,1695585599999,,,,,1695571200000,0.0025380000,0.0025460000,0.0025300000,0.0025360000,704.8400000000,1695585599999,1.7875327200,47,255.1300000000,0.6477735400,1695571200000,,,,,,1695585599999,,,,,1695571200000,,,,,,1695585599999,,,,,1695571200000,,,,,,1695585599999,,,,,1695571200000,,,,,,1695585599999,,,,,1695571200000,,,,,,1695585599999,,,,,1695571200000,4.0410000000,4.0580000000,4.0130000000,4.0150000000,239763.3300000000,1695585599999,967484.1671899999,3614,112933.5900000000,455850.3126300000,1695571200000,,,,,,1695585599999,,,,,1695571200000,,,,,,1695585599999,,,,
1695585600000,,,,,,1695599999999,,,,,1695585600000,,,,,,1695599999999,,,,,1695585600000,0.0191700000,0.0192300000,0.0191400000,0.0191700000,856.1000000000,1695599999999,16.4242729000,71,406.2200000000,7.7995149000,1695585600000,0.0001518000,0.0001523000,0.0001515000,0.0001520000,5139.8500000000,1695599999999,0.7802676900,273,2512.7000000000,0.3815375000,1695585600000,,,,,,1695599999999,,,,,1695585600000,1,1,1,1,,1695599999999,,,,,1695585600000,0.0025280000,0.0025360000,0.0024990000,0.0025230000,3283.0300000000,1695599999999,8.2697729200,78,1080.8400000000,2.7370881100,1695585600000,,,,,,1695599999999,,,,,1695585600000,,,,,,1695599999999,,,,,1695585600000,,,,,,1695599999999,,,,,1695585600000,,,,,,1695599999999,,,,,1695585600000,,,,,,1695599999999,,,,,1695585600000,4.0160000000,4.0300000000,3.9710000000,3.9930000000,280390.4200000000,1695599999999,1121376.6884099999,4211,123106.7700000000,492516.2917100000,1695585600000,,,,,,1695599999999,,,,,1695585600000,,,,,,1695599999999,,,,
1695600000000,,,,,,1695614399999,,,,,1695600000000,,,,,,1695614399999,,,,,1695600000000,0.0191300000,0.0192500000,0.0191200000,0.0191400000,1685.8500000000,1695614399999,32.3314220000,73,421.5000000000,8.0956917000,1695600000000,0.0001521000,0.0001531000,0.0001518000,0.0001528000,36522.7100000000,1695614399999,5.5691492700,680,17993.5300000000,2.7417430700,1695600000000,,,,,,1695614399999,,,,,1695600000000,1,1,1,1,,1695614399999,,,,,1695600000000,0.0025320000,0.0025400000,0.0025290000,0.0025330000,323.4000000000,1695614399999,0.8192800800,26,51.8800000000,0.1316058400,1695600000000,,,,,,1695614399999,,,,,1695600000000,,,,,,1695614399999,,,,,1695600000000,,,,,,1695614399999,,,,,1695600000000,,,,,,1695614399999,,,,,1695600000000,,,,,,1695614399999,,,,,1695600000000,3.9900000000,4.0240000000,3.9470000000,3.9980000000,311160.9700000000,1695614399999,1241339.9175799999,4742,129397.1700000000,516632.1163400000,1695600000000,,,,,,1695614399999,,,,,1695600000000,,,,,,1695614399999,,,,
1695614400000,,,,,,1695628799999,,,,,1695614400000,,,,,,1695628799999,,,,,1695614400000,0.0191500000,0.0194100000,0.0191200000,0.0194100000,2527.7600000000,1695628799999,48.7570349000,243,1675.2700000000,32.3113026000,1695614400000,0.0001530000,0.0001552000,0.0001527000,0.0001550000,24473.4800000000,1695628799999,3.7707116300,705,9854.1900000000,1.5198614900,1695614400000,,,,,,1695628799999,,,,,1695614400000,1,1,1,1,,1695628799999,,,,,1695614400000,0.0025350000,0.0025680000,0.0025330000,0.0025680000,1333.7300000000,1695628799999,3.4048941100,70,1095.0000000000,2.7977443000,1695614400000,,,,,,1695628799999,,,,,1695614400000,,,,,,1695628799999,,,,,1695614400000,,,,,,1695628799999,,,,,1695614400000,,,,,,1695628799999,,,,,1695614400000,,,,,,1695628799999,,,,,1695614400000,3.9980000000,4.0660000000,3.9940000000,4.0630000000,524866.2800000000,1695628799999,2113585.4413500000,6263,319470.7400000000,1286437.4298000000,1695614400000,,,,,,1695628799999,,,,,1695614400000,,,,,,1695628799999,,,,
1695628800000,,,,,,1695643199999,,,,,1695628800000,,,,,,1695643199999,,,,,1695628800000,0.0194200000,0.0194200000,0.0192600000,0.0193900000,1334.5200000000,1695643199999,25.8009786000,88,422.1300000000,8.1709739000,1695628800000,0.0001552000,0.0001554000,0.0001540000,0.0001545000,25899.3500000000,1695643199999,4.0026008300,612,7564.2600000000,1.1693385700,1695628800000,,,,,,1695643199999,,,,,1695628800000,1,1,1,1,,1695643199999,,,,,1695628800000,0.0025710000,0.0025730000,0.0025390000,0.0025670000,1491.8800000000,1695643199999,3.8109343100,76,328.2400000000,0.8407035600,1695628800000,,,,,,1695643199999,,,,,1695628800000,,,,,,1695643199999,,,,,1695628800000,,,,,,1695643199999,,,,,1695628800000,,,,,,1695643199999,,,,,1695628800000,,,,,,1695643199999,,,,,1695628800000,4.0640000000,4.0710000000,4.0210000000,4.0320000000,415701.2100000000,1695643199999,1678386.8029700001,5577,222069.0400000000,896462.8950600000,1695628800000,,,,,,1695643199999,,,,,1695628800000,,,,,,1695643199999,,,,
1695643200000,,,,,,1695657599999,,,,,1695643200000,,,,,,1695657599999,,,,,1695643200000,0.0193800000,0.0194900000,0.0193600000,0.0194600000,3670.3300000000,1695657599999,71.3660616000,102,3020.7400000000,58.7499025000,1695643200000,0.0001545000,0.0001554000,0.0001545000,0.0001550000,8597.0600000000,1695657599999,1.3324806000,394,3680.4600000000,0.5709219400,1695643200000,,,,,,1695657599999,,,,,1695643200000,1,1,1,1,,1695657599999,,,,,1695643200000,0.0025680000,0.0025790000,0.0025630000,0.0025690000,1228.3600000000,1695657599999,3.1607101600,45,802.1600000000,2.0650634300,1695643200000,,,,,,1695657599999,,,,,1695643200000,,,,,,1695657599999,,,,,1695643200000,,,,,,1695657599999,,,,,1695643200000,,,,,,1695657599999,,,,,1695643200000,,,,,,1695657599999,,,,,1695643200000,4.0310000000,4.0840000000,4.0270000000,4.0670000000,507713.8500000000,1695657599999,2058325.0902700000,6427,268239.5500000000,1087422.1702699999,1695643200000,,,,,,1695657599999,,,,,1695643200000,,,,,,1695657599999,,,,
1695657600000,,,,,,1695671999999,,,,,1695657600000,,,,,,1695671999999,,,,,1695657600000,0.0194900000,0.0194900000,0.0193300000,0.0193900000,1238.4300000000,1695671999999,24.0306440000,82,638.7600000000,12.4023767000,1695657600000,0.0001551000,0.0001554000,0.0001543000,0.0001544000,13148.7900000000,1695671999999,2.0341110400,416,6043.2500000000,0.9354227600,1695657600000,,,,,,1695671999999,,,,,1695657600000,1,1,1,1,,1695671999999,,,,,1695657600000,0.0025580000,0.0025630000,0.0025530000,0.0025580000,406.9700000000,1695671999999,1.0409878800,30,19.0800000000,0.0488509600,1695657600000,,,,,,1695671999999,,,,,1695657600000,,,,,,1695671999999,,,,,1695657600000,,,,,,1695671999999,,,,,1695657600000,,,,,,1695671999999,,,,,1695657600000,,,,,,1695671999999,,,,,1695657600000,4.0690000000,4.0900000000,4.0580000000,4.0710000000,443967.3200000000,1695671999999,1809207.2578300000,5135,210405.8500000000,857394.4443100000,1695657600000,,,,,,1695671999999,,,,,1695657600000,,,,,,1695671999999,,,,
1695672000000,,,,,,1695686399999,,,,,1695672000000,,,,,,1695686399999,,,,,1695672000000,0.0193700000,0.0194300000,0.0193300000,0.0193400000,1205.6100000000,1695686399999,23.3514395000,46,389.2300000000,7.5443210000,1695672000000,0.0001547000,0.0001548000,0.0001543000,0.0001546000,16260.9400000000,1695686399999,2.5123143100,264,8646.3100000000,1.3363228400,1695672000000,,,,,,1695686399999,,,,,1695672000000,1,1,1,1,,1695686399999,,,,,1695672000000,0.0025550000,0.0025610000,0.0025550000,0.0025560000,2032.2800000000,1695686399999,5.1985639800,21,1786.7600000000,4.5706430000,1695672000000,,,,,,1695686399999,,,,,1695672000000,,,,,,1695686399999,,,,,1695672000000,,,,,,1695686399999,,,,,1695672000000,,,,,,1695686399999,,,,,1695672000000,,,,,,1695686399999,,,,,1695672000000,4.0710000000,4.0830000000,4.0540000000,4.0680000000,151273.2200000000,1695686399999,614949.3915300000,2205,78915.6700000000,320857.2308900000,1695672000000,,,,,,1695686399999,,,,,1695672000000,,,,,,1695686399999,,,,
1695686400000,,,,,,1695700799999,,,,,1695686400000,,,,,,1695700799999,,,,,1695686400000,0.0193700000,0.0194500000,0.0192000000,0.0192000000,1186.1500000000,1695700799999,22.9464963000,83,508.0400000000,9.8567028000,1695686400000,0.0001545000,0.0001555000,0.0001541000,0.0001541000,14008.5800000000,1695700799999,2.1669245800,260,3668.5500000000,0.5685254700,1695686400000,,,,,,1695700799999,,,,,1695686400000,1,1,1,1,,1695700799999,,,,,1695686400000,0.0025620000,0.0025690000,0.0025510000,0.0025510000,265.2900000000,1695700799999,0.6781086100,14,31.3500000000,0.0805230100,1695686400000,,,,,,1695700799999,,,,,1695686400000,,,,,,1695700799999,,,,,1695686400000,,,,,,1695700799999,,,,,1695686400000,,,,,,1695700799999,,,,,1695686400000,,,,,,1695700799999,,,,,1695686400000,4.0670000000,4.0920000000,4.0590000000,4.0600000000,271098.6800000000,1695700799999,1104832.4470800001,3492,116041.7500000000,473068.7061600000,1695686400000,,,,,,1695700799999,,,,,1695686400000,,,,,,1695700799999,,,,
1695700800000,,,,,,1695715199999,,,,,1695700800000,,,,,,1695715199999,,,,,1695700800000,0.0192100000,0.0192200000,0.0190400000,0.0190600000,909.4800000000,1695715199999,17.3691208000,72,302.8900000000,5.7940250000,1695700800000,0.0001542000,0.0001542000,0.0001533000,0.0001541000,19290.9200000000,1695715199999,2.9635067400,249,3191.9400000000,0.4908918500,1695700800000,,,,,,1695715199999,,,,,1695700800000,1,1,1,1,,1695715199999,,,,,1695700800000,0.0025500000,0.0025500000,0.0025360000,0.0025450000,1344.4700000000,1695715199999,3.4260232700,33,75.7900000000,0.1927572300,1695700800000,,,,,,1695715199999,,,,,1695700800000,,,,,,1695715199999,,,,,1695700800000,,,,,,1695715199999,,,,,1695700800000,,,,,,1695715199999,,,,,1695700800000,,,,,,1695715199999,,,,,1695700800000,4.0610000000,4.0630000000,4.0350000000,4.0470000000,258438.3800000000,1695715199999,1045906.3155400000,3069,145066.2900000000,587008.3341900000,1695700800000,,,,,,1695715199999,,,,,1695700800000,,,,,,1695715199999,,,,
1695715200000,,,,,,1695729599999,,,,,1695715200000,,,,,,1695729599999,,,,,1695715200000,0.0190300000,0.0190400000,0.0189400000,0.0190000000,14109.0600000000,1695729599999,267.4984140000,140,540.0300000000,10.2554791000,1695715200000,0.0001541000,0.0001542000,0.0001534000,0.0001538000,10555.0300000000,1695729599999,1.6224554300,302,4645.9000000000,0.7142443100,1695715200000,,,,,,1695729599999,,,,,1695715200000,1,1,1,1,,1695729599999,,,,,1695715200000,0.0025430000,0.0025440000,0.0025310000,0.0025410000,718.2500000000,1695729599999,1.8217542000,47,51.4200000000,0.1305645400,1695715200000,,,,,,1695729599999,,,,,1695715200000,,,,,,1695729599999,,,,,1695715200000,,,,,,1695729599999,,,,,1695715200000,,,,,,1695729599999,,,,,1695715200000,,,,,,1695729599999,,,,,1695715200000,4.0480000000,4.0520000000,4.0220000000,4.0380000000,344729.7900000000,1695729599999,1391692.3566999999,4205,190567.0000000000,769394.6858000000,1695715200000,,,,,,1695729599999,,,,,1695715200000,,,,,,1695729599999,,,,
1695729600000,,,,,,1695743999999,,,,,1695729600000,,,,,,1695743999999,,,,,1695729600000,0.0190000000,0.0190300000,0.0189000000,0.0189800000,13730.3800000000,1695743999999,260.1744770000,146,1874.4700000000,35.5361025000,1695729600000,0.0001537000,0.0001538000,0.0001527000,0.0001536000,12032.2100000000,1695743999999,1.8425851900,373,4372.1100000000,0.6700770200,1695729600000,,,,,,1695743999999,,,,,1695729600000,1,1,1,1,,1695743999999,,,,,1695729600000,0.0025370000,0.0025370000,0.0025180000,0.0025320000,1858.4600000000,1695743999999,4.7022619400,78,464.8800000000,1.1763379700,1695729600000,,,,,,1695743999999,,,,,1695729600000,,,,,,1695743999999,,,,,1695729600000,,,,,,1695743999999,,,,,1695729600000,,,,,,1695743999999,,,,,1695729600000,,,,,,1695743999999,,,,,1695729600000,4.0380000000,4.0380000000,4.0010000000,4.0120000000,843227.2600000000,1695743999999,3384016.5880399998,7390,590712.4600000000,2370753.5822500000,1695729600000,,,,,,1695743999999,,,,,1695729600000,,,,,,1695743999999,,,,
1695744000000,,,,,,1695758399999,,,,,1695744000000,,,,,,1695758399999,,,,,1695744000000,0.0190200000,0.0190200000,0.0188900000,0.0189400000,2635.3300000000,1695758399999,49.8138517000,58,216.3400000000,4.0919717000,1695744000000,0.0001536000,0.0001536000,0.0001528000,0.0001531000,6906.7300000000,1695758399999,1.0570602400,180,2534.1800000000,0.3879373500,1695744000000,,,,,,1695758399999,,,,,1695744000000,1,1,1,1,,1695758399999,,,,,1695744000000,0.0025330000,0.0025330000,0.0025210000,0.0025250000,667.9200000000,1695758399999,1.6853916500,36,27.1500000000,0.0686552400,1695744000000,,,,,,1695758399999,,,,,1695744000000,,,,,,1695758399999,,,,,1695744000000,,,,,,1695758399999,,,,,1695744000000,,,,,,1695758399999,,,,,1695744000000,,,,,,1695758399999,,,,,1695744000000,4.0130000000,4.0260000000,3.9970000000,4.0170000000,209423.1100000000,1695758399999,839925.8726400000,3176,99766.2500000000,400324.6615900000,1695744000000,,,,,,1695758399999,,,,,1695744000000,,,,,,1695758399999,,,,
1695758400000,,,,,,1695772799999,,,,,1695758400000,,,,,,1695772799999,,,,,1695758400000,0.0189300000,0.0189500000,0.0188800000,0.0189000000,4971.3800000000,1695772799999,94.0437572000,48,1759.6800000000,33.3024963000,1695758400000,0.0001531000,0.0001534000,0.0001522000,0.0001531000,11912.0000000000,1695772799999,1.8229734900,225,4929.2200000000,0.7540360800,1695758400000,,,,,,1695772799999,,,,,1695758400000,1,1,1,1,,1695772799999,,,,,1695758400000,0.0025250000,0.0025340000,0.0025100000,0.0025170000,2635.8000000000,1695772799999,6.6456778900,37,29.5300000000,0.0747648200,1695758400000,,,,,,1695772799999,,,,,1695758400000,,,,,,1695772799999,,,,,1695758400000,,,,,,1695772799999,,,,,1695758400000,,,,,,1695772799999,,,,,1695758400000,,,,,,1695772799999,,,,,1695758400000,4.0170000000,4.0200000000,3.9740000000,4.0130000000,249288.6500000000,1695772799999,998296.8586799999,3352,111653.8400000000,447133.9312200000,1695758400000,,,,,,1695772799999,,,,,1695758400000,,,,,,1695772799999,,,,
1695772800000,,,,,,1695787199999,,,,,1695772800000,,,,,,1695787199999,,,,,1695772800000,0.0188900000,0.0188900000,0.0188100000,0.0188100000,9926.0800000000,1695787199999,187.2329996000,99,230.8900000000,4.3598816000,1695772800000,0.0001531000,0.0001532000,0.0001523000,0.0001526000,6460.6900000000,1695787199999,0.9876430000,160,2421.5400000000,0.3702055900,1695772800000,,,,,,1695787199999,,,,,1695772800000,1,1,1,1,,1695787199999,,,,,1695772800000,0.0025140000,0.0025190000,0.0025090000,0.0025090000,951.4300000000,1695787199999,2.3952818600,10,908.8300000000,2.2881198700,1695772800000,,,,,,1695787199999,,,,,1695772800000,,,,,,1695787199999,,,,,1695772800000,,,,,,1695787199999,,,,,1695772800000,,,,,,1695787199999,,,,,1695772800000,,,,,,1695787199999,,,,,1695772800000,4.0130000000,4.0220000000,3.9930000000,4.0090000000,236244.2600000000,1695787199999,946697.2791100000,2675,88196.5700000000,353471.4993700000,1695772800000,,,,,,1695787199999,,,,,1695772800000,,,,,,1695787199999,,,,
1695787200000,,,,,,1695801599999,,,,,1695787200000,,,,,,1695801599999,,,,,1695787200000,0.0188100000,0.0188200000,0.0187600000,0.0187900000,4141.7900000000,1695801599999,77.8316979000,93,776.2300000000,14.5910456000,1695787200000,0.0001526000,0.0001526000,0.0001520000,0.0001523000,16202.9400000000,1695801599999,2.4660104500,300,3087.8600000000,0.4704086400,1695787200000,,,,,,1695801599999,,,,,1695787200000,1,1,1,1,,1695801599999,,,,,1695787200000,0.0025080000,0.0025160000,0.0025070000,0.0025110000,209.1300000000,1695801599999,0.5249473600,21,40.6600000000,0.1022604100,1695787200000,,,,,,1695801599999,,,,,1695787200000,,,,,,1695801599999,,,,,1695787200000,,,,,,1695801599999,,,,,1695787200000,,,,,,1695801599999,,,,,1695787200000,,,,,,1695801599999,,,,,1695787200000,4.0100000000,4.0110000000,3.9920000000,4.0030000000,208214.7200000000,1695801599999,833032.2027900000,2973,114067.5900000000,456374.7593800000,1695787200000,,,,,,1695801599999,,,,,1695787200000,,,,,,1695801599999,,,,
1695801600000,,,,,,1695815999999,,,,,1695801600000,,,,,,1695815999999,,,,,1695801600000,0.0188000000,0.0189400000,0.0188000000,0.0188500000,2329.2700000000,1695815999999,43.9675553000,186,970.0500000000,18.3252635000,1695801600000,0.0001524000,0.0001534000,0.0001516000,0.0001518000,10868.4700000000,1695815999999,1.6604408700,518,4133.4400000000,0.6318739800,1695801600000,,,,,,1695815999999,,,,,1695801600000,1,1,1,1,,1695815999999,,,,,1695801600000,0.0025120000,0.0025290000,0.0024890000,0.0024900000,1758.9600000000,1695815999999,4.4207391800,96,899.2900000000,2.2671756600,1695801600000,,,,,,1695815999999,,,,,1695801600000,,,,,,1695815999999,,,,,1695801600000,,,,,,1695815999999,,,,,1695801600000,,,,,,1695815999999,,,,,1695801600000,,,,,,1695815999999,,,,,1695801600000,4.0020000000,4.0720000000,3.9960000000,4.0610000000,715607.2500000000,1695815999999,2889411.0017300001,8303,450242.3700000000,1817638.0442300001,1695801600000,,,,,,1695815999999,,,,,1695801600000,,,,,,1695815999999,,,,
1695816000000,,,,,,1695830399999,,,,,1695816000000,,,,,,1695830399999,,,,,1695816000000,0.0188800000,0.0189700000,0.0187900000,0.0188900000,1467.9400000000,1695830399999,27.7078205000,145,935.2100000000,17.6556684000,1695816000000,0.0001517000,0.0001527000,0.0001515000,0.0001524000,15646.8000000000,1695830399999,2.3803721300,420,10302.8000000000,1.5676795100,1695816000000,,,,,,1695830399999,,,,,1695816000000,1,1,1,1,,1695830399999,,,,,1695816000000,0.0024930000,0.0025040000,0.0024910000,0.0025000000,424.5600000000,1695830399999,1.0599013900,29,142.8200000000,0.3564776400,1695816000000,,,,,,1695830399999,,,,,1695816000000,,,,,,1695830399999,,,,,1695816000000,,,,,,1695830399999,,,,,1695816000000,,,,,,1695830399999,,,,,1695816000000,,,,,,1695830399999,,,,,1695816000000,4.0610000000,4.0750000000,3.9780000000,4.0080000000,580599.9200000000,1695830399999,2340799.0599000002,7586,277244.7000000000,1118190.9679600000,1695816000000,,,,,,1695830399999,,,,,1695816000000,,,,,,1695830399999,,,,
1695830400000,,,,,,1695844799999,,,,,1695830400000,,,,,,1695844799999,,,,,1695830400000,0.0188600000,0.0189600000,0.0188300000,0.0188800000,1747.3100000000,1695844799999,33.0121935000,103,839.6900000000,15.8796139000,1695830400000,0.0001524000,0.0001529000,0.0001521000,0.0001521000,16494.3100000000,1695844799999,2.5149492200,268,9879.5200000000,1.5062781500,1695830400000,,,,,,1695844799999,,,,,1695830400000,1,1,1,1,,1695844799999,,,,,1695830400000,0.0025010000,0.0025200000,0.0025000000,0.0025000000,303.6700000000,1695844799999,0.7611427500,40,38.1300000000,0.0957904500,1695830400000,,,,,,1695844799999,,,,,1695830400000,,,,,,1695844799999,,,,,1695830400000,,,,,,1695844799999,,,,,1695830400000,,,,,,1695844799999,,,,,1695830400000,,,,,,1695844799999,,,,,1695830400000,4.0080000000,4.0140000000,3.9860000000,3.9970000000,263241.2800000000,1695844799999,1053596.4610599999,3674,121888.9700000000,487872.4018600000,1695830400000,,,,,,1695844799999,,,,,1695830400000,,,,,,1695844799999,,,,
1695844800000,,,,,,1695859199999,,,,,1695844800000,,,,,,1695859199999,,,,,1695844800000,0.0189000000,0.0189100000,0.0187700000,0.0188200000,902.7300000000,1695859199999,17.0162448000,88,194.7200000000,3.6681669000,1695844800000,0.0001521000,0.0001524000,0.0001510000,0.0001515000,11789.0700000000,1695859199999,1.7887077500,387,5734.9700000000,0.8703981000,1695844800000,,,,,,1695859199999,,,,,1695844800000,1,1,1,1,,1695859199999,,,,,1695844800000,0.0025000000,0.0025000000,0.0024910000,0.0024970000,242.7200000000,1695859199999,0.6053917700,19,42.4600000000,0.1060486300,1695844800000,,,,,,1695859199999,,,,,1695844800000,,,,,,1695859199999,,,,,1695844800000,,,,,,1695859199999,,,,,1695844800000,,,,,,1695859199999,,,,,1695844800000,,,,,,1695859199999,,,,,1695844800000,3.9960000000,4.0020000000,3.9670000000,3.9930000000,216557.3600000000,1695859199999,863139.6652400000,3381,102583.0100000000,408979.7008000000,1695844800000,,,,,,1695859199999,,,,,1695844800000,,,,,,1695859199999,,,,
1695859200000,,,,,,1695873599999,,,,,1695859200000,,,,,,1695873599999,,,,,1695859200000,0.0188400000,0.0188700000,0.0188200000,0.0188400000,1551.2100000000,1695873599999,29.2403229000,60,926.7700000000,17.4692313000,1695859200000,0.0001514000,0.0001518000,0.0001511000,0.0001514000,7402.3400000000,1695873599999,1.1211425400,219,2873.3600000000,0.4353030100,1695859200000,,,,,,1695873599999,,,,,1695859200000,1,1,1,1,,1695873599999,,,,,1695859200000,0.0024960000,0.0024990000,0.0024850000,0.0024890000,1101.9100000000,1695873599999,2.7487006300,45,446.4200000000,1.1131057400,1695859200000,,,,,,1695873599999,,,,,1695859200000,,,,,,1695873599999,,,,,1695859200000,,,,,,1695873599999,,,,,1695859200000,,,,,,1695873599999,,,,,1695859200000,,,,,,1695873599999,,,,,1695859200000,3.9930000000,4.0140000000,3.9860000000,3.9920000000,253819.6800000000,1695873599999,1015442.5675500000,3156,119554.4200000000,478291.3604300000,1695859200000,,,,,,1695873599999,,,,,1695859200000,,,,,,1695873599999,,,,
1695873600000,,,,,,1695887999999,,,,,1695873600000,,,,,,1695887999999,,,,,1695873600000,0.0188500000,0.0189300000,0.0188000000,0.0189300000,2185.8100000000,1695887999999,41.2513281000,113,1101.3400000000,20.7959605000,1695873600000,0.0001515000,0.0001523000,0.0001509000,0.0001523000,8206.1500000000,1695887999999,1.2430389700,322,4699.2900000000,0.7116689200,1695873600000,,,,,,1695887999999,,,,,1695873600000,1,1,1,1,,1695887999999,,,,,1695873600000,0.0024850000,0.0024870000,0.0024780000,0.0024860000,465.1300000000,1695887999999,1.1530534800,31,0.4400000000,0.0010942800,1695873600000,,,,,,1695887999999,,,,,1695873600000,,,,,,1695887999999,,,,,1695873600000,,,,,,1695887999999,,,,,1695873600000,,,,,,1695887999999,,,,,1695873600000,,,,,,1695887999999,,,,,1695873600000,3.9930000000,4.0360000000,3.9810000000,4.0280000000,357408.3000000000,1695887999999,1431596.2621700000,4355,214042.0400000000,857778.3449800001,1695873600000,,,,,,1695887999999,,,,,1695873600000,,,,,,1695887999999,,,,
1695888000000,,,,,,1695902399999,,,,,1695888000000,,,,,,1695902399999,,,,,1695888000000,0.0189000000,0.0189500000,0.0188700000,0.0189400000,1183.1300000000,1695902399999,22.3610224000,89,430.8800000000,8.1452574000,1695888000000,0.0001522000,0.0001528000,0.0001518000,0.0001528000,17919.2100000000,1695902399999,2.7256273700,346,3814.3100000000,0.5813395600,1695888000000,,,,,,1695902399999,,,,,1695888000000,1,1,1,1,,1695902399999,,,,,1695888000000,0.0024850000,0.0024900000,0.0024700000,0.0024880000,884.9600000000,1695902399999,2.1979363300,61,584.6200000000,1.4523966800,1695888000000,,,,,,1695902399999,,,,,1695888000000,,,,,,1695902399999,,,,,1695888000000,,,,,,1695902399999,,,,,1695888000000,,,,,,1695902399999,,,,,1695888000000,,,,,,1695902399999,,,,,1695888000000,4.0270000000,4.0510000000,4.0130000000,4.0440000000,471916.6400000000,1695902399999,1904098.5889600001,5034,230575.1600000000,930356.7067400001,1695888000000,,,,,,1695902399999,,,,,1695888000000,,,,,,1695902399999,,,,
1695902400000,,,,,,1695916799999,,,,,1695902400000,,,,,,1695916799999,,,,,1695902400000,0.0189200000,0.0189900000,0.0189000000,0.0189200000,1187.9300000000,1695916799999,22.4900792000,126,466.5500000000,8.8318593000,1695902400000,0.0001526000,0.0001531000,0.0001508000,0.0001509000,16718.3500000000,1695916799999,2.5429172600,513,8316.4500000000,1.2663945200,1695902400000,,,,,,1695916799999,,,,,1695902400000,1,1,1,1,,1695916799999,,,,,1695902400000,0.0024890000,0.0025020000,0.0024670000,0.0024670000,12742.3700000000,1695916799999,31.7225371500,198,892.4700000000,2.2216986700,1695902400000,,,,,,1695916799999,,,,,1695902400000,,,,,,1695916799999,,,,,1695902400000,,,,,,1695916799999,,,,,1695902400000,,,,,,1695916799999,,,,,1695902400000,,,,,,1695916799999,,,,,1695902400000,4.0440000000,4.0820000000,4.0370000000,4.0760000000,632945.2800000000,1695916799999,2569924.3514500000,7041,357237.7700000000,1450622.6888800000,1695902400000,,,,,,1695916799999,,,,,1695902400000,,,,,,1695916799999,,,,
1695916800000,,,,,,1695931199999,,,,,1695916800000,,,,,,1695931199999,,,,,1695916800000,0.0189000000,0.0190100000,0.0188700000,0.0189600000,1788.7600000000,1695931199999,33.8524770000,155,918.6000000000,17.3904920000,1695916800000,0.0001508000,0.0001510000,0.0001497000,0.0001506000,40781.0400000000,1695931199999,6.1331984000,928,16282.3800000000,2.4504936700,1695916800000,,,,,,1695931199999,,,,,1695916800000,1,1,1,1,,1695931199999,,,,,1695916800000,0.0024660000,0.0024730000,0.0024520000,0.0024600000,544.4700000000,1695931199999,1.3396495400,76,128.3500000000,0.3163365600,1695916800000,,,,,,1695931199999,,,,,1695916800000,,,,,,1695931199999,,,,,1695916800000,,,,,,1695931199999,,,,,1695916800000,,,,,,1695931199999,,,,,1695916800000,,,,,,1695931199999,,,,,1695916800000,4.0760000000,4.1010000000,4.0530000000,4.0800000000,547657.6800000001,1695931199999,2235057.3180600000,6591,264906.4100000000,1081168.5255000000,1695916800000,,,,,,1695931199999,,,,,1695916800000,,,,,,1695931199999,,,,
