USDTADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1695787200000,4.0666937780,4.0633888663,4.0933278756,4.0849673203,,1695801599999,,,,,1695787200000,0.1102535832,0.1100110011,0.1111111111,0.1109877913,,1695801599999,,,,,1695787200000,0.0046904315,0.0046838407,0.0047036689,0.0046904315,,1695801599999,,,,,1695787200000,0.0000380546,0.0000380387,0.0000381218,0.0000381006,,1695801599999,,,,,1695787200000,0.9996000000,0.9997000000,0.9992000000,0.9993000000,238849.1000000000,1695801599999,238734.3375000000,277,68380.2000000000,68353.0185600000,1695787200000,0.2493765586,0.2493143854,0.2505010020,0.2498126405,,1695801599999,,,,,1695787200000,0.0006266685,0.0006259507,0.0006289348,0.0006279553,,1695801599999,,,,,1695787200000,0.1357957632,0.1352630867,0.1365747064,0.1356852103,,1695801599999,,,,,1695787200000,0.0156103653,0.0156054931,0.0157035176,0.0156543519,,1695801599999,,,,,1695787200000,1.9596315893,1.9584802193,1.9696671263,1.9692792438,,1695801599999,,,,,1695787200000,0.0525486075,0.0524934383,0.0529100529,0.0527704485,,1695801599999,,,,,1695787200000,11.7439812096,11.7370892019,11.7994100295,11.7605550982,,1695801599999,,,,,1695787200000,1,1,1,1,,1695801599999,,,,,1695787200000,8.9445438283,8.8261253310,8.9605734767,8.8652482270,,1695801599999,,,,,1695787200000,1.9880715706,1.9860973188,2.0128824477,2.0008003201,,1695801599999,,,,
1695801600000,4.0849673203,4.0257648953,4.0933278756,4.0387722132,,1695815999999,,,,,1695801600000,0.1109877913,0.1088139282,0.1114827202,0.1095290252,,1695815999999,,,,,1695801600000,0.0046926326,0.0046296296,0.0047103156,0.0046425255,,1695815999999,,,,,1695801600000,0.0000381005,0.0000372466,0.0000381334,0.0000373599,,1695815999999,,,,,1695801600000,0.9993000000,0.9996000000,0.9992000000,0.9995000000,165399.0000000000,1695815999999,165282.6183900000,322,78888.9000000000,78834.9682900000,1695801600000,0.2498750625,0.2455795678,0.2502502503,0.2462447673,,1695815999999,,,,,1695801600000,0.0006279553,0.0006119577,0.0006288359,0.0006136325,,1695815999999,,,,,1695801600000,0.1356852103,0.1300728408,0.1360544218,0.1309757695,,1695815999999,,,,,1695801600000,0.0156519017,0.0152625153,0.0156739812,0.0152998776,,1695815999999,,,,,1695801600000,1.9696671263,1.9353590091,1.9758940921,1.9413706076,,1695815999999,,,,,1695801600000,0.0527704485,0.0513347023,0.0529941706,0.0515729758,,1695815999999,,,,,1695801600000,11.7605550982,11.6319646388,11.7841150130,11.6618075802,,1695815999999,,,,,1695801600000,1,1,1,1,,1695815999999,,,,,1695801600000,8.8731144632,8.7412587413,8.9047195013,8.7489063867,,1695815999999,,,,,1695801600000,2.0008003201,1.9719976336,2.0120724346,1.9747235387,,1695815999999,,,,
1695816000000,4.0371417037,4.0290088638,4.1186161450,4.0950040950,,1695830399999,,,,,1695816000000,0.1095290252,0.1088139282,0.1124859393,0.1119820829,,1695830399999,,,,,1695816000000,0.0046425255,0.0046339203,0.0047236656,0.0047080979,,1695830399999,,,,,1695816000000,0.0000373599,0.0000372439,0.0000382126,0.0000380164,,1695830399999,,,,,1695816000000,0.9995000000,0.9995000000,0.9991000000,0.9993000000,278688.6000000000,1695830399999,278506.8670100000,461,143153.5000000000,143067.8131700000,1695816000000,0.2462447673,0.2453987730,0.2513826043,0.2495009980,,1695830399999,,,,,1695816000000,0.0006136362,0.0006129329,0.0006279198,0.0006243639,,1695830399999,,,,,1695816000000,0.1309929264,0.1265662574,0.1336719690,0.1317523057,,1695830399999,,,,,1695816000000,0.0152998776,0.0152532032,0.0158629442,0.0157183276,,1695830399999,,,,,1695816000000,1.9413706076,1.9402405898,1.9976028765,1.9758940921,,1695830399999,,,,,1695816000000,0.0515729758,0.0513874615,0.0533049041,0.0527704485,,1695830399999,,,,,1695816000000,11.6604477612,11.6279069767,11.7674746999,11.7068602201,,1695830399999,,,,,1695816000000,1,1,1,1,,1695830399999,,,,,1695816000000,8.7565674256,8.7412587413,8.9206066012,8.8731144632,,1695830399999,,,,,1695816000000,1.9747235387,1.9723865878,2.0012007204,1.9936204147,,1695830399999,,,,
1695830400000,4.0950040950,4.0816326531,4.1220115416,4.0899795501,,1695844799999,,,,,1695830400000,0.1119820829,0.1114827202,0.1135073780,0.1118568233,,1695844799999,,,,,1695830400000,0.0047080979,0.0046970409,0.0047505938,0.0047258979,,1695844799999,,,,,1695830400000,0.0000380164,0.0000380029,0.0000382965,0.0000380694,,1695844799999,,,,,1695830400000,0.9994000000,0.9996000000,0.9993000000,0.9993000000,230167.3000000000,1695844799999,230028.6962500000,439,193641.0000000000,193527.9646600000,1695830400000,0.2495009980,0.2491280518,0.2508780733,0.2501876407,,1695844799999,,,,,1695830400000,0.0006243600,0.0006237836,0.0006315125,0.0006259115,,1695844799999,,,,,1695830400000,0.1317696666,0.1299207483,0.1335470085,0.1305483029,,1695844799999,,,,,1695830400000,0.0157183276,0.0156641604,0.0158328056,0.0157035176,,1695844799999,,,,,1695830400000,1.9762845850,1.9731649566,1.9960079840,1.9857029388,,1695844799999,,,,,1695830400000,0.0527983105,0.0525486075,0.0533902830,0.0526870390,,1695844799999,,,,,1695830400000,11.7082308863,11.6836078981,11.7757889779,11.7398450340,,1695844799999,,,,,1695830400000,1,1,1,1,,1695844799999,,,,,1695830400000,8.8809946714,8.8417329797,8.9365504915,8.8888888889,,1695844799999,,,,,1695830400000,1.9940179462,1.9798059790,1.9988007196,1.9829466587,,1695844799999,,,,
1695844800000,4.0899795501,4.0749796251,4.0966816878,4.0883074407,,1695859199999,,,,,1695844800000,0.1117318436,0.1116071429,0.1126126126,0.1121076233,,1695859199999,,,,,1695844800000,0.0047258979,0.0047125353,0.0047393365,0.0047169811,,1695859199999,,,,,1695844800000,0.0000380694,0.0000379003,0.0000381288,0.0000379176,,1695859199999,,,,,1695844800000,0.9993000000,0.9995000000,0.9993000000,0.9993000000,163617.6000000000,1695859199999,163507.8199200000,374,46240.5000000000,46212.8838900000,1695844800000,0.2502502503,0.2498750625,0.2520796572,0.2504382670,,1695859199999,,,,,1695844800000,0.0006259076,0.0006250977,0.0006276361,0.0006255317,,1695859199999,,,,,1695844800000,0.1305653480,0.1300728408,0.1320829481,0.1308044474,,1695859199999,,,,,1695844800000,0.0157010520,0.0156862745,0.0157828283,0.0157405950,,1695859199999,,,,,1695844800000,1.9860973188,1.9825535289,1.9948134849,1.9853087155,,1695859199999,,,,,1695844800000,0.0527148129,0.0521920668,0.0529661017,0.0522466040,,1695859199999,,,,,1695844800000,11.7398450340,11.6931711880,11.7481203008,11.6959064327,,1695859199999,,,,,1695844800000,1,1,1,1,,1695859199999,,,,,1695844800000,8.8888888889,8.8652482270,8.9766606822,8.8888888889,,1695859199999,,,,,1695844800000,1.9829466587,1.9794140934,2.0048115477,2.0028039255,,1695859199999,,,,
1695859200000,4.0866366980,4.0650406504,4.1050903120,4.1000410004,,1695873599999,,,,,1695859200000,0.1119820829,0.1109877913,0.1122334456,0.1116071429,,1695873599999,,,,,1695859200000,0.0047147572,0.0046926326,0.0047214353,0.0047147572,,1695873599999,,,,,1695859200000,0.0000379176,0.0000376538,0.0000379616,0.0000379087,,1695873599999,,,,,1695859200000,0.9994000000,0.9994000000,0.9991000000,0.9991000000,173381.6000000000,1695873599999,173262.5260700000,760,30786.6000000000,30768.1215600000,1695859200000,0.2504382670,0.2491280518,0.2508780733,0.2505010020,,1695873599999,,,,,1695859200000,0.0006255356,0.0006189689,0.0006257274,0.0006225293,,1695873599999,,,,,1695859200000,0.1308729224,0.1288992008,0.1320655045,0.1305823975,,1695873599999,,,,,1695859200000,0.0157405950,0.0156396622,0.0158378207,0.0157952930,,1695873599999,,,,,1695859200000,1.9849146487,1.9573302016,1.9888623707,1.9758940921,,1695873599999,,,,,1695859200000,0.0522739153,0.0514403292,0.0523560209,0.0520562207,,1695873599999,,,,,1695859200000,11.6972745350,11.6590882593,11.7384669562,11.7357117709,,1695873599999,,,,,1695859200000,1,1,1,1,,1695873599999,,,,,1695859200000,8.8888888889,8.8183421517,8.9126559715,8.8809946714,,1695873599999,,,,,1695859200000,2.0028039255,1.9944156362,2.0088388911,2.0084354288,,1695873599999,,,,
1695873600000,4.1000410004,4.0749796251,4.1101520756,4.0799673603,,1695887999999,,,,,1695873600000,0.1114827202,0.1096491228,0.1119820829,0.1098901099,,1695887999999,,,,,1695873600000,0.0047147572,0.0046882325,0.0047281324,0.0046926326,,1695887999999,,,,,1695873600000,0.0000379087,0.0000377167,0.0000379547,0.0000377929,,1695887999999,,,,,1695873600000,0.9991000000,0.9993000000,0.9991000000,0.9992000000,73858.4000000000,1695887999999,73795.8858300000,538,29551.6000000000,29528.6528100000,1695873600000,0.2504382670,0.2477700694,0.2511931675,0.2482621648,,1695887999999,,,,,1695873600000,0.0006225255,0.0006165494,0.0006232044,0.0006175317,,1695887999999,,,,,1695873600000,0.1305823975,0.1277139208,0.1320480655,0.1290489095,,1695887999999,,,,,1695873600000,0.0157927985,0.0156225590,0.0158127767,0.0156519017,,1695887999999,,,,,1695873600000,1.9755037535,1.9580967300,1.9794140934,1.9619383951,,1695887999999,,,,,1695873600000,0.0520562207,0.0518672199,0.0521648409,0.0520291363,,1695887999999,,,,,1695873600000,11.7357117709,11.7357117709,11.8441312330,11.8035882908,,1695887999999,,,,,1695873600000,1,1,1,1,,1695887999999,,,,,1695873600000,8.8809946714,8.8183421517,8.9126559715,8.8495575221,,1695887999999,,,,,1695873600000,2.0080321285,2.0040080160,2.0193861066,2.0104543627,,1695887999999,,,,
1695888000000,4.0799673603,4.0387722132,4.0950040950,4.0535062829,,1695902399999,,,,,1695888000000,0.1098901099,0.1089324619,0.1104972376,0.1096491228,,1695902399999,,,,,1695888000000,0.0046926326,0.0046685341,0.0047036689,0.0046816479,,1695902399999,,,,,1695888000000,0.0000377929,0.0000375603,0.0000378942,0.0000377687,,1695902399999,,,,,1695888000000,0.9992000000,0.9995000000,0.9992000000,0.9993000000,1221007.3999999999,1695902399999,1220251.2833799999,488,575711.0000000000,575357.2861400000,1695888000000,0.2483238143,0.2468526290,0.2491901321,0.2472799209,,1695902399999,,,,,1695888000000,0.0006175317,0.0006105901,0.0006193983,0.0006158773,,1695902399999,,,,,1695888000000,0.1290489095,0.1270648030,0.1293493727,0.1286173633,,1695902399999,,,,,1695888000000,0.0156519017,0.0155351872,0.0157158573,0.0156128025,,1695902399999,,,,,1695888000000,1.9619383951,1.9406171162,1.9708316910,1.9561815336,,1695902399999,,,,,1695888000000,0.0520291363,0.0517598344,0.0523560209,0.0521648409,,1695902399999,,,,,1695888000000,11.8049817023,11.7041198502,11.8357202036,11.7054898748,,1695902399999,,,,,1695888000000,1,1,1,1,,1695902399999,,,,,1695888000000,8.8495575221,8.7796312555,8.8731144632,8.8261253310,,1695902399999,,,,,1695888000000,2.0108586366,1.9868865488,2.0157226366,1.9932230417,,1695902399999,,,,
1695902400000,4.0535062829,4.0064102564,4.0683482506,4.0112314481,,1695916799999,,,,,1695902400000,0.1095290252,0.1077586207,0.1096491228,0.1079913607,,1695916799999,,,,,1695902400000,0.0046794572,0.0046360686,0.0046860356,0.0046382189,,1695916799999,,,,,1695902400000,0.0000377687,0.0000369495,0.0000377929,0.0000370096,,1695916799999,,,,,1695902400000,0.9993000000,0.9995000000,0.9992000000,0.9992000000,266454.7000000000,1695916799999,266266.8157100000,701,162486.6000000000,162377.7749500000,1695902400000,0.2472799209,0.2449779520,0.2477086946,0.2453385672,,1695916799999,,,,,1695902400000,0.0006158735,0.0006044597,0.0006167852,0.0006051144,,1695916799999,,,,,1695902400000,0.1286173633,0.1262466860,0.1302252898,0.1268230818,,1695916799999,,,,,1695902400000,0.0156103653,0.0153822489,0.0156764383,0.0154059467,,1695916799999,,,,,1695902400000,1.9557989439,1.9223375625,1.9619383951,1.9252984213,,1695916799999,,,,,1695902400000,0.0521648409,0.0509683996,0.0522193211,0.0510464523,,1695916799999,,,,,1695902400000,11.7068602201,11.6292592162,11.7137167623,11.6373792622,,1695916799999,,,,,1695902400000,1,1,1,1,,1695916799999,,,,,1695902400000,8.8339222615,8.7719298246,8.8652482270,8.7796312555,,1695916799999,,,,,1695902400000,1.9932230417,1.9790223630,2.0072260136,1.9801980198,,1695916799999,,,,
1695916800000,4.0096230954,3.9872408293,4.0485829960,4.0128410915,,1695931199999,,,,,1695916800000,0.1078748652,0.1068376068,0.1085776330,0.1079913607,,1695931199999,,,,,1695916800000,0.0046382189,0.0046082949,0.0046685341,0.0046446818,,1695931199999,,,,,1695916800000,0.0000370096,0.0000366187,0.0000372457,0.0000369004,,1695931199999,,,,,1695916800000,0.9992000000,0.9999000000,0.9992000000,0.9998000000,524476.2000000000,1695931199999,524276.8159000000,789,243546.1000000000,243447.1046300000,1695916800000,0.2453385672,0.2438429651,0.2467308167,0.2450980392,,1695931199999,,,,,1695916800000,0.0006051181,0.0005994449,0.0006078141,0.0006030272,,1695931199999,,,,,1695916800000,0.1268391679,0.1239157373,0.1286173633,0.1257071025,,1695931199999,,,,,1695916800000,0.0154083205,0.0152578578,0.0155207202,0.0153397760,,1695931199999,,,,,1695916800000,1.9260400616,1.9105846389,1.9409937888,1.9190174631,,1695931199999,,,,,1695916800000,0.0510204082,0.0506842372,0.0514668039,0.0507356672,,1695931199999,,,,,1695916800000,11.6360251338,11.5754138210,11.6387337058,11.5807759120,,1695931199999,,,,,1695916800000,1,1,1,1,,1695931199999,,,,,1695916800000,8.7796312555,8.7336244541,8.8417329797,8.7950747581,,1695931199999,,,,,1695916800000,1.9801980198,1.9600156801,1.9829466587,1.9696671263,,1695931199999,,,,
1695931200000,4.0112314481,3.9968025580,4.0306328094,4.0176777822,,1695945599999,,,,,1695931200000,0.1081081081,0.1077586207,0.1089324619,0.1078748652,,1695945599999,,,,,1695931200000,0.0046446818,0.0046360686,0.0046663556,0.0046511628,,1695945599999,,,,,1695931200000,0.0000369004,0.0000368102,0.0000371816,0.0000370077,,1695945599999,,,,,1695931200000,0.9999000000,1.0000000000,0.9996000000,1.0000000000,82853.8000000000,1695945599999,82842.1940700000,646,44439.2000000000,44435.4618800000,1695931200000,0.2450980392,0.2446183953,0.2466699556,0.2455192733,,1695945599999,,,,,1695931200000,0.0006030236,0.0006019636,0.0006084539,0.0006049643,,1695945599999,,,,,1695931200000,0.1256913022,0.1256755058,0.1286504567,0.1280901755,,1695945599999,,,,,1695931200000,0.0153421295,0.0152835091,0.0154130703,0.0153350713,,1695945599999,,,,,1695931200000,1.9186492709,1.9146084626,1.9406171162,1.9241870310,,1695945599999,,,,,1695931200000,0.0507356672,0.0500500501,0.0510725230,0.0501002004,,1695945599999,,,,,1695931200000,11.5807759120,11.5247205255,11.5968920329,11.5273775216,,1695945599999,,,,,1695931200000,1,1,1,1,,1695945599999,,,,,1695931200000,8.7950747581,8.7412587413,8.8573959256,8.7565674256,,1695945599999,,,,,1695931200000,1.9696671263,1.9615535504,1.9770660340,1.9615535504,,1695945599999,,,,
1695945600000,4.0160642570,3.9793076005,4.0273862263,3.9888312724,,1695959999999,,,,,1695945600000,0.1077586207,0.1069518717,0.1079913607,0.1070663812,,1695959999999,,,,,1695945600000,0.0046511628,0.0046360686,0.0046620047,0.0046554935,,1695959999999,,,,,1695945600000,0.0000370077,0.0000368539,0.0000372305,0.0000370948,,1695959999999,,,,,1695945600000,0.9999000000,1.0000000000,0.9999000000,1.0000000000,146088.7000000000,1695959999999,146084.4005400000,552,103094.1000000000,103094.1000000000,1695945600000,0.2454590083,0.2447381302,0.2464268112,0.2452783910,,1695959999999,,,,,1695945600000,0.0006049607,0.0006028818,0.0006066599,0.0006054661,,1695959999999,,,,,1695945600000,0.1280409731,0.1274534795,0.1302083333,0.1290489095,,1695959999999,,,,,1695945600000,0.0153327200,0.0152765047,0.0154059467,0.0153468386,,1695959999999,,,,,1695945600000,1.9238168526,1.9179133103,1.9334880124,1.9230769231,,1695959999999,,,,,1695945600000,0.0500751127,0.0491883915,0.0503778338,0.0495049505,,1695959999999,,,,,1695945600000,11.5287064791,11.3739763421,11.5313653137,11.3973102348,,1695959999999,,,,,1695945600000,1,1,1,1,,1695959999999,,,,,1695945600000,8.7565674256,8.7412587413,8.8261253310,8.7950747581,,1695959999999,,,,,1695945600000,1.9619383951,1.9496977968,1.9638648861,1.9630938359,,1695959999999,,,,
1695960000000,3.9888312724,3.9556962025,4.0064102564,3.9651070579,,1695974399999,,,,,1695960000000,0.1070663812,0.1067235859,0.1079913607,0.1069518717,,1695974399999,,,,,1695960000000,0.0046533271,0.0045955882,0.0046663556,0.0046104195,,1695974399999,,,,,1695960000000,0.0000370947,0.0000367041,0.0000371803,0.0000367918,,1695974399999,,,,,1695960000000,1.0000000000,1.0000000000,0.9997000000,1.0000000000,388190.4000000000,1695974399999,388135.4018900000,214,145856.6000000000,145846.5521200000,1695960000000,0.2453385672,0.2427184466,0.2460024600,0.2432498176,,1695974399999,,,,,1695960000000,0.0006054698,0.0005924171,0.0006064686,0.0005930495,,1695974399999,,,,,1695960000000,0.1290655653,0.1278118609,0.1296008294,0.1284851600,,1695974399999,,,,,1695960000000,0.0153468386,0.0150375940,0.0153775181,0.0150421179,,1695974399999,,,,,1695960000000,1.9230769231,1.8946570671,1.9275250578,1.9018638266,,1695974399999,,,,,1695960000000,0.0495049505,0.0491400491,0.0498753117,0.0493339911,,1695974399999,,,,,1695960000000,11.3973102348,11.2917795845,11.4298777003,11.3045444269,,1695974399999,,,,,1695960000000,1,1,1,1,,1695974399999,,,,,1695960000000,8.8028169014,8.7489063867,8.8261253310,8.7565674256,,1695974399999,,,,,1695960000000,1.9630938359,1.9600156801,1.9758940921,1.9681165125,,1695974399999,,,,
1695974400000,3.9635354736,3.9354584809,3.9824771008,3.9761431412,,1695988799999,,,,,1695974400000,0.1070663812,0.1069518717,0.1085776330,0.1083423619,,1695988799999,,,,,1695974400000,0.0046082949,0.0046082949,0.0046360686,0.0046317740,,1695988799999,,,,,1695974400000,0.0000367918,0.0000367918,0.0000370869,0.0000370772,,1695988799999,,,,,1695974400000,0.9998000000,1.0002000000,0.9998000000,1.0000000000,238394.0000000000,1695988799999,238397.7250000000,499,201117.0000000000,201124.4894200000,1695974400000,0.2432498176,0.2430724356,0.2453987730,0.2450379809,,1695988799999,,,,,1695974400000,0.0005930530,0.0005929088,0.0006000456,0.0005992366,,1695988799999,,,,,1695974400000,0.1284851600,0.1284026708,0.1300390117,0.1298364061,,1695988799999,,,,,1695974400000,0.0150443809,0.0150375940,0.0152299726,0.0152207002,,1695988799999,,,,,1695974400000,1.9015021867,1.9015021867,1.9264110961,1.9245573518,,1695988799999,,,,,1695974400000,0.0493339911,0.0492368291,0.0499001996,0.0497760080,,1695988799999,,,,,1695974400000,11.3045444269,11.1669458403,11.3186191285,11.2145340361,,1695988799999,,,,,1695974400000,1,1,1,1,,1695988799999,,,,,1695974400000,8.7489063867,8.7489063867,8.8028169014,8.7565674256,,1695988799999,,,,,1695974400000,1.9685039370,1.9523623585,1.9743336624,1.9535065442,,1695988799999,,,,
1695988800000,3.9761431412,3.9077764752,3.9856516540,3.9231071008,,1696003199999,,,,,1695988800000,0.1084598698,0.1078748652,0.1097694841,0.1085776330,,1696003199999,,,,,1695988800000,0.0046296296,0.0046168052,0.0046641791,0.0046317740,,1696003199999,,,,,1695988800000,0.0000370772,0.0000368337,0.0000375021,0.0000371905,,1696003199999,,,,,1695988800000,1.0000000000,1.0001000000,0.9999000000,1.0000000000,213353.5000000000,1696003199999,213356.6610400000,840,147283.1000000000,147290.3166900000,1695988800000,0.2450980392,0.2433682161,0.2466091245,0.2442002442,,1696003199999,,,,,1695988800000,0.0005992402,0.0005937220,0.0006042296,0.0005979967,,1696003199999,,,,,1695988800000,0.1298532658,0.1264222503,0.1303101381,0.1279099514,,1696003199999,,,,,1695988800000,0.0152183838,0.0151354624,0.0153893506,0.0152160682,,1696003199999,,,,,1695988800000,1.9249278152,1.9022256040,1.9368584156,1.9054878049,,1696003199999,,,,,1695988800000,0.0498007968,0.0488758553,0.0499251123,0.0491642085,,1696003199999,,,,,1695988800000,11.2132765194,11.1931945377,11.3211819314,11.1931945377,,1696003199999,,,,,1695988800000,1,1,1,1,,1696003199999,,,,,1695988800000,8.7565674256,8.4104289319,8.7642418931,8.6355785838,,1696003199999,,,,,1695988800000,1.9535065442,1.8201674554,1.9542700801,1.8793459876,,1696003199999,,,,
1696003200000,3.9215686275,3.9138943249,4.0257648953,4.0209087254,,1696017599999,,,,,1696003200000,0.1086956522,0.1084598698,0.1102535832,0.1101321586,,1696017599999,,,,,1696003200000,0.0046317740,0.0046274873,0.0046576619,0.0046382189,,1696017599999,,,,,1696003200000,0.0000371905,0.0000371001,0.0000373832,0.0000371381,,1696017599999,,,,,1696003200000,1.0001000000,1.0001000000,0.9999000000,1.0000000000,159036.1000000000,1696017599999,159037.6922900000,784,89602.4000000000,89606.0950000000,1696003200000,0.2441406250,0.2441406250,0.2458814851,0.2451581270,,1696017599999,,,,,1696003200000,0.0005979967,0.0005976536,0.0006035003,0.0006005321,,1696017599999,,,,,1696003200000,0.1278935925,0.1241927471,0.1289324394,0.1242544732,,1696017599999,,,,,1696003200000,0.0152183838,0.0150602410,0.0152555301,0.0151171580,,1696017599999,,,,,1696003200000,1.9054878049,1.8996960486,1.9215987702,1.9087612140,,1696017599999,,,,,1696003200000,0.0491883915,0.0491400491,0.0498007968,0.0494071146,,1696017599999,,,,,1696003200000,11.1919418019,11.1259457054,11.2195669247,11.1607142857,,1696017599999,,,,,1696003200000,1,1,1,1,,1696017599999,,,,,1696003200000,8.6355785838,8.6058519793,8.7108013937,8.6805555556,,1696017599999,,,,,1696003200000,1.8793459876,1.8653236337,1.8986140118,1.8768768769,,1696017599999,,,,
1696017600000,4.0209087254,3.9968025580,4.0387722132,4.0096230954,,1696031999999,,,,,1696017600000,0.1101321586,0.1089324619,0.1102535832,0.1090512541,,1696031999999,,,,,1696017600000,0.0046382189,0.0046296296,0.0046554935,0.0046468401,,1696031999999,,,,,1696017600000,0.0000371381,0.0000370576,0.0000372216,0.0000371651,,1696031999999,,,,,1696017600000,1.0000000000,1.0001000000,0.9999000000,0.9999000000,93553.0000000000,1696031999999,93554.5084000000,461,77466.3000000000,77468.7432400000,1696017600000,0.2452182442,0.2447980416,0.2457002457,0.2454590083,,1696031999999,,,,,1696017600000,0.0006005321,0.0005985157,0.0006010916,0.0005997181,,1696031999999,,,,,1696017600000,0.1242699143,0.1237317496,0.1260716087,0.1258494840,,1696031999999,,,,,1696017600000,0.0151194436,0.0150806816,0.0152975371,0.0152555301,,1696031999999,,,,,1696017600000,1.9087612140,1.8953752843,1.9113149847,1.9018638266,,1696031999999,,,,,1696017600000,0.0493827160,0.0491159136,0.0495049505,0.0493096647,,1696031999999,,,,,1696017600000,11.1607142857,11.1433028750,11.2321689318,11.2208258528,,1696031999999,,,,,1696017600000,1,1,1,1,,1696031999999,,,,,1696017600000,8.6880973067,8.6880973067,8.8888888889,8.8652482270,,1696031999999,,,,,1696017600000,1.8772292097,1.8615040953,1.9342359768,1.9175455417,,1696031999999,,,,
1696032000000,4.0096230954,3.9840637450,4.0176777822,3.9872408293,,1696046399999,,,,,1696032000000,0.1090512541,0.1086956522,0.1097694841,0.1095290252,,1696046399999,,,,,1696032000000,0.0046468401,0.0046360686,0.0046707146,0.0046598322,,1696046399999,,,,,1696032000000,0.0000371651,0.0000371099,0.0000371936,0.0000371536,,1696046399999,,,,,1696032000000,1.0000000000,1.0000000000,0.9999000000,0.9999000000,39777.7000000000,1696046399999,39775.5970000000,279,18747.7000000000,18747.7000000000,1696032000000,0.2454590083,0.2445585718,0.2456398919,0.2452182442,,1696046399999,,,,,1696032000000,0.0005997181,0.0005978859,0.0006001716,0.0005986948,,1696046399999,,,,,1696032000000,0.1258336479,0.1242236025,0.1259604484,0.1246727341,,1696046399999,,,,,1696032000000,0.0152555301,0.0152183838,0.0153045608,0.0152835091,,1696046399999,,,,,1696032000000,1.9022256040,1.8907165816,1.9080328182,1.9047619048,,1696046399999,,,,,1696032000000,0.0493096647,0.0488997555,0.0495049505,0.0494804552,,1696046399999,,,,,1696032000000,11.2208258528,11.1856823266,11.2803158488,11.2422709387,,1696046399999,,,,,1696032000000,1,1,1,1,,1696046399999,,,,,1696032000000,8.8652482270,8.8652482270,9.0252707581,8.9285714286,,1696046399999,,,,,1696032000000,1.9175455417,1.9164430816,1.9477989871,1.9338619223,,1696046399999,,,,
1696046400000,3.9856516540,3.9793076005,4.0000000000,3.9952057531,,1696060799999,,,,,1696046400000,0.1094091904,0.1086956522,0.1096491228,0.1089324619,,1696060799999,,,,,1696046400000,0.0046598322,0.0046468401,0.0046641791,0.0046620047,,1696060799999,,,,,1696046400000,0.0000371536,0.0000370947,0.0000371588,0.0000371309,,1696060799999,,,,,1696046400000,0.9999000000,1.0000000000,0.9999000000,0.9999000000,35915.7000000000,1696060799999,35913.8387200000,502,17302.9000000000,17302.9000000000,1696046400000,0.2452182442,0.2444987775,0.2453987730,0.2453385672,,1696060799999,,,,,1696046400000,0.0005986984,0.0005968118,0.0005987988,0.0005981076,,1696060799999,,,,,1696046400000,0.1246727341,0.1226091221,0.1249219238,0.1237317496,,1696060799999,,,,,1696046400000,0.0152811736,0.0152230172,0.0152928582,0.0152601862,,1696060799999,,,,,1696046400000,1.9047619048,1.8989745537,1.9069412662,1.9025875190,,1696060799999,,,,,1696046400000,0.0494559842,0.0491400491,0.0498256104,0.0492368291,,1696060799999,,,,,1696046400000,11.2422709387,11.2372176649,11.3083795092,11.3071008593,,1696060799999,,,,,1696046400000,1,1,1,1,,1696060799999,,,,,1696046400000,8.9206066012,8.8888888889,8.9445438283,8.8967971530,,1696060799999,,,,,1696046400000,1.9334880124,1.9293845263,1.9417475728,1.9409937888,,1696060799999,,,,
