ADAADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADABNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADABTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADADAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADADOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADALINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADALTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADASOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADATRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1696363200000,1,1,1,1,,1696377599999,,,,,1696363200000,,,,,,1696377599999,,,,,1696363200000,0.0012170000,0.0012280000,0.0012110000,0.0012250000,90325.9000000000,1696377599999,109.8626300000,248,72544.7000000000,88.2595277000,1696363200000,0.0000095200,0.0000095600,0.0000094400,0.0000095200,950577.0000000000,1696377599999,9.0268743700,1709,470037.2000000000,4.4626899800,1696363200000,,,,,,1696377599999,,,,,1696363200000,,,,,,1696377599999,,,,,1696363200000,0.0001572000,0.0001581000,0.0001561000,0.0001576000,175842.9000000000,1696377599999,27.5911571000,385,140616.6000000000,22.0620287800,1696363200000,,,,,,1696377599999,,,,,1696363200000,,,,,,1696377599999,,,,,1696363200000,,,,,,1696377599999,,,,,1696363200000,,,,,,1696377599999,,,,,1696363200000,,,,,,1696377599999,,,,,1696363200000,0.2594000000,0.2625000000,0.2574000000,0.2610000000,13805845.4000000004,1696377599999,3589123.9131600000,11798,6974038.5999999996,1813580.5347700000,1696363200000,,,,,,1696377599999,,,,,1696363200000,,,,,,1696377599999,,,,
1696377600000,1,1,1,1,,1696391999999,,,,,1696377600000,,,,,,1696391999999,,,,,1696377600000,0.0012240000,0.0012240000,0.0011980000,0.0012040000,107871.2000000000,1696391999999,130.3237242000,363,35759.3000000000,43.1743873000,1696377600000,0.0000095200,0.0000095300,0.0000092800,0.0000093300,1462115.7000000000,1696391999999,13.6913590300,2102,733738.4000000000,6.8685424200,1696377600000,,,,,,1696391999999,,,,,1696377600000,,,,,,1696391999999,,,,,1696377600000,0.0001575000,0.0001575000,0.0001548000,0.0001559000,94549.0000000000,1696391999999,14.7557014700,372,38124.9000000000,5.9570996300,1696377600000,,,,,,1696391999999,,,,,1696377600000,,,,,,1696391999999,,,,,1696377600000,,,,,,1696391999999,,,,,1696377600000,,,,,,1696391999999,,,,,1696377600000,,,,,,1696391999999,,,,,1696377600000,0.2609000000,0.2614000000,0.2525000000,0.2558000000,21368664.8000000007,1696391999999,5473000.1292000003,17324,10349578.4000000004,2650181.2228999999,1696377600000,,,,,,1696391999999,,,,,1696377600000,,,,,,1696391999999,,,,
1696392000000,1,1,1,1,,1696406399999,,,,,1696392000000,,,,,,1696406399999,,,,,1696392000000,0.0012060000,0.0012130000,0.0012060000,0.0012070000,13759.8000000000,1696406399999,16.6339237000,67,10019.0000000000,12.1115810000,1696392000000,0.0000093300,0.0000093900,0.0000092800,0.0000093400,931536.9000000000,1696406399999,8.6999913200,1026,618734.3000000000,5.7806925000,1696392000000,,,,,,1696406399999,,,,,1696392000000,,,,,,1696406399999,,,,,1696392000000,0.0001558000,0.0001568000,0.0001551000,0.0001559000,58344.5000000000,1696406399999,9.0981768400,229,23203.7000000000,3.6216877100,1696392000000,,,,,,1696406399999,,,,,1696392000000,,,,,,1696406399999,,,,,1696392000000,,,,,,1696406399999,,,,,1696392000000,,,,,,1696406399999,,,,,1696392000000,,,,,,1696406399999,,,,,1696392000000,0.2557000000,0.2577000000,0.2543000000,0.2564000000,8904388.5999999996,1696406399999,2276880.4861800000,7290,4248492.2999999998,1086251.2725500001,1696392000000,,,,,,1696406399999,,,,,1696392000000,,,,,,1696406399999,,,,
1696406400000,1,1,1,1,,1696420799999,,,,,1696406400000,,,,,,1696420799999,,,,,1696406400000,0.0012070000,0.0012140000,0.0012060000,0.0012080000,22886.4000000000,1696420799999,27.6939453000,102,14042.6000000000,16.9978926000,1696406400000,0.0000093400,0.0000094000,0.0000092800,0.0000092900,1742702.3999999999,1696420799999,16.2622340500,1551,323122.6000000000,3.0163120900,1696406400000,,,,,,1696420799999,,,,,1696406400000,,,,,,1696420799999,,,,,1696406400000,0.0001558000,0.0001570000,0.0001556000,0.0001556000,51595.8000000000,1696420799999,8.0628268800,184,35012.6000000000,5.4750769300,1696406400000,,,,,,1696420799999,,,,,1696406400000,,,,,,1696420799999,,,,,1696406400000,,,,,,1696420799999,,,,,1696406400000,,,,,,1696420799999,,,,,1696406400000,,,,,,1696420799999,,,,,1696406400000,0.2565000000,0.2586000000,0.2559000000,0.2565000000,8799129.9000000004,1696420799999,2263529.7536200001,6811,4134951.1000000001,1064068.1262999999,1696406400000,,,,,,1696420799999,,,,,1696406400000,,,,,,1696420799999,,,,
1696420800000,1,1,1,1,,1696435199999,,,,,1696420800000,,,,,,1696435199999,,,,,1696420800000,0.0012050000,0.0012100000,0.0012010000,0.0012050000,34744.2000000000,1696435199999,41.8858187000,113,13303.6000000000,16.0506474000,1696420800000,0.0000092900,0.0000093700,0.0000092700,0.0000093100,658713.0000000000,1696435199999,6.1317748400,1149,307970.7000000000,2.8697595900,1696420800000,,,,,,1696435199999,,,,,1696420800000,,,,,,1696435199999,,,,,1696420800000,0.0001556000,0.0001570000,0.0001555000,0.0001564000,301949.7000000000,1696435199999,47.0991821300,274,89888.4000000000,14.0417011800,1696420800000,,,,,,1696435199999,,,,,1696420800000,,,,,,1696435199999,,,,,1696420800000,,,,,,1696435199999,,,,,1696420800000,,,,,,1696435199999,,,,,1696420800000,,,,,,1696435199999,,,,,1696420800000,0.2565000000,0.2572000000,0.2546000000,0.2554000000,8897976.8000000007,1696435199999,2276785.1447999999,7968,4525374.5999999996,1157893.1092600001,1696420800000,,,,,,1696435199999,,,,,1696420800000,,,,,,1696435199999,,,,
1696435200000,1,1,1,1,,1696449599999,,,,,1696435200000,,,,,,1696449599999,,,,,1696435200000,0.0012060000,0.0012100000,0.0012040000,0.0012050000,31293.2000000000,1696449599999,37.7699195000,101,16541.8000000000,19.9786898000,1696435200000,0.0000093100,0.0000093500,0.0000092600,0.0000092900,331579.1000000000,1696449599999,3.0841999600,1031,109144.2000000000,1.0156427700,1696435200000,,,,,,1696449599999,,,,,1696435200000,,,,,,1696449599999,,,,,1696435200000,0.0001564000,0.0001569000,0.0001559000,0.0001561000,51906.2000000000,1696449599999,8.1156653200,158,30320.6000000000,4.7428467100,1696435200000,,,,,,1696449599999,,,,,1696435200000,,,,,,1696449599999,,,,,1696435200000,,,,,,1696449599999,,,,,1696435200000,,,,,,1696449599999,,,,,1696435200000,,,,,,1696449599999,,,,,1696435200000,0.2554000000,0.2582000000,0.2551000000,0.2567000000,9519851.9000000004,1696449599999,2444449.7812000001,7910,3966799.1000000001,1018603.8096600000,1696435200000,,,,,,1696449599999,,,,,1696435200000,,,,,,1696449599999,,,,
1696449600000,1,1,1,1,,1696463999999,,,,,1696449600000,,,,,,1696463999999,,,,,1696449600000,0.0012040000,0.0012190000,0.0012040000,0.0012140000,25305.1000000000,1696463999999,30.6917993000,124,17737.3000000000,21.5049429000,1696449600000,0.0000092800,0.0000093800,0.0000092800,0.0000093100,290779.0000000000,1696463999999,2.7125405100,913,173252.1000000000,1.6172739500,1696449600000,,,,,,1696463999999,,,,,1696449600000,,,,,,1696463999999,,,,,1696449600000,0.0001560000,0.0001581000,0.0001560000,0.0001572000,54289.5000000000,1696463999999,8.5410391500,207,28068.4000000000,4.4066335000,1696449600000,,,,,,1696463999999,,,,,1696449600000,,,,,,1696463999999,,,,,1696449600000,,,,,,1696463999999,,,,,1696449600000,,,,,,1696463999999,,,,,1696449600000,,,,,,1696463999999,,,,,1696449600000,0.2567000000,0.2601000000,0.2561000000,0.2589000000,6123378.5000000000,1696463999999,1583901.5513200001,5334,3668988.1000000001,949011.0275800000,1696449600000,,,,,,1696463999999,,,,,1696449600000,,,,,,1696463999999,,,,
1696464000000,1,1,1,1,,1696478399999,,,,,1696464000000,,,,,,1696478399999,,,,,1696464000000,0.0012130000,0.0012160000,0.0012100000,0.0012110000,12596.2000000000,1696478399999,15.2862784000,62,5148.0000000000,6.2584258000,1696464000000,0.0000093200,0.0000093500,0.0000092900,0.0000093200,290957.4000000000,1696478399999,2.7111268100,742,167162.1000000000,1.5582868200,1696464000000,,,,,,1696478399999,,,,,1696464000000,,,,,,1696478399999,,,,,1696464000000,0.0001572000,0.0001574000,0.0001566000,0.0001570000,33553.4000000000,1696478399999,5.2694181200,107,18924.4000000000,2.9758322400,1696464000000,,,,,,1696478399999,,,,,1696464000000,,,,,,1696478399999,,,,,1696464000000,,,,,,1696478399999,,,,,1696464000000,,,,,,1696478399999,,,,,1696464000000,,,,,,1696478399999,,,,,1696464000000,0.2590000000,0.2600000000,0.2573000000,0.2579000000,4495499.7999999998,1696478399999,1162094.9077300001,4339,2222926.8999999999,574846.2964600000,1696464000000,,,,,,1696478399999,,,,,1696464000000,,,,,,1696478399999,,,,
1696478400000,1,1,1,1,,1696492799999,,,,,1696478400000,,,,,,1696492799999,,,,,1696478400000,0.0012130000,0.0012170000,0.0012110000,0.0012140000,15927.7000000000,1696492799999,19.3273461000,59,6409.6000000000,7.7895513000,1696478400000,0.0000093200,0.0000093700,0.0000093100,0.0000093300,393861.4000000000,1696492799999,3.6759014700,885,147454.8000000000,1.3780657100,1696478400000,,,,,,1696492799999,,,,,1696478400000,,,,,,1696492799999,,,,,1696478400000,0.0001571000,0.0001577000,0.0001569000,0.0001575000,22742.3000000000,1696492799999,3.5760397600,95,10491.4000000000,1.6495342700,1696478400000,,,,,,1696492799999,,,,,1696478400000,,,,,,1696492799999,,,,,1696478400000,,,,,,1696492799999,,,,,1696478400000,,,,,,1696492799999,,,,,1696478400000,,,,,,1696492799999,,,,,1696478400000,0.2580000000,0.2589000000,0.2570000000,0.2579000000,3933395.7000000002,1696492799999,1014448.4138200000,4101,1839927.7000000000,474575.3958600000,1696478400000,,,,,,1696492799999,,,,,1696478400000,,,,,,1696492799999,,,,
1696492800000,1,1,1,1,,1696507199999,,,,,1696492800000,,,,,,1696507199999,,,,,1696492800000,0.0012120000,0.0012320000,0.0012070000,0.0012280000,77006.4000000000,1696507199999,94.0575632000,249,56478.8000000000,69.0966316000,1696492800000,0.0000093300,0.0000094500,0.0000092800,0.0000094100,1838897.8999999999,1696507199999,17.2058815500,1639,1368258.8000000000,12.7941432000,1696492800000,,,,,,1696507199999,,,,,1696492800000,,,,,,1696507199999,,,,,1696492800000,0.0001574000,0.0001600000,0.0001569000,0.0001595000,135683.7000000000,1696507199999,21.4785686800,369,75928.8000000000,12.0314648800,1696492800000,,,,,,1696507199999,,,,,1696492800000,,,,,,1696507199999,,,,,1696492800000,,,,,,1696507199999,,,,,1696492800000,,,,,,1696507199999,,,,,1696492800000,,,,,,1696507199999,,,,,1696492800000,0.2580000000,0.2623000000,0.2566000000,0.2612000000,8515056.3000000007,1696507199999,2209385.9675500002,7757,4917781.2000000002,1276301.2521800001,1696492800000,,,,,,1696507199999,,,,,1696492800000,,,,,,1696507199999,,,,
1696507200000,1,1,1,1,,1696521599999,,,,,1696507200000,,,,,,1696521599999,,,,,1696507200000,0.0012310000,0.0012400000,0.0012250000,0.0012320000,87148.7000000000,1696521599999,107.5015982000,238,21809.1000000000,26.9220489000,1696507200000,0.0000094200,0.0000094700,0.0000093400,0.0000094300,836637.3000000000,1696521599999,7.8675520800,1432,410612.6000000000,3.8621988200,1696507200000,,,,,,1696521599999,,,,,1696507200000,,,,,,1696521599999,,,,,1696507200000,0.0001597000,0.0001610000,0.0001589000,0.0001607000,204660.7000000000,1696521599999,32.6998870300,492,69365.5000000000,11.1089749000,1696507200000,,,,,,1696521599999,,,,,1696507200000,,,,,,1696521599999,,,,,1696507200000,,,,,,1696521599999,,,,,1696507200000,,,,,,1696521599999,,,,,1696507200000,,,,,,1696521599999,,,,,1696507200000,0.2613000000,0.2640000000,0.2587000000,0.2600000000,16030106.6999999993,1696521599999,4190775.9671200002,14250,8131413.7000000002,2126682.0257999999,1696507200000,,,,,,1696521599999,,,,,1696507200000,,,,,,1696521599999,,,,
1696521600000,1,1,1,1,,1696535999999,,,,,1696521600000,,,,,,1696535999999,,,,,1696521600000,0.0012310000,0.0012480000,0.0012280000,0.0012420000,96881.3000000000,1696535999999,120.0868229000,293,52680.7000000000,65.3520945000,1696521600000,0.0000094400,0.0000095800,0.0000094100,0.0000095300,833559.5000000000,1696535999999,7.9290436100,1401,496313.1000000000,4.7215104600,1696521600000,,,,,,1696535999999,,,,,1696521600000,,,,,,1696535999999,,,,,1696521600000,0.0001604000,0.0001627000,0.0001603000,0.0001621000,112307.2000000000,1696535999999,18.1513662800,516,50527.0000000000,8.1669194800,1696521600000,,,,,,1696535999999,,,,,1696521600000,,,,,,1696535999999,,,,,1696521600000,,,,,,1696535999999,,,,,1696521600000,,,,,,1696535999999,,,,,1696521600000,,,,,,1696535999999,,,,,1696521600000,0.2600000000,0.2634000000,0.2588000000,0.2619000000,10813540.0999999996,1696535999999,2822108.8001600001,9393,4773599.0999999996,1246082.7880599999,1696521600000,,,,,,1696535999999,,,,,1696521600000,,,,,,1696535999999,,,,
1696536000000,1,1,1,1,,1696550399999,,,,,1696536000000,,,,,,1696550399999,,,,,1696536000000,0.0012420000,0.0012480000,0.0012310000,0.0012330000,57735.9000000000,1696550399999,71.3602832000,175,28340.6000000000,35.0472816000,1696536000000,0.0000095400,0.0000095800,0.0000094600,0.0000094900,532127.0000000000,1696550399999,5.0683778800,724,280384.1000000000,2.6724062000,1696536000000,,,,,,1696550399999,,,,,1696536000000,,,,,,1696550399999,,,,,1696536000000,0.0001621000,0.0001627000,0.0001607000,0.0001614000,114325.4000000000,1696550399999,18.4487651100,234,46297.7000000000,7.4904436200,1696536000000,,,,,,1696550399999,,,,,1696536000000,,,,,,1696550399999,,,,,1696536000000,,,,,,1696550399999,,,,,1696536000000,,,,,,1696550399999,,,,,1696536000000,,,,,,1696550399999,,,,,1696536000000,0.2620000000,0.2629000000,0.2593000000,0.2602000000,5765070.0999999996,1696550399999,1502959.3281800000,5760,2268700.3999999999,591207.8516600000,1696536000000,,,,,,1696550399999,,,,,1696536000000,,,,,,1696550399999,,,,
1696550400000,1,1,1,1,,1696564799999,,,,,1696550400000,,,,,,1696564799999,,,,,1696550400000,0.0012370000,0.0012470000,0.0012370000,0.0012370000,35029.2000000000,1696564799999,43.5521390000,124,14750.4000000000,18.3288269000,1696550400000,0.0000095000,0.0000095700,0.0000095000,0.0000095000,298971.6000000000,1696564799999,2.8530443000,844,148206.6000000000,1.4144824600,1696550400000,,,,,,1696564799999,,,,,1696550400000,,,,,,1696564799999,,,,,1696550400000,0.0001615000,0.0001625000,0.0001613000,0.0001614000,45859.4000000000,1696564799999,7.4335374800,166,17683.0000000000,2.8676502100,1696550400000,,,,,,1696564799999,,,,,1696550400000,,,,,,1696564799999,,,,,1696550400000,,,,,,1696564799999,,,,,1696550400000,,,,,,1696564799999,,,,,1696550400000,,,,,,1696564799999,,,,,1696550400000,0.2603000000,0.2640000000,0.2602000000,0.2621000000,5891884.7999999998,1696564799999,1546286.7484100000,5388,3146563.3999999999,825641.9251699999,1696550400000,,,,,,1696564799999,,,,,1696550400000,,,,,,1696564799999,,,,
1696564800000,1,1,1,1,,1696579199999,,,,,1696564800000,,,,,,1696579199999,,,,,1696564800000,0.0012390000,0.0012450000,0.0012340000,0.0012430000,78736.5000000000,1696579199999,97.5725746000,162,34408.2000000000,42.6934530000,1696564800000,0.0000095100,0.0000095700,0.0000094900,0.0000095500,484884.9000000000,1696579199999,4.6245377100,1038,272277.1000000000,2.5975626800,1696564800000,,,,,,1696579199999,,,,,1696564800000,,,,,,1696579199999,,,,,1696564800000,0.0001614000,0.0001624000,0.0001610000,0.0001616000,83778.7000000000,1696579199999,13.5509017300,159,29360.8000000000,4.7482335700,1696564800000,,,,,,1696579199999,,,,,1696564800000,,,,,,1696579199999,,,,,1696564800000,,,,,,1696579199999,,,,,1696564800000,,,,,,1696579199999,,,,,1696564800000,,,,,,1696579199999,,,,,1696564800000,0.2621000000,0.2639000000,0.2610000000,0.2637000000,4850608.9000000004,1696579199999,1273608.1984800000,4805,2254077.5000000000,591800.5293300000,1696564800000,,,,,,1696579199999,,,,,1696564800000,,,,,,1696579199999,,,,
1696579200000,1,1,1,1,,1696593599999,,,,,1696579200000,,,,,,1696593599999,,,,,1696579200000,0.0012430000,0.0012490000,0.0012400000,0.0012460000,38448.1000000000,1696593599999,47.8802975000,123,29061.2000000000,36.2066824000,1696579200000,0.0000095500,0.0000095900,0.0000094900,0.0000095100,765359.0000000000,1696593599999,7.3051580700,1218,473400.8000000000,4.5189087200,1696579200000,,,,,,1696593599999,,,,,1696579200000,,,,,,1696593599999,,,,,1696579200000,0.0001615000,0.0001621000,0.0001610000,0.0001612000,56871.5000000000,1696593599999,9.1946242200,173,25233.0000000000,4.0829927300,1696579200000,,,,,,1696593599999,,,,,1696579200000,,,,,,1696593599999,,,,,1696579200000,,,,,,1696593599999,,,,,1696579200000,,,,,,1696593599999,,,,,1696579200000,,,,,,1696593599999,,,,,1696579200000,0.2638000000,0.2652000000,0.2631000000,0.2637000000,8136575.5999999996,1696593599999,2148741.8338799998,6815,4265017.0000000000,1126429.2584200001,1696579200000,,,,,,1696593599999,,,,,1696579200000,,,,,,1696593599999,,,,
1696593600000,1,1,1,1,,1696607999999,,,,,1696593600000,,,,,,1696607999999,,,,,1696593600000,0.0012450000,0.0012460000,0.0012380000,0.0012420000,27684.3000000000,1696607999999,34.3784488000,100,10994.2000000000,13.6546216000,1696593600000,0.0000095000,0.0000096000,0.0000094500,0.0000094600,421193.2000000000,1696607999999,4.0046582600,1538,166722.0000000000,1.5879210900,1696593600000,,,,,,1696607999999,,,,,1696593600000,,,,,,1696607999999,,,,,1696593600000,0.0001614000,0.0001618000,0.0001605000,0.0001609000,86459.6000000000,1696607999999,13.9092390300,224,23406.9000000000,3.7678757200,1696593600000,,,,,,1696607999999,,,,,1696593600000,,,,,,1696607999999,,,,,1696593600000,,,,,,1696607999999,,,,,1696593600000,,,,,,1696607999999,,,,,1696593600000,,,,,,1696607999999,,,,,1696593600000,0.2637000000,0.2653000000,0.2607000000,0.2642000000,13283369.9000000004,1696607999999,3487934.1265099999,11348,6702711.0999999996,1760558.5614000000,1696593600000,,,,,,1696607999999,,,,,1696593600000,,,,,,1696607999999,,,,
1696608000000,1,1,1,1,,1696622399999,,,,,1696608000000,,,,,,1696622399999,,,,,1696608000000,0.0012420000,0.0012500000,0.0012410000,0.0012450000,21463.4000000000,1696622399999,26.7420169000,101,13035.4000000000,16.2588906000,1696608000000,0.0000094600,0.0000095400,0.0000094500,0.0000095100,391798.0000000000,1696622399999,3.7238662100,1022,221956.2000000000,2.1108057500,1696608000000,,,,,,1696622399999,,,,,1696608000000,,,,,,1696622399999,,,,,1696608000000,0.0001609000,0.0001620000,0.0001609000,0.0001615000,39192.1000000000,1696622399999,6.3246957400,182,29620.4000000000,4.7809812900,1696608000000,,,,,,1696622399999,,,,,1696608000000,,,,,,1696622399999,,,,,1696608000000,,,,,,1696622399999,,,,,1696608000000,,,,,,1696622399999,,,,,1696608000000,,,,,,1696622399999,,,,,1696608000000,0.2642000000,0.2665000000,0.2638000000,0.2656000000,6693136.7000000002,1696622399999,1775788.6481000001,6720,3062024.8999999999,812507.1280700000,1696608000000,,,,,,1696622399999,,,,,1696608000000,,,,,,1696622399999,,,,
1696622400000,1,1,1,1,,1696636799999,,,,,1696622400000,,,,,,1696636799999,,,,,1696622400000,0.0012450000,0.0012470000,0.0012380000,0.0012390000,24113.8000000000,1696636799999,29.9638952000,96,9079.6000000000,11.3054505000,1696622400000,0.0000095100,0.0000095200,0.0000094300,0.0000094800,530242.9000000000,1696636799999,5.0177337200,1208,150465.1000000000,1.4260803200,1696622400000,,,,,,1696636799999,,,,,1696622400000,,,,,,1696636799999,,,,,1696622400000,0.0001614000,0.0001616000,0.0001603000,0.0001609000,37741.7000000000,1696636799999,6.0740915000,156,22672.3000000000,3.6504767700,1696622400000,,,,,,1696636799999,,,,,1696622400000,,,,,,1696636799999,,,,,1696622400000,,,,,,1696636799999,,,,,1696622400000,,,,,,1696636799999,,,,,1696622400000,,,,,,1696636799999,,,,,1696622400000,0.2657000000,0.2670000000,0.2640000000,0.2646000000,4799887.7000000002,1696636799999,1274258.2855799999,5075,2218666.8999999999,589069.2693700000,1696622400000,,,,,,1696636799999,,,,,1696622400000,,,,,,1696636799999,,,,
1696636800000,1,1,1,1,,1696651199999,,,,,1696636800000,,,,,,1696651199999,,,,,1696636800000,0.0012400000,0.0012430000,0.0012330000,0.0012360000,17656.2000000000,1696651199999,21.8531497000,69,3546.1000000000,4.4002792000,1696636800000,0.0000094800,0.0000095200,0.0000094300,0.0000094400,1073396.2000000000,1696651199999,10.1439506000,1177,99670.6000000000,0.9444597000,1696636800000,,,,,,1696651199999,,,,,1696636800000,,,,,,1696651199999,,,,,1696636800000,0.0001608000,0.0001614000,0.0001602000,0.0001605000,35888.4000000000,1696651199999,5.7657863100,113,19011.6000000000,3.0549620300,1696636800000,,,,,,1696651199999,,,,,1696636800000,,,,,,1696651199999,,,,,1696636800000,,,,,,1696651199999,,,,,1696636800000,,,,,,1696651199999,,,,,1696636800000,,,,,,1696651199999,,,,,1696636800000,0.2646000000,0.2657000000,0.2630000000,0.2634000000,5117637.2999999998,1696651199999,1352368.7061699999,4441,2175693.2000000002,575181.0808500000,1696636800000,,,,,,1696651199999,,,,,1696636800000,,,,,,1696651199999,,,,
1696651200000,1,1,1,1,,1696665599999,,,,,1696651200000,,,,,,1696665599999,,,,,1696651200000,0.0012340000,0.0012350000,0.0012200000,0.0012200000,69729.8000000000,1696665599999,85.6259760000,204,30206.1000000000,37.0972037000,1696651200000,0.0000094400,0.0000094500,0.0000093300,0.0000093400,7860725.9000000004,1696665599999,73.7533679500,2589,2168748.6000000001,20.3598326300,1696651200000,,,,,,1696665599999,,,,,1696651200000,,,,,,1696665599999,,,,,1696651200000,0.0001605000,0.0001606000,0.0001590000,0.0001590000,126360.0000000000,1696665599999,20.1743445200,235,67153.0000000000,10.7236625800,1696651200000,,,,,,1696665599999,,,,,1696651200000,,,,,,1696665599999,,,,,1696651200000,,,,,,1696665599999,,,,,1696651200000,,,,,,1696665599999,,,,,1696651200000,,,,,,1696665599999,,,,,1696651200000,0.2634000000,0.2639000000,0.2602000000,0.2604000000,8225246.0000000000,1696665599999,2154931.9005399998,6913,3316134.3999999999,869314.4940100000,1696651200000,,,,,,1696665599999,,,,,1696651200000,,,,,,1696665599999,,,,
1696665600000,1,1,1,1,,1696679999999,,,,,1696665600000,,,,,,1696679999999,,,,,1696665600000,0.0012210000,0.0012270000,0.0012110000,0.0012120000,71263.1000000000,1696679999999,86.9125150000,214,13280.6000000000,16.2004650000,1696665600000,0.0000093400,0.0000093600,0.0000092000,0.0000092200,28850612.3000000007,1696679999999,266.8365835600,6839,8189493.2000000002,75.7587906900,1696665600000,,,,,,1696679999999,,,,,1696665600000,,,,,,1696679999999,,,,,1696665600000,0.0001590000,0.0001613000,0.0001571000,0.0001572000,492906.2000000000,1696679999999,78.3569952800,544,309484.6000000000,49.3239335000,1696665600000,,,,,,1696679999999,,,,,1696665600000,,,,,,1696679999999,,,,,1696665600000,,,,,,1696679999999,,,,,1696665600000,,,,,,1696679999999,,,,,1696665600000,,,,,,1696679999999,,,,,1696665600000,0.2605000000,0.2622000000,0.2574000000,0.2577000000,17633720.6999999993,1696679999999,4576361.6978700003,12207,7432086.0000000000,1931120.9482300000,1696665600000,,,,,,1696679999999,,,,,1696665600000,,,,,,1696679999999,,,,
1696680000000,1,1,1,1,,1696694399999,,,,,1696680000000,,,,,,1696694399999,,,,,1696680000000,0.0012110000,0.0012180000,0.0012110000,0.0012180000,24437.2000000000,1696694399999,29.6900723000,76,17666.3000000000,21.4694550000,1696680000000,0.0000092200,0.0000092700,0.0000091800,0.0000092600,5416987.2000000002,1696694399999,49.9610067100,2267,3559689.3999999999,32.8685682700,1696680000000,,,,,,1696694399999,,,,,1696680000000,,,,,,1696694399999,,,,,1696680000000,0.0001571000,0.0001579000,0.0001569000,0.0001579000,99168.3000000000,1696694399999,15.6064016600,188,48737.1000000000,7.6744055100,1696680000000,,,,,,1696694399999,,,,,1696680000000,,,,,,1696694399999,,,,,1696680000000,,,,,,1696694399999,,,,,1696680000000,,,,,,1696694399999,,,,,1696680000000,,,,,,1696694399999,,,,,1696680000000,0.2576000000,0.2592000000,0.2572000000,0.2589000000,10052645.0999999996,1696694399999,2595608.6578700002,8472,5268129.0000000000,1360497.4216799999,1696680000000,,,,,,1696694399999,,,,,1696680000000,,,,,,1696694399999,,,,
1696694400000,1,1,1,1,,1696708799999,,,,,1696694400000,,,,,,1696708799999,,,,,1696694400000,0.0012180000,0.0012240000,0.0012110000,0.0012120000,52077.9000000000,1696708799999,63.3445235000,157,19516.2000000000,23.8082665000,1696694400000,0.0000092600,0.0000093000,0.0000091800,0.0000092100,1526733.8000000000,1696708799999,14.0952563800,1199,574107.5000000000,5.3150479300,1696694400000,,,,,,1696708799999,,,,,1696694400000,,,,,,1696708799999,,,,,1696694400000,0.0001578000,0.0001588000,0.0001571000,0.0001575000,65532.7000000000,1696708799999,10.3546497300,200,19752.9000000000,3.1232324300,1696694400000,,,,,,1696708799999,,,,,1696694400000,,,,,,1696708799999,,,,,1696694400000,,,,,,1696708799999,,,,,1696694400000,,,,,,1696708799999,,,,,1696694400000,,,,,,1696708799999,,,,,1696694400000,0.2590000000,0.2599000000,0.2563000000,0.2569000000,6900970.0999999996,1696708799999,1780891.7235000001,5761,2882428.8999999999,744377.5722000001,1696694400000,,,,,,1696708799999,,,,,1696694400000,,,,,,1696708799999,,,,
1696708800000,1,1,1,1,,1696723199999,,,,,1696708800000,,,,,,1696723199999,,,,,1696708800000,0.0012150000,0.0012190000,0.0012130000,0.0012190000,22796.3000000000,1696723199999,27.7385547000,51,21730.2000000000,26.4420407000,1696708800000,0.0000092200,0.0000092600,0.0000092100,0.0000092600,134886.4000000000,1696723199999,1.2455667100,683,39342.0000000000,0.3635484300,1696708800000,,,,,,1696723199999,,,,,1696708800000,,,,,,1696723199999,,,,,1696708800000,0.0001575000,0.0001583000,0.0001575000,0.0001583000,27486.8000000000,1696723199999,4.3401069300,76,9240.8000000000,1.4602778200,1696708800000,,,,,,1696723199999,,,,,1696708800000,,,,,,1696723199999,,,,,1696708800000,,,,,,1696723199999,,,,,1696708800000,,,,,,1696723199999,,,,,1696708800000,,,,,,1696723199999,,,,,1696708800000,0.2569000000,0.2588000000,0.2568000000,0.2587000000,4094991.6000000001,1696723199999,1056855.9468499999,3302,2162305.7000000002,558029.4319200000,1696708800000,,,,,,1696723199999,,,,,1696708800000,,,,,,1696723199999,,,,
