ETHADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1692864000000,6230.5295950156,6222.7753578096,6261.7407639324,6242.1972534332,,1692878399999,,,,,1692864000000,162.0745542950,161.5508885299,162.6016260163,161.8122977346,,1692878399999,,,,,1692864000000,0.1310000000,0.1319000000,0.1310000000,0.1317000000,1458.0820000000,1692878399999,191.6935076000,1183,662.5080000000,87.1325307000,1692864000000,0.0632500000,0.0632600000,0.0630500000,0.0630800000,4568.5213000000,1692878399999,288.3988006400,5870,2560.8723000000,161.6497894900,1692864000000,1674.2100000000,1677.0800000000,1667.0100000000,1668.2300000000,10.7617000000,1692878399999,17994.2942700000,195,7.3853000000,12346.8391420000,1692864000000,372.9951510630,372.3008190618,373.5524841240,372.8560775541,,1692878399999,,,,,1692864000000,1,1,1,1,,1692878399999,,,,,1692864000000,265.1113467656,264.5502645503,265.9574468085,265.0410813676,,1692878399999,,,,,1692864000000,25.5167134473,25.4258835495,25.5297421496,25.4582484725,,1692878399999,,,,,1692864000000,3006.6145520144,3000.3000300030,3009.3289196509,3000.3000300030,,1692878399999,,,,,1692864000000,77.0416024653,76.3358778626,77.2200772201,76.5110941086,,1692878399999,,,,,1692864000000,21584.2866393266,21505.3763440860,21607.6058772688,21505.3763440860,,1692878399999,,,,,1692864000000,1674.6900000000,1677.8600000000,1666.2000000000,1667.6800000000,29154.1920000000,1692878399999,48737699.4336030036,43404,13481.0176000000,22533984.7475129999,1692864000000,13089.0052356021,13089.0052356021,13245.0331125828,13227.5132275132,,1692878399999,,,,,1692864000000,3170.5770450222,3162.5553447185,3189.7926634769,3181.6735602927,,1692878399999,,,,
1692878400000,6246.0961898813,6230.5295950156,6277.4639045825,6265.6641604010,,1692892799999,,,,,1692878400000,161.8122977346,161.5508885299,163.3986928105,163.3986928105,,1692892799999,,,,,1692878400000,0.1317000000,0.1325000000,0.1310000000,0.1318000000,2239.6850000000,1692892799999,295.2109562000,1475,1121.3380000000,147.9575798000,1692878400000,0.0630700000,0.0632400000,0.0630100000,0.0632100000,4747.4020000000,1692892799999,299.7025643400,6382,2373.0846000000,149.8071172500,1692878400000,1667.8600000000,1668.9900000000,1642.4300000000,1642.6500000000,44.1144000000,1692892799999,72905.1658420000,357,30.9109000000,51105.2845000000,1692878400000,373.5524841240,373.2736095558,377.2161448510,374.5318352060,,1692892799999,,,,,1692878400000,1,1,1,1,,1692892799999,,,,,1692878400000,264.9708532061,264.9708532061,268.6005909213,268.6005909213,,1692892799999,,,,,1692878400000,25.4517688979,25.4517688979,25.5885363357,25.5362614913,,1692892799999,,,,,1692878400000,3003.0030030030,3003.0030030030,3041.3625304136,3033.0603579011,,1692892799999,,,,,1692878400000,76.5696784074,76.5696784074,78.1250000000,78.0640124902,,1692892799999,,,,,1692878400000,21500.7525263384,21413.2762312634,21616.9476869866,21477.6632302405,,1692892799999,,,,,1692878400000,1667.6800000000,1669.7900000000,1642.0200000000,1643.4000000000,61799.3874000000,1692892799999,102212826.8325860053,75472,28155.2242000000,46558088.1513189971,1692878400000,13227.5132275132,13210.0396301189,13368.9839572193,13368.9839572193,,1692892799999,,,,,1692878400000,3180.6615776081,3179.6502384738,3201.0243277849,3190.8104658583,,1692892799999,,,,
1692892800000,6261.7407639324,6180.4697156984,6261.7407639324,6230.5295950156,,1692907199999,,,,,1692892800000,163.3986928105,162.3376623377,163.6661211129,163.3986928105,,1692907199999,,,,,1692892800000,0.1319000000,0.1324000000,0.1314000000,0.1315000000,957.7540000000,1692907199999,126.3638903000,874,453.0900000000,59.7826365000,1692892800000,0.0632100000,0.0634500000,0.0631500000,0.0633600000,3241.3049000000,1692907199999,205.1449384200,5983,1391.6792000000,88.0772586100,1692892800000,1642.6100000000,1655.1300000000,1637.0900000000,1649.7500000000,40.8854000000,1692907199999,67333.2863000000,354,27.2017000000,44802.2094120000,1692892800000,374.9531308586,371.7472118959,374.9531308586,373.6920777280,,1692907199999,,,,,1692892800000,1,1,1,1,,1692907199999,,,,,1692892800000,268.3123155353,268.1684097613,272.1829069134,272.1829069134,,1692907199999,,,,,1692892800000,25.5362614913,25.4388196388,25.5689082076,25.5493101686,,1692907199999,,,,,1692892800000,3033.0603579011,3022.0610456331,3036.7446097783,3033.0603579011,,1692907199999,,,,,1692892800000,78.0640124902,77.9423226812,78.9265982636,78.8022064618,,1692907199999,,,,,1692892800000,21491.5108532130,21399.5292103574,21574.9730312837,21519.2597374650,,1692907199999,,,,,1692892800000,1643.4000000000,1656.5300000000,1635.2800000000,1649.9900000000,65027.6332000000,1692907199999,107169962.8175310045,64517,34713.3619000000,57213620.2522630021,1692892800000,13368.9839572193,13315.5792276964,13477.0889487871,13351.1348464619,,1692907199999,,,,,1692892800000,3190.8104658583,3184.7133757962,3208.2130253449,3194.8881789137,,1692907199999,,,,
1692907200000,6234.4139650873,6230.5295950156,6257.8222778473,6242.1972534332,,1692921599999,,,,,1692907200000,163.6661211129,162.6016260163,164.7446457990,164.2036124795,,1692921599999,,,,,1692907200000,0.1315000000,0.1319000000,0.1309000000,0.1318000000,923.7210000000,1692921599999,121.3386778000,791,438.4470000000,57.6182814000,1692907200000,0.0633700000,0.0635300000,0.0633100000,0.0634300000,2849.6758000000,1692921599999,180.6908862300,3844,1703.3307000000,108.0036443500,1692907200000,1648.4900000000,1664.3800000000,1643.2800000000,1659.4600000000,16.0587000000,1692921599999,26574.5368160000,186,8.6162000000,14269.1644100000,1692907200000,375.0937734434,374.9531308586,376.3643206624,375.3753753754,,1692921599999,,,,,1692907200000,1,1,1,1,,1692921599999,,,,,1692907200000,272.1088435374,272.1088435374,274.4990392534,272.9257641921,,1692921599999,,,,,1692907200000,25.5558395093,25.5362614913,25.7466529351,25.6081946223,,1692921599999,,,,,1692907200000,3033.9805825243,3031.2215822977,3063.7254901961,3033.9805825243,,1692921599999,,,,,1692907200000,78.9265982636,78.6782061369,79.4912559618,78.8643533123,,1692921599999,,,,,1692907200000,21523.8915195867,21523.8915195867,21715.5266015201,21682.5672159584,,1692921599999,,,,,1692907200000,1649.9900000000,1665.2800000000,1643.5200000000,1661.1600000000,36799.5960000000,1692921599999,60847698.9788089991,41768,17773.7820000000,29392405.6104479991,1692907200000,13368.9839572193,13351.1348464619,13531.7997293640,13404.8257372654,,1692921599999,,,,,1692907200000,3193.8677738742,3182.6861871419,3211.3037893385,3204.1012495995,,1692921599999,,,,
1692921600000,6250.0000000000,6131.2078479460,6325.1106894371,6293.2662051605,,1692935999999,,,,,1692921600000,164.4736842105,163.9344262295,166.1129568106,165.2892561983,,1692935999999,,,,,1692921600000,0.1318000000,0.1321000000,0.1308000000,0.1311000000,741.1020000000,1692935999999,97.2836091000,619,450.1410000000,59.0908677000,1692921600000,0.0634400000,0.0635500000,0.0632900000,0.0634000000,1712.4571000000,1692935999999,108.6122414200,3192,888.3041000000,56.3444945400,1692921600000,1659.4900000000,1662.7300000000,1646.8300000000,1654.6000000000,17.3037000000,1692935999999,28647.3051030000,154,12.6350000000,20932.3974420000,1692921600000,376.0812335464,375.0937734434,376.7897513188,375.7985719654,,1692935999999,,,,,1692921600000,1,1,1,1,,1692935999999,,,,,1692921600000,273.2240437158,273.2240437158,277.6235424764,275.0275027503,,1692935999999,,,,,1692921600000,25.6278831369,25.6081946223,25.9000259000,25.7400257400,,1692935999999,,,,,1692921600000,3038.5900941963,2976.1904761905,3076.9230769231,3056.2347188264,,1692935999999,,,,,1692921600000,78.9889415482,78.9889415482,80.4505229284,79.7448165869,,1692935999999,,,,,1692921600000,21673.1686172518,21574.9730312837,21682.5672159584,21630.9755569976,,1692935999999,,,,,1692921600000,1661.1600000000,1664.2800000000,1645.6600000000,1655.2900000000,32157.9357000000,1692935999999,53254228.9779379964,43530,15117.5727000000,25031580.0407809988,1692921600000,13458.9502018843,13440.8602150538,13642.5648021828,13586.9565217391,,1692935999999,,,,,1692921600000,3205.1282051282,3188.7755102041,3213.3676092545,3202.0493115594,,1692935999999,,,,
1692936000000,6289.3081761006,6285.3551225644,6345.1776649746,6309.1482649842,,1692950399999,,,,,1692936000000,165.5629139073,164.4736842105,166.3893510815,165.2892561983,,1692950399999,,,,,1692936000000,0.1311000000,0.1312000000,0.1297000000,0.1304000000,1787.7560000000,1692950399999,232.9664844000,1095,826.3400000000,107.7240631000,1692936000000,0.0634000000,0.0635600000,0.0633200000,0.0635600000,2446.4467000000,1692950399999,155.1413510300,5232,1287.7904000000,81.6700243500,1692936000000,1655.1200000000,1655.1200000000,1647.3900000000,1650.7700000000,14.8528000000,1692950399999,24508.7719160000,99,2.4180000000,3992.3750190000,1692936000000,377.0739064857,374.6721618584,378.0718336484,374.8125937031,,1692950399999,,,,,1692936000000,1,1,1,1,,1692950399999,,,,,1692936000000,275.0275027503,273.5978112175,276.9315978953,276.6251728907,,1692950399999,,,,,1692936000000,25.7599175683,25.5623721881,25.8665287118,25.6476019492,,1692950399999,,,,,1692936000000,3053.4351145038,3053.4351145038,3071.2530712531,3069.3677102517,,1692950399999,,,,,1692936000000,79.9360511591,79.6812749004,80.6451612903,80.1924619086,,1692950399999,,,,,1692936000000,21612.2757726389,21551.7241379310,21635.6555603635,21551.7241379310,,1692950399999,,,,,1692936000000,1655.2900000000,1655.8000000000,1646.8100000000,1651.3000000000,24998.1596000000,1692950399999,41277353.0638199970,39426,12564.3369000000,20746257.0194660015,1692936000000,13568.5210312076,13531.7997293640,13679.8905608755,13642.5648021828,,1692950399999,,,,,1692936000000,3197.9533098817,3191.8289179700,3242.5421530480,3238.3419689119,,1692950399999,,,,
1692950400000,6305.1702395965,6277.4639045825,6309.1482649842,6289.3081761006,,1692964799999,,,,,1692950400000,164.7446457990,164.4736842105,165.2892561983,164.7446457990,,1692964799999,,,,,1692950400000,0.1303000000,0.1311000000,0.1302000000,0.1308000000,1069.1760000000,1692964799999,139.6478868000,705,353.8280000000,46.2538568000,1692950400000,0.0635600000,0.0635600000,0.0633200000,0.0633700000,1251.8119000000,1692964799999,79.3885256700,3082,642.3475000000,40.7335682200,1692950400000,1651.5100000000,1657.9500000000,1651.5100000000,1653.8800000000,34.0816000000,1692964799999,56363.0286140000,388,21.3348000000,35292.3713830000,1692950400000,374.9531308586,369.1399040236,374.9531308586,371.0575139147,,1692964799999,,,,,1692950400000,1,1,1,1,,1692964799999,,,,,1692950400000,276.3957987839,275.8620689655,277.7006387115,276.5486725664,,1692964799999,,,,,1692950400000,25.6410256410,25.5167134473,25.6410256410,25.5362614913,,1692964799999,,,,,1692950400000,3066.5440049065,3031.2215822977,3066.5440049065,3034.9013657056,,1692964799999,,,,,1692950400000,80.3858520900,79.7448165869,80.3858520900,80.0640512410,,1692964799999,,,,,1692950400000,21570.3192407248,21372.0880530028,21588.9464594128,21431.6330904415,,1692964799999,,,,,1692950400000,1651.3000000000,1658.9600000000,1651.1600000000,1654.1000000000,17324.5318000000,1692964799999,28662623.6333299987,34755,8093.3514000000,13389522.0998570006,1692950400000,13661.2021857923,13586.9565217391,13661.2021857923,13642.5648021828,,1692964799999,,,,,1692950400000,3240.4406999352,3214.4005143041,3256.2683165093,3217.5032175032,,1692964799999,,,,
1692964800000,6293.2662051605,6285.3551225644,6333.1222292590,6321.1125158028,,1692979199999,,,,,1692964800000,164.7446457990,164.7446457990,166.6666666667,165.0165016502,,1692979199999,,,,,1692964800000,0.1308000000,0.1318000000,0.1303000000,0.1317000000,1972.6800000000,1692979199999,258.2610062000,1358,990.2940000000,129.6788555000,1692964800000,0.0633700000,0.0637700000,0.0633600000,0.0635100000,5160.9136000000,1692979199999,328.0415064200,9238,2682.9490000000,170.5253210100,1692964800000,1655.6500000000,1672.3000000000,1635.7900000000,1643.4800000000,108.8410000000,1692979199999,180415.1019330000,589,44.9896000000,74590.3422970000,1692964800000,371.1952487008,369.4126339121,373.8317757009,369.9593044765,,1692979199999,,,,,1692964800000,1,1,1,1,,1692979199999,,,,,1692964800000,276.5486725664,276.0905577029,278.7068004459,276.3957987839,,1692979199999,,,,,1692964800000,25.5623721881,25.3742704897,25.6739409499,25.4258835495,,1692979199999,,,,,1692964800000,3036.7446097783,3029.3850348379,3064.6644192461,3049.7102775236,,1692979199999,,,,,1692964800000,80.0000000000,79.6178343949,81.1030008110,81.1030008110,,1692979199999,,,,,1692964800000,21445.4214025306,21390.3743315508,21706.0994139353,21427.0409256482,,1692979199999,,,,,1692964800000,1654.1100000000,1677.2200000000,1636.2200000000,1646.2600000000,96090.9110000000,1692979199999,159095830.1955479980,106398,46110.9066000000,76354673.2478709966,1692964800000,13642.5648021828,13440.8602150538,13661.2021857923,13440.8602150538,,1692979199999,,,,,1692964800000,3219.5750160979,3186.7431485022,3220.6119162641,3189.7926634769,,1692979199999,,,,
1692979200000,6329.1139240506,6289.3081761006,6341.1540900444,6337.1356147022,,1692993599999,,,,,1692979200000,165.2892561983,164.2036124795,165.5629139073,164.7446457990,,1692993599999,,,,,1692979200000,0.1317000000,0.1324000000,0.1316000000,0.1319000000,1285.6100000000,1692993599999,169.7261216000,906,734.3590000000,96.9570709000,1692979200000,0.0635000000,0.0635500000,0.0633200000,0.0634200000,2582.4637000000,1692993599999,163.7865909100,4520,1223.1399000000,77.5716450800,1692979200000,1646.5700000000,1653.8300000000,1635.6200000000,1646.5700000000,24.0990000000,1692993599999,39604.5517010000,415,17.9073000000,29423.1608860000,1692979200000,369.4126339121,368.4598378777,370.6449221646,369.0036900369,,1692993599999,,,,,1692979200000,1,1,1,1,,1692993599999,,,,,1692979200000,276.6251728907,274.9518834204,276.9315978953,275.5580049600,,1692993599999,,,,,1692979200000,25.4323499491,25.3036437247,25.5689082076,25.3742704897,,1692993599999,,,,,1692979200000,3050.6406345333,3022.9746070133,3054.3677458766,3033.0603579011,,1692993599999,,,,,1692979200000,80.9061488673,80.5801772764,81.9000819001,81.4995925020,,1692993599999,,,,,1692979200000,21440.8233276158,21308.3315576390,21496.1306964746,21436.2272240086,,1692993599999,,,,,1692979200000,1646.2700000000,1655.6500000000,1635.5100000000,1647.0100000000,43652.9641000000,1692993599999,71831555.3348120004,50569,21285.0591000000,35033867.8988789991,1692979200000,13458.9502018843,13210.0396301189,13531.7997293640,13351.1348464619,,1692993599999,,,,,1692979200000,3190.8104658583,3109.4527363184,3191.8289179700,3135.7792411414,,1692993599999,,,,
1692993600000,6341.1540900444,6329.1139240506,6357.2790845518,6337.1356147022,,1693007999999,,,,,1692993600000,164.7446457990,164.2036124795,165.2892561983,164.7446457990,,1693007999999,,,,,1692993600000,0.1319000000,0.1323000000,0.1317000000,0.1320000000,556.8560000000,1693007999999,73.5101292000,525,299.6860000000,39.5687304000,1692993600000,0.0634100000,0.0635300000,0.0632800000,0.0634600000,1883.9547000000,1693007999999,119.4093952300,3229,1029.7192000000,65.2618347200,1692993600000,1645.9500000000,1654.1000000000,1645.0600000000,1653.2600000000,9.8318000000,1693007999999,16218.4219110000,105,9.4225000000,15543.4525210000,1692993600000,369.5491500370,368.1885125184,370.3703703704,368.4598378777,,1693007999999,,,,,1692993600000,1,1,1,1,,1693007999999,,,,,1692993600000,275.7859900717,274.8763056625,276.9315978953,275.1788662631,,1693007999999,,,,,1692993600000,25.3742704897,25.2972426006,25.4065040650,25.3807106599,,1693007999999,,,,,1692993600000,3034.9013657056,3023.8887208951,3034.9013657056,3025.7186081694,,1693007999999,,,,,1692993600000,81.4332247557,80.9716599190,81.5660685155,81.0372771475,,1693007999999,,,,,1692993600000,21427.0409256482,21394.9507916132,21468.4413911550,21413.2762312634,,1693007999999,,,,,1692993600000,1647.0000000000,1655.0000000000,1645.8100000000,1653.8000000000,22037.1876000000,1693007999999,36380929.3768479973,32533,11653.9594000000,19239200.2680200003,1692993600000,13368.9839572193,13333.3333333333,13404.8257372654,13351.1348464619,,1693007999999,,,,,1692993600000,3136.7628607277,3130.8703819662,3152.5851197982,3146.6331025802,,1693007999999,,,,
1693008000000,6337.1356147022,6337.1356147022,6373.4862970045,6357.2790845518,,1693022399999,,,,,1693008000000,164.7446457990,163.9344262295,164.7446457990,164.4736842105,,1693022399999,,,,,1693008000000,0.1320000000,0.1326000000,0.1315000000,0.1317000000,489.4190000000,1693022399999,64.6567572000,507,319.5120000000,42.2396756000,1693008000000,0.0634600000,0.0634700000,0.0633700000,0.0634300000,827.0294000000,1693022399999,52.4520456800,1644,544.3965000000,34.5264448600,1693008000000,1653.3200000000,1653.9600000000,1651.5800000000,1653.9400000000,1.4306000000,1693022399999,2364.5162070000,31,1.4014000000,2316.2843040000,1693008000000,368.0529996319,367.1071953010,369.0036900369,368.3241252302,,1693022399999,,,,,1693008000000,1,1,1,1,,1693022399999,,,,,1693008000000,275.2546105147,273.9726027397,275.7099531293,274.8007694422,,1693022399999,,,,,1693008000000,25.3807106599,25.2780586451,25.4323499491,25.3356979985,,1693022399999,,,,,1693008000000,3028.4675953967,3014.7723846850,3034.9013657056,3017.5015087508,,1693022399999,,,,,1693008000000,81.1688311688,80.9716599190,81.7661488144,81.0372771475,,1693022399999,,,,,1693008000000,21408.6919289231,21353.8330130258,21440.8233276158,21394.9507916132,,1693022399999,,,,,1693008000000,1653.7900000000,1655.5900000000,1651.6200000000,1654.6200000000,12384.0083000000,1693022399999,20478240.8835490011,24889,6032.2252000000,9974513.2529910002,1693008000000,13351.1348464619,13280.2124833997,13440.8602150538,13333.3333333333,,1693022399999,,,,,1693008000000,3142.6775612822,3141.6902293434,3160.5562579014,3158.5596967783,,1693022399999,,,,
1693022400000,6357.2790845518,6345.1776649746,6369.4267515924,6353.2401524778,,1693036799999,,,,,1693022400000,164.4736842105,164.4736842105,165.0165016502,165.0165016502,,1693036799999,,,,,1693022400000,0.1316000000,0.1317000000,0.1308000000,0.1313000000,753.8440000000,1693036799999,99.0541303000,591,212.8840000000,27.9945285000,1693022400000,0.0634200000,0.0634700000,0.0633700000,0.0634500000,567.6403000000,1693036799999,35.9905381400,1435,256.5610000000,16.2685302000,1693022400000,1653.9800000000,1653.9800000000,1650.8500000000,1652.4200000000,12.6036000000,1693036799999,20827.8817210000,54,8.9558000000,14799.4725100000,1693022400000,367.9175864606,366.9724770642,368.3241252302,367.9175864606,,1693036799999,,,,,1693022400000,1,1,1,1,,1693036799999,,,,,1693022400000,274.6498214776,273.6726874658,275.9381898455,274.5744096650,,1693036799999,,,,,1693022400000,25.3356979985,25.2525252525,25.3613999493,25.2908447142,,1693036799999,,,,,1693022400000,3019.3236714976,3015.6815440290,3036.7446097783,3018.4123151222,,1693036799999,,,,,1693022400000,81.1688311688,80.9716599190,81.6993464052,81.3669650122,,1693036799999,,,,,1693022400000,21390.3743315508,21299.2545260916,21390.3743315508,21321.9616204691,,1693036799999,,,,,1693022400000,1654.6100000000,1654.7700000000,1650.8300000000,1652.8300000000,8318.3084000000,1693036799999,13747899.9407480005,22829,3606.6485000000,5960695.2922729999,1693022400000,13315.5792276964,13280.2124833997,13477.0889487871,13477.0889487871,,1693036799999,,,,,1693022400000,3159.5576619273,3159.5576619273,3189.7926634769,3172.5888324873,,1693036799999,,,,
1693036800000,6353.2401524778,6353.2401524778,6389.7763578275,6373.4862970045,,1693051199999,,,,,1693036800000,164.7446457990,163.9344262295,164.7446457990,164.2036124795,,1693051199999,,,,,1693036800000,0.1313000000,0.1318000000,0.1313000000,0.1317000000,614.4010000000,1693051199999,80.8023769000,607,329.1280000000,43.2967114000,1693036800000,0.0634500000,0.0635000000,0.0633300000,0.0633600000,1242.5987000000,1693051199999,78.7702688000,2556,487.0444000000,30.8737782300,1693036800000,1652.1400000000,1653.0600000000,1645.8000000000,1649.8100000000,37.7868000000,1693051199999,62248.9052420000,93,9.0425000000,14912.7547800000,1693036800000,367.5119441382,366.3003663004,367.9175864606,366.4345914254,,1693051199999,,,,,1693036800000,1,1,1,1,,1693051199999,,,,,1693036800000,274.7252747253,273.2987154960,275.1031636864,274.5744096650,,1693051199999,,,,,1693036800000,25.2844500632,25.1698968034,25.2972426006,25.2206809584,,1693051199999,,,,,1693036800000,3019.3236714976,3003.0030030030,3026.6343825666,3010.2347983143,,1693051199999,,,,,1693036800000,81.4332247557,81.1688311688,81.4995925020,81.3008130081,,1693051199999,,,,,1693036800000,21308.3315576390,21244.9543233482,21317.4163291409,21294.7189097104,,1693051199999,,,,,1693036800000,1652.8200000000,1654.0100000000,1646.6600000000,1650.5000000000,22793.8261000000,1693051199999,37602379.2477369979,31708,10544.3100000000,17392716.9133399986,1693036800000,13477.0889487871,13351.1348464619,13513.5135135135,13351.1348464619,,1693051199999,,,,,1693036800000,3171.5826197272,3148.6146095718,3171.5826197272,3154.5741324921,,1693051199999,,,,
1693051200000,6369.4267515924,6333.1222292590,6377.5510204082,6341.1540900444,,1693065599999,,,,,1693051200000,164.2036124795,163.9344262295,164.7446457990,164.4736842105,,1693065599999,,,,,1693051200000,0.1317000000,0.1317000000,0.1313000000,0.1315000000,370.4020000000,1693065599999,48.7181347000,474,178.6470000000,23.5039016000,1693051200000,0.0633500000,0.0634000000,0.0633400000,0.0633800000,606.2987000000,1693065599999,38.4213525600,1656,332.0393000000,21.0425612700,1693051200000,1648.9800000000,1652.2700000000,1645.5700000000,1651.0600000000,49.2461000000,1693065599999,81137.8405720000,164,13.2702000000,21891.0688620000,1693051200000,366.3003663004,365.7644476957,366.9724770642,366.9724770642,,1693065599999,,,,,1693051200000,1,1,1,1,,1693065599999,,,,,1693051200000,274.5744096650,274.2731760834,275.5580049600,275.3303964758,,1693065599999,,,,,1693051200000,25.2079657172,25.2016129032,25.3421186011,25.3164556962,,1693065599999,,,,,1693051200000,3012.0481927711,3012.0481927711,3030.3030303030,3014.7723846850,,1693065599999,,,,,1693051200000,81.4332247557,80.9716599190,81.6326530612,81.0372771475,,1693065599999,,,,,1693051200000,21299.2545260916,21272.0697723889,21317.4163291409,21294.7189097104,,1693065599999,,,,,1693051200000,1650.5000000000,1653.0000000000,1646.9100000000,1651.5000000000,11290.1071000000,1693065599999,18630283.1293779984,29116,5162.2953000000,8519584.7913029995,1693051200000,13404.8257372654,13404.8257372654,13550.1355013550,13513.5135135135,,1693065599999,,,,,1693051200000,3156.5656565657,3128.9111389237,3161.5554852988,3144.6540880503,,1693065599999,,,,
1693065600000,6341.1540900444,6305.1702395965,6341.1540900444,6317.1193935565,,1693079999999,,,,,1693065600000,164.2036124795,163.9344262295,164.7446457990,164.2036124795,,1693079999999,,,,,1693065600000,0.1316000000,0.1317000000,0.1313000000,0.1315000000,519.4220000000,1693079999999,68.3021905000,550,235.6850000000,31.0085321000,1693065600000,0.0633800000,0.0633900000,0.0631900000,0.0632400000,1185.0056000000,1693079999999,74.9825657000,3569,560.2354000000,35.4483882800,1693065600000,1650.7700000000,1651.0900000000,1643.9000000000,1645.7400000000,2.6965000000,1693079999999,4443.1705120000,74,1.6153000000,2663.1407140000,1693065600000,366.9724770642,365.6307129799,370.3703703704,366.0322108346,,1693079999999,,,,,1693065600000,1,1,1,1,,1693079999999,,,,,1693065600000,275.1788662631,274.7252747253,276.4722145424,274.7252747253,,1693079999999,,,,,1693065600000,25.3164556962,25.2525252525,25.3613999493,25.3164556962,,1693079999999,,,,,1693065600000,3015.6815440290,2999.4001199760,3022.0610456331,3010.2347983143,,1693079999999,,,,,1693065600000,81.0372771475,80.9061488673,81.4332247557,80.9061488673,,1693079999999,,,,,1693065600000,21303.7920749893,21226.9157291446,21317.4163291409,21249.4687632809,,1693079999999,,,,,1693065600000,1651.5100000000,1652.0000000000,1644.0000000000,1646.2200000000,16449.3620000000,1693079999999,27090295.7440779991,27506,7273.5164000000,11977474.1429800000,1693065600000,13513.5135135135,13513.5135135135,13642.5648021828,13586.9565217391,,1693079999999,,,,,1693065600000,3142.6775612822,3127.9324366594,3146.6331025802,3130.8703819662,,1693079999999,,,,
1693080000000,6309.1482649842,6301.1972274732,6317.1193935565,6317.1193935565,,1693094399999,,,,,1693080000000,163.9344262295,162.8664495114,164.4736842105,163.3986928105,,1693094399999,,,,,1693080000000,0.1315000000,0.1316000000,0.1311000000,0.1314000000,491.4370000000,1693094399999,64.5576264000,402,248.8880000000,32.6996503000,1693080000000,0.0632400000,0.0633700000,0.0632300000,0.0633000000,747.5119000000,1693094399999,47.3191250300,1674,405.3980000000,25.6646380300,1693080000000,1646.2500000000,1649.2900000000,1644.7900000000,1647.0200000000,2.3636000000,1693094399999,3894.7855420000,44,2.0868000000,3438.9313180000,1693080000000,366.0322108346,365.2300949598,366.0322108346,365.2300949598,,1693094399999,,,,,1693080000000,1,1,1,1,,1693094399999,,,,,1693080000000,274.7252747253,274.1228070175,274.9518834204,274.1228070175,,1693094399999,,,,,1693080000000,25.3100480891,25.2972426006,25.3549695740,25.3356979985,,1693094399999,,,,,1693080000000,3012.9557095511,3005.7108506162,3015.6815440290,3007.5187969925,,1693094399999,,,,,1693080000000,80.9716599190,80.9061488673,81.3008130081,81.1688311688,,1693094399999,,,,,1693080000000,21249.4687632809,21244.9543233482,21285.6534695615,21263.0236019562,,1693094399999,,,,,1693080000000,1646.2100000000,1650.5000000000,1645.2600000000,1647.0400000000,7939.8131000000,1693094399999,13085658.7028429992,21932,4255.9582000000,7014330.1781339999,1693080000000,13586.9565217391,13513.5135135135,13661.2021857923,13623.9782016349,,1693094399999,,,,,1693080000000,3127.9324366594,3122.0730565095,3154.5741324921,3149.6062992126,,1693094399999,,,,
