BTCADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1694433600000,105152.4710830704,103305.7851239669,105263.1578947368,103519.6687370600,,1694447999999,,,,,1694433600000,2783.9643652561,2705.6277056277,2785.5153203343,2706.3599458728,,1694447999999,,,,,1694433600000,123.6705416770,121.6397031991,123.6858379716,121.6545012165,,1694447999999,,,,,1694433600000,1,1,1,1,,1694447999999,,,,,1694433600000,,,,,,1694447999999,,,,,1694433600000,6385.6960408685,6257.8222778473,6393.8618925831,6257.8222778473,,1694447999999,,,,,1694433600000,16.1342368506,16.0462130937,16.1576991436,16.0720025715,,1694447999999,,,,,1694433600000,4349.7172683776,4282.6552462527,4363.0017452007,4282.6552462527,,1694447999999,,,,,1694433600000,428.2655246253,421.9409282700,429.1845493562,423.0118443316,,1694447999999,,,,,1694433600000,50735.6671740233,49950.0499500499,51020.4081632653,50000.0000000000,,1694447999999,,,,,1694433600000,1448.6455164421,1400.9526478005,1464.1288433382,1408.2523588227,,1694447999999,,,,,1694433600000,330033.0033003301,323624.5954692556,331125.8278145695,323624.5954692556,,1694447999999,,,,,1694433600000,25601.2700000000,25755.0900000000,24951.0000000000,25115.9700000000,18581.6373600000,1694447999999,469757884.1564687490,326269,8625.2783900000,218080948.8611429930,1694433600000,203252.0325203252,197628.4584980237,206611.5702479339,198019.8019801980,,1694447999999,,,,,1694433600000,54525.6270447110,53106.7445565587,54555.3737043099,53191.4893617021,,1694447999999,,,,
1694448000000,103519.6687370600,103519.6687370600,105596.6209081309,105152.4710830704,,1694462399999,,,,,1694448000000,2706.3599458728,2706.3599458728,2754.8209366391,2740.4768429707,,1694462399999,,,,,1694448000000,121.6545012165,121.6397031991,122.6542377039,122.1448638085,,1694462399999,,,,,1694448000000,1,1,1,1,,1694462399999,,,,,1694448000000,,,,,,1694462399999,,,,,1694448000000,6257.8222778473,6257.8222778473,6402.0486555698,6353.2401524778,,1694462399999,,,,,1694448000000,16.0720025715,16.0720025715,16.2786911932,16.2495937602,,1694462399999,,,,,1694448000000,4284.4901456727,4284.4901456727,4357.2984749455,4334.6337234504,,1694462399999,,,,,1694448000000,422.8329809725,422.6542688081,433.2755632582,430.6632213609,,1694462399999,,,,,1694448000000,50025.0125062531,49900.1996007984,50761.4213197970,50428.6434694907,,1694462399999,,,,,1694448000000,1407.6576576577,1403.1149151115,1437.4011786690,1428.9797084881,,1694462399999,,,,,1694448000000,323624.5954692556,323624.5954692556,325732.8990228013,323624.5954692556,,1694462399999,,,,,1694448000000,25115.9800000000,25250.4900000000,24990.3800000000,25020.6600000000,7066.2758300000,1694462399999,177600119.7964084148,150871,3501.5720700000,88026229.8549757004,1694448000000,198019.8019801980,195694.7162426614,200803.2128514056,200000.0000000000,,1694462399999,,,,,1694448000000,53219.7977647685,53106.7445565587,53850.2961766290,53304.9040511727,,1694462399999,,,,
1694462400000,105152.4710830704,103950.1039501040,105152.4710830704,103950.1039501040,,1694476799999,,,,,1694462400000,2741.2280701754,2722.5701061802,2744.9903925336,2725.5382938130,,1694476799999,,,,,1694462400000,122.1448638085,121.5066828676,122.4140041621,122.0852154804,,1694476799999,,,,,1694462400000,1,1,1,1,,1694476799999,,,,,1694462400000,,,,,,1694476799999,,,,,1694462400000,6353.2401524778,6301.1972274732,6361.3231552163,6305.1702395965,,1694476799999,,,,,1694462400000,16.2495937602,16.2179695102,16.2999185004,16.2179695102,,1694476799999,,,,,1694462400000,4338.3947939262,4312.2035360069,4347.8260869565,4315.9257660768,,1694476799999,,,,,1694462400000,430.4778303917,427.3504273504,432.5259515571,427.5331338179,,1694476799999,,,,,1694462400000,50428.6434694907,49900.1996007984,50454.0867810293,49975.0124937531,,1694476799999,,,,,1694462400000,1429.1839359726,1416.6312508854,1438.8489208633,1419.4464158978,,1694476799999,,,,,1694462400000,323624.5954692556,322580.6451612903,326797.3856209150,323624.5954692556,,1694476799999,,,,,1694462400000,25020.6600000000,25217.0000000000,24901.0000000000,25162.5200000000,4218.3454900000,1694476799999,105880702.8734360933,99177,2043.2336100000,51283955.2247122973,1694462400000,199600.7984031936,195694.7162426614,200400.8016032064,195694.7162426614,,1694476799999,,,,,1694462400000,53304.9040511727,52910.0529100529,53447.3543559594,53078.5562632696,,1694476799999,,,,
1694476800000,103950.1039501040,103626.9430051813,104602.5104602510,104384.1336116910,,1694491199999,,,,,1694476800000,2724.7956403270,2700.5130974885,2738.2256297919,2735.9781121751,,1694491199999,,,,,1694476800000,122.0852154804,122.0703125000,123.4720335844,123.2893601282,,1694491199999,,,,,1694476800000,1,1,1,1,,1694491199999,,,,,1694476800000,,,,,,1694491199999,,,,,1694476800000,6309.1482649842,6305.1702395965,6414.3681847338,6410.2564102564,,1694491199999,,,,,1694476800000,16.2153397114,16.1707632600,16.2946064853,16.2813415825,,1694491199999,,,,,1694476800000,4319.6544276458,4293.6882782310,4355.4006968641,4344.0486533449,,1694491199999,,,,,1694476800000,427.5331338179,425.1700680272,428.8164665523,427.7159965783,,1694491199999,,,,,1694476800000,49975.0124937531,49455.9841740851,50377.8337531486,50276.5208647562,,1694491199999,,,,,1694476800000,1419.4464158978,1401.1489421325,1431.2294260770,1418.8422247446,,1694491199999,,,,,1694476800000,323624.5954692556,323624.5954692556,331125.8278145695,328947.3684210526,,1694491199999,,,,,1694476800000,25162.5300000000,25950.0000000000,25131.4800000000,25797.9700000000,9471.3342000000,1694491199999,241941483.4755400717,179829,5084.9415700000,129826674.9752334058,1694476800000,195694.7162426614,194552.5291828794,198019.8019801980,196463.6542239685,,1694491199999,,,,,1694476800000,53050.3978779841,53022.2693531283,53908.3557951483,53821.3132400431,,1694491199999,,,,
1694491200000,104384.1336116910,104384.1336116910,105263.1578947368,105152.4710830704,,1694505599999,,,,,1694491200000,2735.2297592998,2735.2297592998,2778.5495971103,2770.8506511499,,1694505599999,,,,,1694491200000,123.3045622688,122.6843332106,123.7164419151,123.2134056185,,1694505599999,,,,,1694491200000,1,1,1,1,,1694505599999,,,,,1694491200000,,,,,,1694505599999,,,,,1694491200000,6406.1499039078,6393.8618925831,6439.1500321958,6435.0064350064,,1694505599999,,,,,1694491200000,16.2786911932,16.2284972412,16.3559044815,16.3398692810,,1694505599999,,,,,1694491200000,4344.0486533449,4344.0486533449,4374.4531933508,4361.0989969472,,1694505599999,,,,,1694491200000,427.7159965783,427.7159965783,433.6513443192,433.0879168471,,1694505599999,,,,,1694491200000,50251.2562814070,50200.8032128514,51046.4522715671,50994.3906170321,,1694505599999,,,,,1694491200000,1417.8363816816,1415.4281670205,1437.8145219267,1435.7501794688,,1694505599999,,,,,1694491200000,328947.3684210526,326797.3856209150,331125.8278145695,327868.8524590164,,1694505599999,,,,,1694491200000,25797.9800000000,25990.0000000000,25612.7000000000,25822.7100000000,10644.0511600000,1694505599999,274508537.2607735395,168377,5130.0958000000,132325716.9541019946,1694491200000,196850.3937007874,195312.5000000000,199203.1872509960,198807.1570576541,,1694505599999,,,,,1694491200000,53850.2961766290,53619.3029490617,54614.9645002731,54347.8260869565,,1694505599999,,,,
1694505600000,104931.7943336831,104058.2726326743,105042.0168067227,105042.0168067227,,1694519999999,,,,,1694505600000,2770.0831024931,2739.7260273973,2774.6947835738,2755.5800496004,,1694519999999,,,,,1694505600000,123.1982259455,122.3241590214,123.2893601282,122.8048630726,,1694519999999,,,,,1694505600000,1,1,1,1,,1694519999999,,,,,1694505600000,,,,,,1694519999999,,,,,1694505600000,6435.0064350064,6406.1499039078,6455.7779212395,6451.6129032258,,1694519999999,,,,,1694505600000,16.3398692810,16.1812297735,16.3452108532,16.2153397114,,1694519999999,,,,,1694505600000,4363.0017452007,4327.1311120727,4372.5404459991,4332.7556325823,,1694519999999,,,,,1694505600000,432.7131112073,427.8990158323,433.2755632582,429.0004290004,,1694519999999,,,,,1694505600000,50994.3906170321,50658.5612968592,51519.8351365276,51098.6203372509,,1694519999999,,,,,1694505600000,1435.5440712030,1398.6013986014,1438.8489208633,1425.5167498218,,1694519999999,,,,,1694505600000,327868.8524590164,326797.3856209150,333333.3333333333,327868.8524590164,,1694519999999,,,,,1694505600000,25822.7100000000,26331.3800000000,25735.2900000000,26098.9900000000,12127.2393700000,1694519999999,315787837.8427610993,199268,5933.3656800000,154533807.2179161012,1694505600000,198807.1570576541,198019.8019801980,200400.8016032064,198807.1570576541,,1694519999999,,,,,1694505600000,54377.3790103317,54141.8516513265,54824.5614035088,54495.9128065395,,1694519999999,,,,
1694520000000,105042.0168067227,104821.8029350105,105485.2320675105,105374.0779768177,,1694534399999,,,,,1694520000000,2757.0995312931,2757.0995312931,2816.9014084507,2816.1081385525,,1694534399999,,,,,1694520000000,122.8199459592,122.8048630726,123.7317495669,123.1830500123,,1694534399999,,,,,1694520000000,1,1,1,1,,1694534399999,,,,,1694520000000,,,,,,1694534399999,,,,,1694520000000,6455.7779212395,6447.4532559639,6561.6797900262,6544.5026178010,,1694534399999,,,,,1694520000000,16.2127107652,16.2127107652,16.3532297629,16.3398692810,,1694534399999,,,,,1694520000000,4334.6337234504,4330.8791684712,4378.2837127846,4372.5404459991,,1694534399999,,,,,1694520000000,429.0004290004,429.0004290004,433.4633723450,432.9004329004,,1694534399999,,,,,1694520000000,51098.6203372509,50994.3906170321,51626.2261228704,51387.4614594039,,1694534399999,,,,,1694520000000,1424.9073810202,1421.0601108427,1459.0020426029,1455.3922282055,,1694534399999,,,,,1694520000000,328947.3684210526,317460.3174603175,331125.8278145695,318471.3375796179,,1694534399999,,,,,1694520000000,26098.9800000000,26392.0000000000,26033.7300000000,26205.9700000000,9779.8369700000,1694534399999,255884819.2670048773,185668,4781.9130600000,125125953.5214395970,1694520000000,198807.1570576541,198019.8019801980,210970.4641350211,210970.4641350211,,1694534399999,,,,,1694520000000,54495.9128065395,54288.8165038002,54794.5205479452,54318.3052688756,,1694534399999,,,,
1694534400000,105263.1578947368,104931.7943336831,105708.2452431290,105374.0779768177,,1694548799999,,,,,1694534400000,2816.1081385525,2799.5520716685,2820.8744710860,2811.3578858589,,1694548799999,,,,,1694534400000,123.1982259455,122.4739742805,123.9464551314,122.8501228501,,1694548799999,,,,,1694534400000,1,1,1,1,,1694548799999,,,,,1694534400000,,,,,,1694548799999,,,,,1694534400000,6540.2223675605,6506.1808718282,6557.3770491803,6535.9477124183,,1694548799999,,,,,1694534400000,16.3398692810,16.2972620600,16.3880694854,16.3105529277,,1694548799999,,,,,1694534400000,4372.5404459991,4353.5045711798,4387.8894251865,4364.9061545177,,1694548799999,,,,,1694534400000,433.0879168471,430.6632213609,433.4633723450,432.1521175454,,1694548799999,,,,,1694534400000,51387.4614594039,50968.3995922528,51466.8039114771,51177.0726714432,,1694548799999,,,,,1694534400000,1456.0279557368,1448.2259232440,1463.9145073928,1453.2771399506,,1694548799999,,,,,1694534400000,318471.3375796179,317460.3174603175,322580.6451612903,320512.8205128205,,1694548799999,,,,,1694534400000,26205.9800000000,26567.0000000000,25882.4300000000,26066.3300000000,10617.0641900000,1694548799999,277709832.4602357745,217933,5204.5900600000,136142419.5155456066,1694534400000,210970.4641350211,209205.0209205021,213675.2136752137,212765.9574468085,,1694548799999,,,,,1694534400000,54288.8165038002,53966.5407447383,54585.1528384279,54083.2882639264,,1694548799999,,,,
1694548800000,105485.2320675105,104931.7943336831,105820.1058201058,105263.1578947368,,1694563199999,,,,,1694548800000,2810.5677346824,2803.4763106252,2816.9014084507,2805.0490883590,,1694563199999,,,,,1694548800000,122.8350325513,122.1299462628,123.0920728705,122.6241569589,,1694563199999,,,,,1694548800000,1,1,1,1,,1694563199999,,,,,1694548800000,,,,,,1694563199999,,,,,1694548800000,6531.6786414108,6476.6839378238,6544.5026178010,6489.2926670993,,1694563199999,,,,,1694548800000,16.3078930202,16.2074554295,16.3158753467,16.2232316677,,1694563199999,,,,,1694548800000,4364.9061545177,4330.8791684712,4374.4531933508,4338.3947939262,,1694563199999,,,,,1694548800000,431.9654427646,430.6632213609,433.0879168471,431.0344827586,,1694563199999,,,,,1694548800000,51150.8951406650,50968.3995922528,51282.0512820513,51020.4081632653,,1694563199999,,,,,1694548800000,1453.0659691950,1436.5752047120,1460.7069821794,1442.1690222094,,1694563199999,,,,,1694548800000,319488.8178913738,319488.8178913738,321543.4083601286,319488.8178913738,,1694563199999,,,,,1694548800000,26066.3400000000,26159.1100000000,25790.0000000000,25840.1000000000,3794.8594800000,1694563199999,98560526.6553469002,95981,1585.6121300000,41192747.7944696993,1694548800000,212765.9574468085,211864.4067796610,215517.2413793104,213219.6162046908,,1694563199999,,,,,1694548800000,54112.5541125541,53676.8652710682,54171.1809317443,53821.3132400431,,1694563199999,,,,
1694563200000,105152.4710830704,104931.7943336831,106157.1125265393,106044.5387062566,,1694577599999,,,,,1694563200000,2805.8361391695,2799.5520716685,2814.5229383619,2808.9887640449,,1694577599999,,,,,1694563200000,122.6241569589,122.4289911851,123.4567901235,123.2741617357,,1694577599999,,,,,1694563200000,1,1,1,1,,1694577599999,,,,,1694563200000,,,,,,1694577599999,,,,,1694563200000,6480.8813998704,6468.3053040103,6510.4166666667,6497.7257959714,,1694577599999,,,,,1694563200000,16.2206001622,16.2127107652,16.2839928350,16.2760416667,,1694577599999,,,,,1694563200000,4336.5134431917,4319.6544276458,4340.2777777778,4332.7556325823,,1694577599999,,,,,1694563200000,431.0344827586,430.8487720810,433.0879168471,432.3389537397,,1694577599999,,,,,1694563200000,51020.4081632653,50556.1172901921,51072.5229826353,50735.6671740233,,1694577599999,,,,,1694563200000,1441.5453366008,1426.7370523612,1453.0659691950,1451.1681903933,,1694577599999,,,,,1694563200000,319488.8178913738,319488.8178913738,322580.6451612903,321543.4083601286,,1694577599999,,,,,1694563200000,25840.1000000000,25985.9100000000,25764.1700000000,25879.2400000000,4479.5749400000,1694577599999,116043434.7664376050,87802,2256.0750900000,58443929.6917136982,1694563200000,213219.6162046908,212765.9574468085,216919.7396963124,215517.2413793104,,1694577599999,,,,,1694563200000,53821.3132400431,53792.3614846692,54171.1809317443,54054.0540540541,,1694577599999,,,,
1694577600000,106044.5387062566,104602.5104602510,106269.9256110521,105485.2320675105,,1694591999999,,,,,1694577600000,2809.7780275358,2757.8599007170,2842.5241614554,2824.8587570621,,1694591999999,,,,,1694577600000,123.2893601282,123.0466346745,123.5330450896,123.1223836493,,1694591999999,,,,,1694577600000,1,1,1,1,,1694591999999,,,,,1694577600000,,,,,,1694591999999,,,,,1694577600000,6501.9505851756,6361.3231552163,6553.0799475754,6514.6579804560,,1694591999999,,,,,1694577600000,16.2760416667,16.2654521796,16.3612565445,16.3345311990,,1694591999999,,,,,1694577600000,4332.7556325823,4282.6552462527,4366.8122270742,4344.0486533449,,1694591999999,,,,,1694577600000,432.7131112073,415.2823920266,433.8394793926,430.2925989673,,1694591999999,,,,,1694577600000,50735.6671740233,49776.0079641613,51124.7443762781,50761.4213197970,,1694591999999,,,,,1694577600000,1452.0110352839,1404.8890137679,1461.9883040936,1446.5499783018,,1694591999999,,,,,1694577600000,321543.4083601286,320512.8205128205,324675.3246753247,322580.6451612903,,1694591999999,,,,,1694577600000,25879.2400000000,26109.9400000000,25850.9100000000,25879.9100000000,4004.2322400000,1694591999999,103898370.5767277926,110019,2096.6241500000,54403186.7735513002,1694577600000,215982.7213822894,213675.2136752137,217391.3043478261,216919.7396963124,,1694591999999,,,,,1694577600000,54054.0540540541,53248.1363152290,54945.0549450550,54525.6270447110,,1694591999999,,,,
1694592000000,105485.2320675105,104931.7943336831,105820.1058201058,105485.2320675105,,1694606399999,,,,,1694592000000,2824.0609997176,2806.6236317710,2835.2707683584,2829.6547821166,,1694606399999,,,,,1694592000000,123.1223836493,122.7445685528,123.7317495669,123.5025318019,,1694606399999,,,,,1694592000000,1,1,1,1,,1694606399999,,,,,1694592000000,,,,,,1694606399999,,,,,1694592000000,6514.6579804560,6476.6839378238,6535.9477124183,6514.6579804560,,1694606399999,,,,,1694592000000,16.3345311990,16.2813415825,16.3719711853,16.3291966035,,1694606399999,,,,,1694592000000,4342.1623968736,4295.5326460481,4355.4006968641,4351.6100957354,,1694606399999,,,,,1694592000000,430.2925989673,426.8032437047,430.8487720810,426.8032437047,,1694606399999,,,,,1694592000000,50761.4213197970,50276.5208647562,50890.5852417303,50838.8408744281,,1694606399999,,,,,1694592000000,1446.1315979754,1421.8683349922,1448.4356894554,1440.9221902017,,1694606399999,,,,,1694592000000,322580.6451612903,321543.4083601286,325732.8990228013,324675.3246753247,,1694606399999,,,,,1694592000000,25879.9100000000,26247.7900000000,25866.1700000000,26198.4100000000,5303.3604200000,1694606399999,138410809.6772494018,124264,2779.8703400000,72546489.2531770021,1694592000000,216919.7396963124,213675.2136752137,218818.3807439825,215053.7634408602,,1694606399999,,,,,1694592000000,54495.9128065395,54171.1809317443,54704.5951859956,54347.8260869565,,1694606399999,,,,
1694606400000,105374.0779768177,105152.4710830704,105708.2452431290,105485.2320675105,,1694620799999,,,,,1694606400000,2828.8543140028,2816.9014084507,2840.9090909091,2822.4668360147,,1694620799999,,,,,1694606400000,123.5177865613,123.1527093596,123.8850346878,123.5025318019,,1694620799999,,,,,1694606400000,1,1,1,1,,1694620799999,,,,,1694606400000,,,,,,1694620799999,,,,,1694606400000,6510.4166666667,6489.2926670993,6540.2223675605,6518.9048239896,,1694620799999,,,,,1694606400000,16.3291966035,16.2575191026,16.3853842373,16.3185378590,,1694620799999,,,,,1694606400000,4353.5045711798,4344.0486533449,4399.4720633524,4363.0017452007,,1694620799999,,,,,1694606400000,426.8032437047,424.0882103478,429.1845493562,425.8943781942,,1694620799999,,,,,1694606400000,50813.0081300813,50761.4213197970,51334.7022587269,51020.4081632653,,1694620799999,,,,,1694606400000,1440.7145944388,1418.6409419776,1453.2771399506,1429.7969688304,,1694620799999,,,,,1694606400000,324675.3246753247,322580.6451612903,326797.3856209150,323624.5954692556,,1694620799999,,,,,1694606400000,26198.4100000000,26387.7600000000,26016.2200000000,26241.3100000000,8919.4070900000,1694620799999,233620361.7636803985,185960,4173.9177700000,109333142.2698937058,1694606400000,215053.7634408602,214592.2746781116,217864.9237472767,217864.9237472767,,1694620799999,,,,,1694606400000,54377.3790103317,54259.3597395551,54555.3737043099,54318.3052688756,,1694620799999,,,,
1694620800000,105485.2320675105,105042.0168067227,105820.1058201058,105485.2320675105,,1694635199999,,,,,1694620800000,2821.6704288939,2816.9014084507,2832.8611898017,2819.2839018889,,1694635199999,,,,,1694620800000,123.5177865613,123.2437761893,123.8850346878,123.2437761893,,1694635199999,,,,,1694620800000,1,1,1,1,,1694635199999,,,,,1694620800000,,,,,,1694635199999,,,,,1694620800000,6506.1808718282,6506.1808718282,6553.0799475754,6540.2223675605,,1694635199999,,,,,1694620800000,16.3185378590,16.3078930202,16.3746520386,16.3425396307,,1694635199999,,,,,1694620800000,4361.0989969472,4357.2984749455,4385.9649122807,4374.4531933508,,1694635199999,,,,,1694620800000,425.3509145045,421.4075010535,425.8943781942,422.6542688081,,1694635199999,,,,,1694620800000,50994.3906170321,50968.3995922528,51413.8817480720,51203.2770097286,,1694635199999,,,,,1694620800000,1430.0014300014,1417.8363816816,1460.4936468526,1424.5014245014,,1694635199999,,,,,1694620800000,324675.3246753247,319488.8178913738,325732.8990228013,323624.5954692556,,1694635199999,,,,,1694620800000,26241.3100000000,26405.2200000000,26055.0000000000,26140.0100000000,6947.9028200000,1694635199999,182145194.3910132945,141904,3159.7996700000,82846474.1719927043,1694620800000,217864.9237472767,216919.7396963124,219780.2197802198,218340.6113537118,,1694635199999,,,,,1694620800000,54318.3052688756,54171.1809317443,54525.6270447110,54259.3597395551,,1694635199999,,,,
1694635200000,105485.2320675105,105263.1578947368,105596.6209081309,105374.0779768177,,1694649599999,,,,,1694635200000,2818.4892897407,2813.7310073157,2822.4668360147,2821.6704288939,,1694649599999,,,,,1694635200000,123.2437761893,123.2437761893,123.6093943140,123.3654083395,,1694649599999,,,,,1694635200000,1,1,1,1,,1694649599999,,,,,1694635200000,,,,,,1694649599999,,,,,1694635200000,6540.2223675605,6523.1572080887,6561.6797900262,6553.0799475754,,1694649599999,,,,,1694635200000,16.3452108532,16.3105529277,16.3532297629,16.3105529277,,1694649599999,,,,,1694635200000,4374.4531933508,4351.6100957354,4380.2014892685,4353.5045711798,,1694649599999,,,,,1694635200000,422.2972972973,421.5851602024,423.7288135593,423.1908590774,,1694649599999,,,,,1694635200000,51203.2770097286,50916.4969450102,51229.5081967213,51072.5229826353,,1694649599999,,,,,1694635200000,1424.0956992310,1418.8422247446,1433.8973329510,1425.7199885942,,1694649599999,,,,,1694635200000,323624.5954692556,322580.6451612903,324675.3246753247,322580.6451612903,,1694649599999,,,,,1694635200000,26140.0000000000,26305.4600000000,26140.0000000000,26222.0000000000,1956.3500200000,1694649599999,51319710.2936505973,64931,820.7133600000,21526559.4604364000,1694635200000,218340.6113537118,216450.2164502165,218818.3807439825,216919.7396963124,,1694649599999,,,,,1694635200000,54259.3597395551,54112.5541125541,54288.8165038002,54259.3597395551,,1694649599999,,,,
1694649600000,105374.0779768177,104931.7943336831,106269.9256110521,105820.1058201058,,1694663999999,,,,,1694649600000,2821.6704288939,2790.9572983533,2821.6704288939,2812.1484814398,,1694663999999,,,,,1694649600000,123.3654083395,122.8954160010,124.4090569793,123.9157372986,,1694663999999,,,,,1694649600000,1,1,1,1,,1694663999999,,,,,1694649600000,,,,,,1694663999999,,,,,1694649600000,6553.0799475754,6497.7257959714,6570.3022339028,6557.3770491803,,1694663999999,,,,,1694649600000,16.3105529277,16.1368404066,16.3132137031,16.2100826714,,1694663999999,,,,,1694649600000,4357.2984749455,4319.6544276458,4359.1979075850,4345.9365493264,,1694663999999,,,,,1694649600000,422.8329809725,418.4100418410,423.0118443316,420.3446826398,,1694663999999,,,,,1694649600000,51072.5229826353,50301.8108651911,51072.5229826353,50658.5612968592,,1694663999999,,,,,1694649600000,1425.3135689852,1369.4878115585,1425.7199885942,1386.9625520111,,1694663999999,,,,,1694649600000,322580.6451612903,320512.8205128205,324675.3246753247,323624.5954692556,,1694663999999,,,,,1694649600000,26222.0000000000,26541.7700000000,26126.7700000000,26265.6800000000,7110.5656300000,1694663999999,187035807.2791864872,147456,3660.2938000000,96291375.3809943944,1694649600000,216919.7396963124,215982.7213822894,219298.2456140351,219298.2456140351,,1694663999999,,,,,1694649600000,54259.3597395551,54054.0540540541,54614.9645002731,54171.1809317443,,1694663999999,,,,
1694664000000,105820.1058201058,105708.2452431290,106496.2726304579,106496.2726304579,,1694678399999,,,,,1694664000000,2811.3578858589,2808.9887640449,2827.2547356517,2823.2636928289,,1694678399999,,,,,1694664000000,123.9003840912,123.8083446824,124.3008079553,124.1927471436,,1694678399999,,,,,1694664000000,1,1,1,1,,1694678399999,,,,,1694664000000,,,,,,1694678399999,,,,,1694664000000,6553.0799475754,6523.1572080887,6591.9578114700,6570.3022339028,,1694678399999,,,,,1694664000000,16.2100826714,16.2074554295,16.2548764629,16.2469536962,,1694678399999,,,,,1694664000000,4344.0486533449,4340.2777777778,4370.6293706294,4366.8122270742,,1694678399999,,,,,1694664000000,420.5214465938,419.8152812762,423.1908590774,421.2299915754,,1694678399999,,,,,1694664000000,50658.5612968592,50632.9113924051,50942.4350483953,50916.4969450102,,1694678399999,,,,,1694664000000,1387.9250520472,1387.5398917719,1408.2523588227,1402.1312394840,,1694678399999,,,,,1694664000000,322580.6451612903,321543.4083601286,325732.8990228013,324675.3246753247,,1694678399999,,,,,1694664000000,26265.6900000000,26390.1000000000,26163.9600000000,26344.4500000000,3606.4497300000,1694678399999,94692070.5952917933,88116,1942.6143300000,51004701.9627897963,1694664000000,218818.3807439825,218340.6113537118,222222.2222222222,221729.4900221729,,1694678399999,,,,,1694664000000,54171.1809317443,54112.5541125541,54794.5205479452,54734.5374931582,,1694678399999,,,,
1694678400000,106496.2726304579,105820.1058201058,106496.2726304579,106269.9256110521,,1694692799999,,,,,1694678400000,2824.0609997176,2821.6704288939,2842.5241614554,2831.2570781427,,1694692799999,,,,,1694678400000,124.1927471436,123.9925604464,124.7038284075,124.4400199104,,1694692799999,,,,,1694678400000,1,1,1,1,,1694692799999,,,,,1694678400000,,,,,,1694692799999,,,,,1694678400000,6565.9881812213,6518.9048239896,6578.9473684211,6553.0799475754,,1694692799999,,,,,1694678400000,16.2443144899,16.2206001622,16.2786911932,16.2760416667,,1694692799999,,,,,1694678400000,4368.7199650502,4344.0486533449,4374.4531933508,4364.9061545177,,1694692799999,,,,,1694678400000,421.4075010535,420.6983592764,422.4757076468,422.1190375686,,1694692799999,,,,,1694678400000,50916.4969450102,50581.6894284269,50968.3995922528,50813.0081300813,,1694692799999,,,,,1694678400000,1402.3278642547,1395.8682300391,1417.0327334561,1403.9028499228,,1694692799999,,,,,1694678400000,324675.3246753247,316455.6962025317,325732.8990228013,320512.8205128205,,1694692799999,,,,,1694678400000,26344.4400000000,26489.5000000000,26270.0000000000,26446.1500000000,4402.2237300000,1694692799999,115978142.1269358993,92584,2206.4272800000,58132300.1234259009,1694678400000,221729.4900221729,220750.5518763797,223214.2857142857,222222.2222222222,,1694692799999,,,,,1694678400000,54734.5374931582,54495.9128065395,54764.5125958379,54704.5951859956,,1694692799999,,,,
